"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
150,650911,"Sánchez, Cristopher",150,100,0.339,0.125,0.375,0.464,0.346,0.383,0.33,19,56,96.4,-0.9,2103,91.4,92.33,21,109,41,0.8999999999999915,6.99,106,149,116,147,298,320,288,"2.701","-2.701","72.4","7.4",56,49,14,4,0,1,7,12.5,0,0,2.58667,0.1808,1.23113,-0.68033,"95.2",125,67.3469387755102,16.3265306122449,14.285714285714285,5.91,1.97,0,2.02,0.339,8,"-1.800666667",0.33,0.57,"1.800666667",0.009,0.009000000000000008,-0.106,-0.037,19.3,"29.9",9.366467073592203,-2.363491484126184,35.745499186172864,0.48598130841121495,36.52955116654061,31.041115481285757
143,579328,"Kikuchi, Yusei",143,100,0.397,0.207,0.42,0.603,0.428,0.374,0.352,23,58,95.3,8.6,2229,87.7,88.38,10,111,32,0.7000000000000028,6.74,106,149,115,147,307,326,301,"-1.566","1.566","74.6","7.5",58,52,15,6,0,2,6,10.3,0,0,2.55811,0.44593,0.09902,-0.09692,"93.7",148,48.07692307692308,11.538461538461538,10.344827586206897,5.36,2.39,0,2.02,0.397,6,"1.095104895",0.352,0.519,"-1.095104895",0.045,0.04500000000000004,0.084,0.054,9,"36.5",8.399047679330991,-3.8615992514964486,34.55739915979836,0.44761904761904764,36.33193504464387,32.8416319001613
134,450203,"Morton, Charlie",134,100,0.393,0.304,0.373,0.696,0.461,0.369,0.33,22,56,93.7,11,2608,87.7,87.38,10,95,39,-0.29999999999999716,6.18,114,148,116,148,301,326,298,"-3.306","3.306","73.2","7.5",56,54,12,6,1,3,2,3.6,0,0,3.05545,-0.04015,0.10522,0.23045,"94.2",151,46.2962962962963,11.11111111111111,10.714285714285714,5.35,-2.51,0,2,0.393,6,"2.467164179",0.33,0.537,"-2.467164179",0.063,0.063,0.159,0.092,10.5,"20.9",11.476111358549424,-4.160165272813279,35.58230422841138,0.5,35.92649690343055,32.95262749658264
132,663623,"Irvin, Jake",132,100,0.389,0.389,0.375,0.778,0.492,0.405,0.326,21,54,94.1,5.9,2362,84.9,86.02,9,83,49,1.0999999999999943,7.02,112,149,115,150,303,326,300,"-4.246","4.246","72.4","7.5",54,46,12,3,0,6,8,14.8,0,0,2.9978,0.23121,0.11742,0.10015,"94.8",141,65.21739130434783,17.391304347826086,14.814814814814813,5.68,-2.28,0.01,2.02,0.389,8,"3.216666667",0.326,0.635,"-3.216666667",0.063,0.063,0.143,0.087,10.8,"27.0",13.1170509342429,-7.139558274508206,34.45427351277311,0.5365853658536586,36.50739810918632,36.027944698111746
131,656849,"Peterson, David",131,100,0.421,0.158,0.411,0.579,0.423,0.409,0.383,24,57,94.4,0.8,2121,86.2,87.42,8,99,32,1.2000000000000028,7.15,108,150,118,148,301,325,292,"-2.33","2.33","72.6","7.5",58,57,18,4,1,1,1,1.7,0,0,2.89725,0.21162,0.55687,-0.34573,"95.0",107,56.14035087719298,7.017543859649122,6.896551724137931,6.14,2.25,0.03,1.98,0.414,4,"1.778625954",0.386,0.566,"-1.778625954",0.038,0.02799999999999997,0.013,0.014,8.1,"41.0",10.382070352581144,-5.846808444243827,34.562454087041445,0.5473684210526316,35.896867702498945,34.422468755889824
131,667755,"Soriano, José",131,100,0.366,0.049,0.395,0.415,0.341,0.336,0.335,15,41,93.9,-4.4,2087,93.6,94.19,17,93,38,0.6000000000000085,6.64,109,146,115,149,303,327,302,"3.787","-3.787","72.0","7.2",41,38,13,2,0,0,3,7.3,0,0,2.64718,-0.0162,0.48756,-0.09076,"93.8",92,52.63157894736842,5.263157894736842,4.878048780487805,5.87,-1.2,-0.01,2.01,0.366,2,"-2.890839695",0.335,0.439,"2.890839695",0.031,0.030999999999999972,-0.024,0.005,18.3,"36.3",7.947213533187353,2.168226748002753,35.23264732921029,0.5444444444444444,36.91635739481559,27.92908368690615
131,664285,"Valdez, Framber",131,100,0.339,0.143,0.353,0.482,0.352,0.359,0.345,19,56,94.7,-1.1,2333,88.8,87.79,13,99,32,-1,5.9,109,149,119,146,303,327,297,"1.381","-1.381","72.5","7.5",56,52,14,3,1,1,4,7.1,0,0,3.04687,-0.08031,0.5729,-0.52557,"95.1",102,65.38461538461539,5.769230769230769,5.357142857142857,5.96,0.78,0.01,2,0.339,3,"-1.054198473",0.345,0.492,"1.054198473",-0.006,-0.00599999999999995,-0.01,-0.007,13.1,"41.2",8.273025347834507,-0.6175013216194584,35.70282349154809,0.5,36.942139233352194,29.727732554019166
130,592332,"Gausman, Kevin",130,100,0.186,0.07,0.205,0.256,0.185,0.346,0.316,8,43,94.3,12.2,2118,91.1,91.5,15,98,32,0.4000000000000057,6.7,110,149,114,149,294,323,295,"8.284","-8.284","72.9","7.5",44,39,6,1,1,0,5,11.4,0,0,1.74731,1.04162,0.95015,0.08308,"92.3",167,48.717948717948715,12.82051282051282,11.363636363636363,5.76,-2.47,-0.01,2,0.182,5,"-6.372307692",0.309,0.52,"6.372307692",-0.13,-0.127,-0.264,-0.161,15.3,"37.4",6.718727241396076,-2.493549495061512,36.31653059898147,0.375,36.35043970283381,29.554590669943632
126,645261,"Alcantara, Sandy",126,100,0.309,0.345,0.265,0.655,0.404,0.397,0.318,17,55,95.3,5,2307,93,92.5,5,89,37,-0.5,6.07,110,148,119,149,301,324,295,"-0.896","0.896","74.6","7.4",55,53,6,7,0,4,2,3.6,0,0,2.13952,0.52119,0.9572,-0.04392,"95.5",150,64.15094339622641,16.9811320754717,16.363636363636363,5.95,-1.7,-0.01,2.03,0.309,9,"0.711111111",0.318,0.622,"-0.711111111",-0.009,-0.009000000000000008,0.033,0.007,5.6,"31.6",8.062254411847235,-0.5117709421511585,35.46735344428443,0.5747126436781609,36.26367210668121,30.794797743226194
124,694297,"Pfaadt, Brandon",124,100,0.4,0.24,0.4,0.64,0.443,0.43,0.391,20,50,94.2,11,2516,89.4,89.95,14,93,31,0.5999999999999943,6.62,110,149,118,150,300,322,298,"-2.319","2.319","74.0","7.6",50,47,13,4,1,2,3,6,0,0,2.32371,0.54887,0.47629,-0.05919,"94.5",155,60.86956521739131,10.869565217391305,10,5.52,-2.17,-0.01,2.01,0.4,5,"1.87016129",0.391,0.613,"-1.87016129",0.009,0.009000000000000008,0.027,0.013,15.1,"26.9",11.69077086523919,-6.624121835874734,35.663583416926464,0.5617977528089888,36.194926698167606,33.98620480004896
123,669373,"Skubal, Tarik",123,100,0.25,0.042,0.333,0.292,0.236,0.286,0.293,12,48,90,12.7,2123,92.1,92.4,23,91,32,0.30000000000001137,6.5,110,151,116,148,301,328,294,"5.338","-5.338","71.3","7.5",48,36,10,2,0,0,12,25,0,0,1.92829,0.78537,0.76057,-0.42431,"92.6",147,47.22222222222222,2.7777777777777777,2.083333333333333,6.09,1.77,0.01,2.02,0.25,1,"-4.339837398",0.293,0.363,"4.339837398",-0.043,-0.04299999999999998,-0.071,-0.05,25.3,"48.7",9.607742764142104,-7.5581482506696185,35.569584877592526,0.39325842696629215,37.43100471394909,33.306722327002674
