"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
126,676979,"Crochet, Garrett",126,100,0.1,0,0.222,0.1,0.143,0.169,0.128,2,20,74.3,16.2,2428,94.4,95.21,15,40,86,0.7999999999999972,6.7,107,150,115,147,291,320,288,"0.647","-0.647","63.0","6.1",22,9,2,0,0,0,11,50,2,9.1,1.57944,0.98532,0.58563,-0.19817,"88.7",177,0,0,0,6.1,2.52,0.83,3.49,0.182,0,"-0.513492063",0.207,0.139,"0.513492063",-0.028,-0.024999999999999994,-0.039,-0.026,37.5,"33.3",2.1102250836450085,20.478050804705084,25.92231342495932,0.375,39.30783979841173,17.69468740764543
120,592662,"Ray, Robbie",120,100,0.188,0.25,0.2,0.438,0.404,0.496,0.307,3,16,96.3,28.5,2277,91.8,91.34,14,51,69,-0.5,6.06,111,151,122,149,296,324,292,"-2.897","2.897","67.9","6.6",24,11,1,1,0,1,5,20.8,8,33.3,1.38933,1.33842,0.65233,-0.4795,"91.2",242,63.63636363636363,27.27272727272727,12.5,6.2,2.64,0.78,3.51,0.458,3,"2.414166667",0.538,0.637,"-2.414166667",-0.119,-0.08000000000000002,-0.199,-0.092,27.5,"46.2",6.5591555974553035,16.68519921997784,22.467658713064864,0.6078431372549019,42.24777297066054,19.721692547071623
105,571510,"Boyd, Matthew",105,100,0.059,0,0.083,0.059,0.174,0.225,0.107,1,17,82.9,22.6,2229,88.2,88.14,7,37,68,-0.10000000000000853,6.28,108,152,117,151,302,321,295,"1.799","-1.799","67.2","6.6",21,12,1,0,0,0,5,23.8,4,19,2.20562,0.79933,0.95476,-0.59476,"89.2",174,16.666666666666664,0,0,5.52,2.33,0.81,3.41,0.238,0,"-1.713333333",0.277,0.161,"1.713333333",-0.048,-0.039000000000000035,-0.102,-0.051,18.9,"26.2",4.1046893848615635,12.360033417938396,21.98898193562471,0.5277777777777778,40.83146652229867,23.48389568754924
104,680730,"Parker, Mitchell",104,100,0.133,0,0.167,0.133,0.282,0.345,0.193,2,15,88.4,18.6,2025,88.9,89.79,5,35,69,0.8999999999999915,6.8,111,151,124,149,305,324,299,"-0.765","0.765","67.2","6.7",21,12,2,0,0,0,3,14.3,6,28.6,2.06125,0.85279,0.37437,-0.2534,"90.1",173,41.66666666666667,0,0,6.27,1.47,0.78,3.52,0.381,0,"0.735576923",0.424,0.289,"-0.735576923",-0.06,-0.04299999999999998,-0.156,-0.063,14.3,"61.0",5.99912080956101,14.204446609287501,22.70808725168563,0.5151515151515151,41.4286575082379,21.35290461599416
97,605488,"Springs, Jeffrey",97,100,0.083,0,0.143,0.083,0.255,0.292,0.124,1,12,94.2,6.4,2099,86.8,86.76,13,35,62,0,6.29,106,149,118,145,301,323,293,"1.583","-1.583","63.3","6.2",17,7,1,0,0,0,5,29.4,5,29.4,2.16495,0.89165,0.44505,-0.43907,"90.5",199,28.57142857142857,0,0,6.07,2.39,0.82,3.45,0.353,0,"-1.631958763",0.381,0.174,"1.631958763",-0.041,-0.028000000000000025,-0.091,-0.037,37.1,"43.0",6.859434269099126,19.580397173492663,22.11384806873799,0.3939393939393939,41.09970024684095,20.69448855241959
93,579328,"Kikuchi, Yusei",93,100,0.083,0,0.143,0.083,0.305,0.368,0.152,1,12,88.7,5.9,2195,89.9,90.52,15,34,59,0.5999999999999943,6.7,107,150,115,147,309,327,298,"-1.655","1.655","68.3","6.4",21,7,1,0,0,0,6,28.6,8,38.1,2.08828,0.77129,0.39882,-0.32914,"90.6",200,28.57142857142857,14.285714285714285,4.761904761904762,5.4,2.47,0.83,3.52,0.429,1,"1.779569892",0.476,0.229,"-1.779569892",-0.069,-0.046999999999999986,-0.146,-0.063,44.1,"35.6",3.194843145904924,21.196014901255907,21.965492397501592,0.4117647058823529,43.6838764334977,17.2000251522992
91,671096,"Abbott, Andrew",91,100,0,0,0,0,0.077,0.163,0.098,0,16,78.4,23.7,2322,88.9,88.81,9,42,49,-0.10000000000000853,6.25,108,152,119,148,296,323,288,"2.317","-2.317","64.6","6.4",18,11,0,0,0,0,5,27.8,2,11.1,1.95088,0.96549,0.58934,-0.41923,"89.1",180,9.090909090909092,0,0,6.04,2.58,0.82,3.47,0.111,0,"-2.546153846",0.198,0.13,"2.546153846",-0.098,-0.08700000000000001,-0.13,-0.086,21.4,"47.5",5.063389148185071,19.79245694852166,22.663597730091407,0.47619047619047616,41.80974301036409,21.13035250802188
90,601713,"Pivetta, Nick",90,100,0.067,0,0.111,0.067,0.164,0.291,0.19,1,15,87.6,17.8,2364,88.3,88.88,9,41,49,0.6000000000000085,6.81,117,150,122,149,303,328,301,"1.784","-1.784","65.9","6.4",18,9,1,0,0,0,6,33.3,3,16.7,2.06933,0.91933,-0.37831,-0.41,"89.8",178,33.33333333333333,11.11111111111111,5.555555555555555,6.79,-1,0.8,3.52,0.222,1,"-1.982222222",0.325,0.297,"1.982222222",-0.123,-0.10300000000000001,-0.23,-0.127,22,"56.6",5.820109189997234,7.62259700816157,24.71034351412638,0.5128205128205128,37.879604444228356,23.090545881626173
85,608331,"Fried, Max",85,100,0,0,0,0,0.213,0.219,0.009,0,9,92.6,-21,2372,87.3,87.42,10,16,69,0.10000000000000853,6.41,110,151,122,151,294,322,283,"-1.53","1.53","65.4","6.2",13,1,0,0,0,0,8,61.5,4,30.8,2.90694,0.20282,-0.15188,0.09753,"88.8",160,0,0,0,6.06,1.55,0.8,3.47,0.308,0,"1.8",0.314,0.009,"-1.8",-0.009,-0.006000000000000005,-0.009,-0.006,62.5,"47.1",1.5179090099278825,24.57851837337391,25.49131377336516,0.3125,39.88682721873578,14.739548706520514
84,656849,"Peterson, David",84,100,0,0,0,0,0.346,0.405,0.125,0,7,71.1,12.8,2092,89.2,90.4,9,21,63,1.2000000000000028,7.12,110,151,121,148,301,326,294,"-0.968","0.968","68.3","6.4",15,4,0,0,0,0,4,26.7,7,46.7,2.22845,0.68155,0.52,-0.36952,"88.8",167,25,0,0,6.14,2.25,0.81,3.54,0.5,0,"1.152380952",0.562,0.148,"-1.152380952",-0.125,-0.062000000000000055,-0.148,-0.059,42.9,"40.6",0.019930511303144494,25.651151884781743,25.077348713074645,0.15,39.40092932616628,15.201523536506858
