"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
334,601713,"Pivetta, Nick",334,100,0.134,0.037,0.186,0.171,0.145,0.24,0.204,11,82,91.1,30.7,2385,90.5,91.04,64,224,110,0.5,6.8,121,150,120,151,303,327,301,"18.007","-18.007","68.4","6.5",84,59,8,3,0,0,23,27.4,2,2.4,1.72389,1.12216,-0.06843,-0.0644,"91.3",200,54.23728813559322,10.16949152542373,7.142857142857142,6.8,-1.06,0,3.48,0.155,6,"-5.391317365",0.223,0.333,"5.391317365",-0.07,-0.068,-0.162,-0.095,28.6,"56.3",6.6520936856552595,6.89910298657527,25.520506474492592,0.593607305936073,35.61258983835387,24.828045515001953
326,592662,"Ray, Robbie",326,100,0.132,0,0.211,0.132,0.132,0.142,0.128,12,91,89.7,34.2,2342,93,92.55,75,224,102,-0.4000000000000057,6.13,107,149,119,147,296,324,293,"18.094","-18.094","66.7","6.4",96,57,12,0,0,0,36,37.5,3,3.1,1.24273,1.41101,0.6004,-0.28449,"89.9",199,29.82456140350877,0,0,6.23,2.59,0.06,3.51,0.156,0,"-5.550306748",0.153,0.165,"5.550306748",0.004,0.0030000000000000027,-0.033,-0.01,33.5,"46.8",5.67398715574596,12.379822650019355,25.38238685083828,0.4660633484162896,36.57396924181241,21.67954255480061
280,641793,"Littell, Zack",280,100,0.203,0.141,0.256,0.344,0.253,0.238,0.194,13,64,89.9,23.3,2036,89.9,89.93,45,164,116,0,6.22,110,149,117,149,299,326,296,"5.688","-5.688","67.9","6.4",67,45,8,3,0,2,19,28.4,3,4.5,1.81064,1.01261,0.45763,0.01964,"90.6",180,35.55555555555556,11.11111111111111,7.462686567164178,6.15,-0.68,0,3.51,0.239,5,"-2.031428571",0.23,0.315,"2.031428571",0.009,0.00899999999999998,0.029,0.015,27.4,"40.4",6.181307673020047,9.895878096165973,25.330324591327383,0.5308641975308642,35.224438178214946,23.461632172880837
277,669358,"Baz, Shane",277,100,0.239,0.127,0.357,0.366,0.293,0.247,0.191,17,71,86.7,23.3,2443,93.8,93.88,56,185,92,0.10000000000000853,6.36,109,149,114,149,300,323,296,"5.785","-5.785","67.7","6.3",77,44,12,3,0,2,27,35.1,6,7.8,1.68076,0.93278,0.43567,0.00101,"90.2",193,31.818181818181817,4.545454545454546,2.5974025974025974,5.8,-1.52,0.01,3.49,0.299,2,"-2.088447653",0.254,0.295,"2.088447653",0.048,0.044999999999999984,0.071,0.046,30.3,"36.2",4.013788928076475,13.755616571407307,25.42949696156536,0.4157303370786517,35.428281034907364,22.20844129713207
276,680730,"Parker, Mitchell",276,100,0.258,0.258,0.261,0.516,0.338,0.306,0.245,16,62,93.9,21,2126,90.1,90.96,33,156,120,0.9000000000000057,6.82,109,149,120,148,303,324,301,"-1.751","1.751","68.2","6.3",70,50,8,4,0,4,15,21.4,5,7.1,1.81482,1.02047,0.28522,-0.14632,"92.5",206,52,10,7.142857142857142,6.29,1.39,0.04,3.48,0.3,5,"0.63442029",0.292,0.428,"-0.63442029",0.013,0.008000000000000007,0.088,0.032,21.2,"62.0",5.200016468673842,12.690926791126794,24.009777993639254,0.535483870967742,35.83134668612431,23.632413946585565
276,622491,"Castillo, Luis",276,100,0.16,0.235,0.174,0.395,0.248,0.241,0.155,13,81,91.5,32.9,2197,95,93.22,77,219,57,-1.7999999999999972,5.38,116,148,119,147,288,321,295,"3.915","-3.915","68.0","6.3",84,51,4,4,0,5,30,35.7,3,3.6,1.56424,0.97634,1.0979,-0.05507,"90.8",221,45.09803921568628,19.607843137254903,11.904761904761903,5.16,-2.16,-0.02,3.48,0.19,10,"-1.418478261",0.185,0.383,"1.418478261",0.005,0.0050000000000000044,0.012,0.007,35.2,"17.0",5.037245728077018,11.189364407525108,24.949344466307018,0.48623853211009177,36.76064022609314,22.135582628131267
266,669022,"Gore, MacKenzie",266,100,0.302,0.094,0.385,0.396,0.304,0.277,0.251,16,53,91.7,26.9,2248,93.5,94.33,52,185,81,0.7999999999999972,6.84,108,150,121,149,300,321,297,"4.706","-4.706","67.3","6.3",55,40,13,2,0,1,14,25.5,1,1.8,1.4794,1.15308,0.40358,-0.27558,"90.3",198,45,5,3.6363636363636362,5.71,1.96,0.01,3.51,0.309,2,"-1.769172932",0.273,0.347,"1.769172932",0.051,0.035999999999999976,0.049,0.027,28.1,"43.8",4.178987346433044,13.93748907043401,24.190536092664843,0.4419889502762431,35.84852204073753,21.314432433310333
257,693433,"Woo, Bryan",257,100,0.091,0.018,0.185,0.109,0.116,0.122,0.083,5,55,84.5,35.5,2295,95.1,95.24,69,176,81,0.10000000000000853,6.45,116,148,117,147,288,320,297,"11.285","-11.285","68.2","6.3",59,27,4,1,0,0,29,49.2,3,5.1,1.41576,1.11661,0.79389,-0.2177,"89.1",198,18.51851851851852,0,0,5.08,-1.4,-0.02,3.53,0.136,0,"-4.391050584",0.14,0.104,"4.391050584",0.008,-0.0040000000000000036,0.005,-0.006,39.2,"25.1",3.1599832577924785,14.616200220736035,24.720427148140875,0.44571428571428573,36.3997062500188,21.63159816869479
256,622663,"Severino, Luis",256,100,0.222,0.056,0.255,0.278,0.242,0.271,0.25,12,54,87.2,14.8,2247,93.8,93.6,30,147,109,-0.20000000000000284,6.26,114,149,117,149,300,325,296,"6.876","-6.876","66.7","6.2",58,48,9,3,0,0,7,12.1,3,5.2,1.57742,1.03809,0.35518,0.05871,"90.9",190,35.41666666666667,0,0,6.01,-1.96,-0.03,3.46,0.263,0,"-2.6859375",0.289,0.322,"2.6859375",-0.028,-0.025999999999999968,-0.044,-0.029,20.4,"40.5",2.970820405376708,14.008395199569213,25.457504047214258,0.3931034482758621,35.44013806371888,21.20057818195684
255,686613,"Brown, Hunter",255,100,0.17,0.132,0.292,0.302,0.235,0.166,0.109,9,53,88.8,18.5,2265,94.9,95.37,52,148,107,0.5,6.65,110,147,116,148,298,325,300,"6.508","-6.508","66.2","6.1",57,26,6,1,0,2,27,47.4,4,7,1.45251,1.10451,0.48157,0.0171,"89.7",188,26.923076923076923,3.8461538461538463,1.7543859649122806,6.22,-1.89,-0.05,3.49,0.228,1,"-2.552156863",0.171,0.191,"2.552156863",0.061,0.056999999999999995,0.111,0.069,35.1,"58.7",2.6137868589668263,15.768593646001644,24.597696973411644,0.36054421768707484,36.746919208172216,20.478217925691126
