"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
384,592332,"Gausman, Kevin",384,100,0.254,0.161,0.29,0.415,0.291,0.293,0.266,30,118,85.1,20.7,2082,91.2,91.56,45,248,136,0.3999999999999915,6.66,112,149,115,149,294,324,295,"9.047","-9.047","70.5","7.1",120,96,18,8,1,3,22,18.3,2,1.7,1.70505,1.07867,0.97943,-0.10833,"91.3",175,30.208333333333332,4.166666666666666,3.3333333333333335,5.77,-2.49,-0.8,2.49,0.267,4,"-2.355989583",0.278,0.4,"2.355989583",-0.012,-0.01100000000000001,0.015,-0.002,18.1,"37.1",6.5628616691002115,1.697183003164164,32.214538715123474,0.44214876033057854,36.17994123783568,27.25888271693348
359,543294,"Hendricks, Kyle",359,100,0.258,0.161,0.259,0.419,0.308,0.292,0.247,32,124,83.3,15.7,2071,83.4,82.24,27,235,124,-1.2000000000000028,5.5,109,146,114,149,305,328,302,"8.567","-8.567","70.6","7.1",133,113,21,6,1,4,13,9.8,7,5.3,2.65318,0.65067,0.9388,-0.25685,"90.7",150,25.663716814159294,5.3097345132743365,4.511278195488721,6.07,-2.68,-0.8,2.47,0.295,6,"-2.386350975",0.286,0.385,"2.386350975",0.011,0.009000000000000008,0.034,0.016,11.5,"42.2",6.7305714212843615,1.6426481837076699,32.481714867310394,0.47345132743362833,37.76658007694288,28.7572011363552
353,686613,"Brown, Hunter",353,100,0.165,0.046,0.189,0.211,0.166,0.233,0.239,18,109,81.1,6,2142,94,94.42,46,230,123,0.4000000000000057,6.7,114,149,117,150,297,326,302,"21.781","-21.781","69.9","6.9",112,92,15,2,0,1,19,17,1,0.9,1.65666,0.95785,0.85042,-0.06612,"90.4",139,24.175824175824175,0,0,6.13,-2.08,-0.8,2.55,0.171,0,"-6.170254958",0.244,0.29,"6.170254958",-0.074,-0.07299999999999998,-0.079,-0.067,20,"54.4",5.029629435132455,7.048785824704372,31.76419750984789,0.44541484716157204,37.259112887402786,25.457401646985243
327,645261,"Alcantara, Sandy",327,100,0.227,0.082,0.235,0.309,0.254,0.297,0.27,22,97,86.6,7.4,2250,92.6,92.04,30,200,127,-0.5999999999999943,6.03,112,148,116,149,303,323,295,"9.949","-9.949","70.7","7.2",102,87,18,2,0,2,10,9.8,5,4.9,2.17104,0.51711,1.04374,0.00644,"91.5",136,31.03448275862069,3.4482758620689653,2.941176470588235,5.95,-1.75,-0.81,2.47,0.265,3,"-3.042507645",0.305,0.37,"3.042507645",-0.043,-0.03999999999999998,-0.061,-0.043,15,"31.7",7.920201233646537,0.5818774583694972,32.29998396773497,0.418848167539267,35.17622908092255,28.651779219576305
324,605135,"Bassitt, Chris",324,100,0.174,0.098,0.184,0.272,0.206,0.223,0.203,16,92,81.2,5.8,2088,86.6,86.36,31,203,121,-0.19999999999998863,6.33,110,148,115,149,290,321,295,"15.174","-15.174","69.1","6.8",95,78,12,1,1,2,14,14.7,3,3.2,3.00846,0.15214,0.70994,-0.02383,"90.1",131,17.94871794871795,1.282051282051282,1.0526315789473684,5.46,-2,-0.79,2.58,0.2,1,"-4.683333333",0.229,0.274,"4.683333333",-0.029,-0.028999999999999998,-0.002,-0.017,15.3,"31.9",3.5509332574057284,8.779660362735257,31.701567475318807,0.38461538461538464,36.71897237440876,24.101078470854397
321,667755,"Soriano, José",321,100,0.267,0.08,0.311,0.347,0.277,0.271,0.233,20,75,86.9,-9,2044,93.9,94.47,30,157,164,0.5999999999999943,6.6,110,147,115,150,304,328,304,"3.303","-3.303","68.7","6.8",78,63,16,3,0,1,13,16.7,2,2.6,2.53368,0.07778,0.55928,-0.12358,"92.1",96,39.682539682539684,7.936507936507936,6.41025641025641,5.87,-1.25,-0.81,2.49,0.286,5,"-1.028971963",0.253,0.373,"1.028971963",0.034,0.032999999999999974,-0.026,0.006,19.1,"35.7",3.5510211094606747,7.906067759495795,32.16213087280615,0.43870967741935485,38.731967042639056,22.308598650046964
320,808967,"Yamamoto, Yoshinobu",320,100,0.178,0.014,0.228,0.192,0.19,0.198,0.184,13,73,85.1,0.7,2122,90.3,90.59,25,154,166,0.29999999999999716,6.48,113,150,121,151,294,319,299,"12.867","-12.867","69.7","7.0",77,57,12,1,0,0,16,20.8,4,5.2,2.39397,0.4684,0.39756,0.03475,"90.9",97,33.33333333333333,0,0,5.47,-1.84,-0.79,2.46,0.221,0,"-4.0209375",0.226,0.206,"4.0209375",-0.006,-0.0050000000000000044,-0.014,-0.008,16.2,"43.3",5.060156632169155,3.502534911697041,32.996968701323574,0.436241610738255,36.00924914775276,25.42535185032179
313,642547,"Peralta, Freddy",314,99.7,0.195,0.024,0.246,0.22,0.205,0.228,0.204,16,82,83.4,13.8,2274,91,91.57,30,198,115,0.5999999999999943,6.77,115,149,122,151,303,327,301,"14.408","-14.408","69.6","7.1",86,65,14,2,0,0,17,19.8,4,4.7,1.92252,0.8765,0.55067,-0.12067,"90.1",150,27.692307692307693,1.5384615384615385,1.1627906976744187,5.34,-3.48,-0.8,2.5,0.233,1,"-4.603194888",0.241,0.269,"4.603194888",-0.009,-0.00799999999999998,-0.049,-0.023,15.2,"38.8",6.705074500229628,0.7257345118931713,32.38469188798773,0.4642857142857143,36.858251465336764,28.246399809647354
311,621244,"Berríos, José",311,100,0.267,0.181,0.261,0.448,0.335,0.356,0.291,28,105,89.4,10.2,1972,88.8,88.81,19,178,133,0,6.39,111,148,115,149,292,324,297,"5.085","-5.085","71.3","7.2",114,93,19,4,0,5,12,10.5,9,7.9,2.28572,0.63765,0.80624,-0.02431,"92.6",163,43.01075268817204,9.67741935483871,7.894736842105263,5.65,-2,-0.81,2.46,0.325,9,"-1.635048232",0.347,0.476,"1.635048232",-0.024,-0.021999999999999964,-0.028,-0.021,10.7,"38.8",9.186022648690075,-0.39250488443765474,31.96386748015625,0.5574712643678161,37.22793451459634,29.11730436696725
294,694973,"Skenes, Paul",294,100,0.225,0.025,0.261,0.25,0.225,0.255,0.247,18,80,85.1,6.2,2098,93.9,94.44,42,197,97,0.5,6.63,110,147,112,148,292,313,294,"12.212","-12.212","70.5","7.1",83,69,16,2,0,0,11,13.3,3,3.6,2.09667,0.52239,0.92973,-0.25027,"91.2",138,35.294117647058826,1.4705882352941175,1.2048192771084338,5.6,-2.48,-0.82,2.44,0.253,1,"-4.153741497",0.275,0.3,"4.153741497",-0.022,-0.02200000000000002,-0.05,-0.03,21.3,"23.3",5.847825572773218,3.29243783377603,32.16813863226811,0.418848167539267,37.48638710606407,25.89328898566036
292,518876,"Kelly, Merrill",292,100,0.176,0.108,0.203,0.284,0.232,0.299,0.255,13,74,82.8,8.5,2288,88.9,88.29,21,141,151,-0.6000000000000085,5.99,114,148,112,150,298,322,301,"7.946","-7.946","70.8","7.2",81,61,8,3,1,1,14,17.3,6,7.4,2.48582,0.42457,0.7575,-0.03818,"91.1",136,25,3.3333333333333335,2.4691358024691357,5.5,-1.91,-0.82,2.42,0.237,2,"-2.721232877",0.311,0.364,"2.721232877",-0.079,-0.07400000000000001,-0.08,-0.067,14.9,"24.1",7.686677067988533,0.6370121278635894,32.11887243868858,0.5073529411764706,36.770376966354654,28.436249000271733
290,668678,"Gallen, Zac",290,100,0.244,0.115,0.266,0.359,0.259,0.261,0.253,19,78,88.8,11.4,2179,90.3,90.55,16,144,146,0.29999999999999716,6.5,112,149,116,151,298,323,301,"5.825","-5.825","69.8","7.2",78,66,14,3,0,2,12,15.4,0,0,1.97117,0.86235,0.40993,-0.16766,"91.4",151,33.33333333333333,4.545454545454546,3.8461538461538463,5.99,-2.86,-0.79,2.42,0.244,3,"-2.00862069",0.253,0.352,"2.00862069",-0.009,-0.009000000000000008,0.007,-0.002,11.1,"42.2",8.800123198639808,-1.5166868081045637,33.37870347891515,0.5422535211267606,37.23136001873307,28.68416884759334
