"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
78,664285,"Valdez, Framber",78,100,0.194,0.028,0.212,0.222,0.182,0.258,0.266,7,36,85.7,-10.5,2370,87.2,86.13,7,60,18,-1.1000000000000085,5.87,108,147,115,145,303,327,298,"4.631","-4.631","71.1","7.5",36,33,6,1,0,0,3,8.3,0,0,3.33462,-0.24846,0.42692,-0.37821,"91.7",85,30.303030303030305,0,0,5.96,0.82,0.4,2.03,0.194,0,"-5.937179487",0.266,0.325,"5.937179487",-0.072,-0.07200000000000001,-0.103,-0.076,11.7,"41.1",9.771406768929838,-0.8460497153122656,33.284414020084355,0.6333333333333333,39.81418675699493,31.081349552127822
68,667755,"Soriano, José",68,100,0.36,0.4,0.273,0.76,0.471,0.403,0.331,9,25,93.1,-4.6,2136,92.7,93.22,3,49,19,0.5,6.64,108,147,115,149,306,328,302,"-1.426","1.426","73.6","7.5",25,25,5,1,0,3,0,0,0,0,2.82412,-0.1375,0.31015,-0.28691,"93.9",107,52,12,12,5.86,-1.19,0.4,1.99,0.36,3,"2.097058824",0.331,0.63,"-2.097058824",0.029,0.02899999999999997,0.13,0.068,6.1,"36.0",9.870177836400712,-2.5099403768539594,34.06507898645407,0.5319148936170213,36.8293675305161,31.02364108539963
65,669373,"Skubal, Tarik",65,100,0.227,0.136,0.25,0.364,0.249,0.244,0.23,5,22,87.7,-1.3,2106,90.8,90.88,13,52,13,0.10000000000000853,6.45,109,151,113,148,301,327,294,"2.425","-2.425","71.8","7.7",22,20,3,1,1,0,2,9.1,0,0,2.15862,0.64262,0.73677,-0.22662,"91.9",112,45,5,4.545454545454546,6.11,1.77,0.42,2,0.227,1,"-3.730769231",0.23,0.344,"3.730769231",-0.003,-0.0030000000000000027,0.02,0.005,25,"49.2",13.149848218484916,-7.798618802976384,34.47109204419635,0.4230769230769231,38.323573136630294,34.751222350218484
65,682990,"Priester, Quinn",65,100,0.15,0.1,0.188,0.25,0.169,0.285,0.253,3,20,92.6,-7.9,2289,90.1,90.4,9,40,25,0.30000000000001137,6.4,111,150,123,150,305,328,299,"4.141","-4.141","73.2","7.6",20,16,1,2,0,0,4,20,0,0,2.51,0.314,0.32446,0.24754,"92.5",105,62.5,12.5,10,6.08,-1.66,0.42,2.02,0.15,2,"-6.370769231",0.253,0.41,"6.370769231",-0.103,-0.10300000000000001,-0.16,-0.116,22.5,"47.1",10.954183244128611,-4.44268392958662,34.548765053987445,0.425,37.966642749755664,33.163206885351954
65,663623,"Irvin, Jake",65,100,0.25,0.35,0.25,0.6,0.349,0.284,0.213,5,20,90.8,17.3,2368,86.1,87.43,3,34,31,1.3000000000000114,7.09,111,149,117,150,304,326,301,"1.547","-1.547","71.9","7.5",20,17,2,0,2,1,3,15,0,0,2.72938,0.395,0.24185,0.10492,"93.2",142,41.17647058823529,11.76470588235294,10,5.65,-2.28,0.41,2.01,0.25,2,"-2.38",0.213,0.46,"2.38",0.037,0.037000000000000005,0.14,0.065,8.8,"26.6",12.239712575947307,-6.2692421121413195,35.58194550207018,0.6060606060606061,36.02065855110749,34.402016730098524
64,607074,"Rodón, Carlos",64,100,0.364,0.136,0.368,0.5,0.373,0.464,0.408,8,22,93.9,16.2,2258,90,89.47,10,45,19,-0.5,6.1,111,151,123,150,295,322,284,"0.108","-0.108","72.1","7.4",22,20,7,0,0,1,2,9.1,0,0,2.17,0.68219,0.66594,-0.28219,"94.0",175,65,15,13.636363636363635,6.34,2.32,0.41,1.99,0.364,3,"-0.16875",0.408,0.684,"0.16875",-0.044,-0.043999999999999984,-0.184,-0.091,22.2,"44.1",6.541340672743982,-1.8685965690930482,37.224094159146205,0.5227272727272727,39.00776689112928,29.134064280673094
61,656302,"Cease, Dylan",61,100,0.333,0.222,0.385,0.556,0.379,0.406,0.344,6,18,92.6,9.1,2699,91.6,91.5,10,44,17,-0.09999999999999432,6.37,119,150,122,150,305,326,299,"1.634","-1.634","73.0","7.9",18,14,4,1,0,1,4,22.2,0,0,2.14803,0.60475,-0.00344,0.02213,"93.9",150,50,14.285714285714285,11.11111111111111,6.11,-1.4,0.4,2.03,0.333,2,"-2.678688525",0.344,0.609,"2.678688525",-0.011,-0.010999999999999954,-0.053,-0.027,22.7,"50.7",13.689083540564146,-9.446334091861754,34.98289387427101,0.5581395348837209,36.105763642694264,35.0187844762616
60,594798,"deGrom, Jacob",60,100,0.217,0.348,0.176,0.565,0.323,0.285,0.229,5,23,91.9,17.2,2604,93.5,94.02,6,44,16,0.5,6.72,113,151,115,149,299,323,296,"1.764","-1.764","72.3","7.6",23,19,2,0,1,2,4,17.4,0,0,1.901,0.74,0.1645,0.1155,"93.4",180,36.84210526315789,10.526315789473683,8.695652173913043,5.5,-1.41,0.42,1.97,0.217,2,"-2.94",0.229,0.449,"2.94",-0.012,-0.01200000000000001,0.116,0.038,13.6,"31.3",9.48296858367265,-3.026199758258618,34.59953469627407,0.6511627906976745,38.071403448669656,30.786528945816638
60,663903,"Singer, Brady",60,100,0.389,0.222,0.375,0.611,0.405,0.277,0.282,7,18,91,7.4,2394,88.4,89.48,2,34,26,1.0999999999999943,7,112,149,118,149,295,323,292,"-0.511","0.511","70.8","7.4",20,18,5,1,0,1,2,10,0,0,2.38933,0.55817,0.53183,-0.19617,"92.8",127,47.05882352941176,5.88235294117647,5,5.22,-1.48,0.4,2.01,0.368,1,"0.851666667",0.272,0.394,"-0.851666667",0.107,0.09599999999999997,0.217,0.128,5.9,"24.9",11.815666831820185,2.387804889990772,37.64776794973786,0.3125,36.94708826823989,32.63396936118094
58,624133,"Suárez, Ranger",58,100,0.379,0.138,0.4,0.517,0.387,0.29,0.259,11,29,88.9,4.6,1862,83.1,82.84,6,43,15,-0.29999999999999716,6.23,107,149,117,147,297,322,289,"0.517","-0.517","71.2","7.6",29,26,9,1,0,1,3,10.3,0,0,3.29276,0.10207,0.56345,-0.26276,"92.0",126,34.61538461538461,3.8461538461538463,3.4482758620689653,5.8,2.15,0.43,2,0.379,1,"-0.89137931",0.259,0.423,"0.89137931",0.12,0.12,0.094,0.097,14,"36.7",11.689705635861296,-4.184356321445401,34.10521266836481,0.5238095238095238,38.93865655077024,33.0083556169569
58,676440,"Bibee, Tanner",58,100,0.174,0.348,0.143,0.522,0.284,0.299,0.22,4,23,93.1,25.1,2430,87.6,88.01,3,35,23,0.4000000000000057,6.62,111,150,122,149,298,320,299,"1.983","-1.983","73.2","7.6",23,16,1,0,1,2,7,30.4,0,0,2.57276,0.44655,-0.01862,-0.14483,"92.8",185,40,20,13.043478260869565,6.26,-2.24,0.4,2.01,0.174,3,"-3.418965517",0.22,0.492,"3.418965517",-0.046,-0.04600000000000001,0.03,-0.015,8.6,"52.9",10.476879054695317,-8.66912910628283,34.27472454827162,0.6470588235294118,35.812479836626984,35.006000260750625
57,694297,"Pfaadt, Brandon",57,100,0.375,0.25,0.444,0.625,0.425,0.429,0.382,9,24,89.4,15.1,2568,89.9,90.3,4,32,25,0.3999999999999915,6.6,114,148,119,149,297,320,296,"-1.688","1.688","72.5","7.6",24,19,5,3,0,1,5,20.8,0,0,2.23772,0.60807,0.37339,-0.09339,"93.0",185,36.84210526315789,10.526315789473683,8.333333333333332,5.5,-2.3,0.41,2.04,0.375,2,"2.961403509",0.382,0.611,"-2.961403509",-0.007,-0.007000000000000006,0.014,-0.004,12.5,"27.2",12.265899732794749,-6.550331062942273,36.00544788723139,0.5,36.75574444062369,34.81276252550217
57,656605,"Keller, Mitch",57,100,0.471,0.176,0.471,0.647,0.478,0.386,0.399,8,17,91.2,9.4,2496,87.4,87.78,6,39,18,0.3999999999999915,6.57,110,148,111,148,294,315,297,"-0.473","0.473","72.9","7.6",17,17,6,1,1,0,0,0,0,0,2.68491,0.34571,-0.19982,0.04719,"92.6",105,47.05882352941176,5.88235294117647,5.88235294117647,5.82,-1.84,0.4,1.98,0.471,1,"0.829824561",0.399,0.483,"-0.829824561",0.072,0.07199999999999995,0.164,0.092,15.4,"37.6",11.233037703979656,-6.057810710895108,34.55502022891778,0.5128205128205128,35.47071093384176,33.77361986094315
56,694973,"Skenes, Paul",56,100,0.261,0.348,0.235,0.609,0.363,0.353,0.309,6,23,94.7,13.1,2206,92.2,92.76,5,37,19,0.5999999999999943,6.75,109,148,111,149,291,313,294,"0.481","-0.481","71.1","7.5",23,19,2,2,0,2,4,17.4,0,0,2.14286,0.58964,0.50491,-0.33255,"95.1",170,63.1578947368421,10.526315789473683,8.695652173913043,5.54,-2.44,0.41,1.99,0.261,2,"-0.858928571",0.309,0.524,"0.858928571",-0.048,-0.04799999999999999,0.085,0.01,13.5,"23.5",8.50007956966035,-5.166223139440178,35.325710543723375,0.45714285714285713,36.87919513290664,32.639353456779084
