"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
136,571510,"Boyd, Matthew",136,100,0.356,0.305,0.34,0.661,0.422,0.421,0.343,21,59,96.4,17.4,2200,86.8,86.69,12,99,37,-0.09999999999999432,6.31,111,152,118,151,302,321,296,"-2.596","2.596","72.9","7.2",61,55,12,4,1,4,6,9.8,0,0,2.45316,0.67,0.90257,-0.63419,"94.8",184,62.96296296296296,18.51851851851852,16.39344262295082,5.48,2.34,0.41,2.52,0.35,10,"1.908823529",0.338,0.67,"-1.908823529",0.013,0.011999999999999955,-0.009,0.001,12.1,"25.8",6.980898441672804,0.2776898948403561,30.71737118156615,0.5816326530612245,39.71494130972131,30.151198752222292
131,676979,"Crochet, Garrett",131,100,0.319,0.255,0.316,0.574,0.379,0.48,0.394,15,47,93.5,10.9,2454,93.4,94.2,10,93,38,0.7999999999999972,6.72,107,150,115,147,292,320,288,"1.174","-1.174","72.7","7.2",47,41,9,3,0,3,6,12.8,0,0,1.83824,0.79254,0.4458,-0.17527,"92.8",190,56.09756097560976,14.634146341463413,12.76595744680851,6.1,2.5,0.42,2.52,0.319,6,"-0.896183206",0.394,0.738,"0.896183206",-0.075,-0.07500000000000001,-0.164,-0.101,10.8,"34.0",6.770570839313728,5.750642751394789,31.570833069296235,0.5494505494505495,39.278806994663306,26.46568061275592
131,657277,"Webb, Logan",131,100,0.385,0.25,0.37,0.635,0.434,0.399,0.345,20,52,89.6,8.9,2189,89.2,89.92,9,87,44,0.7000000000000028,6.8,112,149,120,148,295,323,294,"-0.107","0.107","70.5","6.9",52,49,13,4,0,3,3,5.8,0,0,2.80878,0.08038,0.19779,0.12939,"92.6",150,40.816326530612244,10.204081632653061,9.615384615384617,5.03,-2,0.41,2.52,0.385,5,"0.081679389",0.345,0.594,"-0.081679389",0.04,0.040000000000000036,0.041,0.035,10.3,"23.2",5.187652005090328,4.30805555815557,32.64381312578712,0.3953488372093023,37.28590452284518,27.808075112452023
131,656605,"Keller, Mitch",131,100,0.34,0.255,0.361,0.596,0.398,0.376,0.31,16,47,92.6,17.2,2471,90.4,90.85,14,100,31,0.3999999999999915,6.61,109,148,114,148,296,314,295,"-0.938","0.938","72.0","7.2",47,39,10,3,0,3,8,17,0,0,2.06489,0.76492,0.17847,-0.16473,"92.5",196,48.717948717948715,15.384615384615385,12.76595744680851,5.83,-1.82,0.42,2.5,0.34,6,"0.716030534",0.31,0.582,"-0.716030534",0.03,0.030000000000000027,0.014,0.022,14,"37.8",7.789009576194375,1.3245775707394158,32.66315113013257,0.45918367346938777,35.788324815860406,29.33869282860704
129,579328,"Kikuchi, Yusei",129,100,0.333,0.111,0.344,0.444,0.327,0.392,0.308,12,36,94.2,22.4,2209,87.6,88.34,13,96,33,0.7000000000000028,6.74,107,150,115,147,308,327,299,"4.566","-4.566","72.3","7.3",37,33,10,1,0,1,4,10.8,0,0,2.53574,0.47359,0.19178,-0.16372,"91.9",185,48.484848484848484,15.151515151515152,13.513513513513514,5.4,2.41,0.41,2.53,0.324,5,"-3.539534884",0.301,0.648,"3.539534884",0.025,0.02300000000000002,-0.204,-0.065,13.5,"36.8",6.282148877987043,2.44539317741471,31.99417060589253,0.45263157894736844,38.98690552525694,28.14410577312796
129,657746,"Ryan, Joe",129,100,0.293,0.22,0.385,0.512,0.342,0.246,0.203,12,41,88.4,25.7,2342,91.9,92.4,25,100,29,0.5,6.77,115,147,116,150,299,328,293,"1.995","-1.995","72.3","7.0",41,28,7,3,0,2,13,31.7,0,0,1.83349,0.90767,0.72798,-0.09713,"91.5",180,39.285714285714285,14.285714285714285,9.75609756097561,4.75,-2.47,0.42,2.51,0.293,4,"-1.546511628",0.203,0.377,"1.546511628",0.09,0.08999999999999997,0.135,0.096,25,"25.2",6.787172337159219,2.7119478909080414,32.063738789437814,0.5306122448979592,35.24291725860835,28.167671345811176
124,601713,"Pivetta, Nick",124,100,0.167,0.208,0.188,0.375,0.225,0.289,0.226,8,48,89.9,14.5,2442,88.7,89.3,10,88,36,0.5999999999999943,6.84,116,150,121,150,303,327,301,"4.181","-4.181","72.7","7.4",49,35,3,2,1,2,14,28.6,0,0,2.18581,0.77637,-0.2554,-0.05637,"93.2",167,51.42857142857142,14.285714285714285,10.204081632653061,6.78,-1.05,0.41,2.52,0.167,5,"-3.371774194",0.226,0.459,"3.371774194",-0.059,-0.059,-0.084,-0.064,11.4,"56.4",11.665950783543268,-5.093247948977565,31.55773107762384,0.6,36.44734680819325,32.65959210939186
123,669373,"Skubal, Tarik",123,100,0.279,0.14,0.275,0.419,0.299,0.412,0.349,12,43,90.9,12.9,2147,93.3,93.53,18,99,24,0.20000000000000284,6.46,111,151,116,148,301,328,294,"4.043","-4.043","71.6","7.2",43,41,8,3,0,1,2,4.7,0,0,1.70472,0.93886,0.73114,-0.27927,"92.4",164,56.09756097560976,14.634146341463413,13.953488372093023,6.13,1.73,0.41,2.48,0.279,6,"-3.28699187",0.349,0.618,"3.28699187",-0.07,-0.06999999999999995,-0.199,-0.113,18.2,"49.4",7.712486905662426,3.454980839605261,31.267644905296738,0.4791666666666667,38.675308072013834,26.97802808718956
120,608331,"Fried, Max",120,100,0.321,0.189,0.348,0.509,0.353,0.384,0.344,17,53,93.5,4.9,2309,87.7,88.06,14,87,33,0.3999999999999915,6.46,109,150,122,150,293,322,284,"3.313","-3.313","72.5","7.1",53,47,10,5,1,1,6,11.3,0,0,2.96733,0.09,0.08967,0.0335,"94.2",161,59.57446808510638,12.76595744680851,11.320754716981133,6.01,1.62,0.4,2.54,0.321,6,"-2.760833333",0.344,0.553,"2.760833333",-0.023,-0.022999999999999965,-0.044,-0.031,16.1,"46.0",5.4798010751005535,6.765987816242079,31.103171202512787,0.43023255813953487,39.18792400560727,26.02611867577126
118,650911,"Sánchez, Cristopher",118,100,0.239,0.196,0.205,0.435,0.286,0.337,0.307,11,46,93,-0.4,2079,91.2,92.12,17,93,25,0.8999999999999915,6.94,107,149,116,147,297,320,289,"4.551","-4.551","71.5","7.2",46,42,8,0,0,3,4,8.7,0,0,2.59678,0.18009,1.17229,-0.64483,"93.0",131,50,7.142857142857142,6.521739130434782,5.94,1.96,0.41,2.46,0.239,3,"-3.856779661",0.307,0.483,"3.856779661",-0.068,-0.068,-0.048,-0.051,18.3,"30.0",6.736627489711821,3.3961003534204584,30.272593304133004,0.4111111111111111,39.39251761611572,28.073634741227224
