"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
348,579328,"Kikuchi, Yusei",348,100,0.274,0.105,0.353,0.379,0.306,0.291,0.241,26,95,89.9,16.8,2154,88.4,89.1,47,202,146,0.6999999999999886,6.72,106,149,115,146,307,327,299,"7.612","-7.612","70.3","7.1",101,70,20,4,0,2,25,24.8,6,5.9,2.39583,0.55556,0.30703,-0.30352,"91.6",176,44.285714285714285,8.571428571428571,5.9405940594059405,5.38,2.45,0.78,2.52,0.317,6,"-2.187356322",0.286,0.382,"2.187356322",0.033,0.031000000000000028,-0.003,0.015,23.3,"35.9",4.218180975414957,7.5915476020178625,29.71248072777574,0.43,42.321690875009374,24.84191765845547
348,656849,"Peterson, David",348,100,0.29,0.075,0.318,0.366,0.298,0.309,0.287,27,93,87.9,0.2,2063,87.7,88.9,20,191,157,1.2000000000000028,7.13,108,150,119,148,301,324,293,"8.156","-8.156","69.7","7.1",99,86,20,7,0,0,9,9.1,4,4,2.5996,0.40804,0.74704,-0.36963,"92.0",142,44.18604651162791,3.488372093023256,3.0303030303030303,6.14,2.25,0.79,2.49,0.316,3,"-2.343678161",0.32,0.383,"2.343678161",0.003,-0.0040000000000000036,-0.017,-0.011,10.5,"41.0",6.429073463526738,8.06044837170445,31.572408907640177,0.5108695652173914,39.60717970391004,26.651759491691287
345,605488,"Springs, Jeffrey",345,100,0.217,0.175,0.216,0.392,0.258,0.296,0.259,26,120,87.2,14.3,1948,85.1,85.03,54,226,119,-0.09999999999999432,6.3,108,151,120,146,300,324,293,"8.695","-8.695","69.8","7.4",128,102,15,6,0,5,23,18,3,2.3,2.37446,0.8244,0.63617,-0.55588,"91.9",182,39.21568627450981,7.8431372549019605,6.25,6.08,2.4,0.8,2.54,0.227,8,"-2.520289855",0.275,0.411,"2.520289855",-0.042,-0.048000000000000015,-0.019,-0.038,23.9,"43.1",9.54681859564214,-0.38771766422994114,29.28930904016436,0.5135135135135135,42.909713856641744,31.00079054853636
339,622663,"Severino, Luis",339,100,0.18,0.06,0.23,0.24,0.199,0.223,0.204,18,100,84.5,14.3,2342,92,91.84,30,203,136,-0.20000000000000284,6.32,112,149,119,148,300,326,295,"14.34","-14.34","70.7","7.3",105,75,14,3,0,1,26,24.8,4,3.8,1.88578,0.84538,-0.05593,-0.08804,"90.8",140,24,2.666666666666667,1.9047619047619049,5.93,-1.95,0.81,2.49,0.21,2,"-4.230088496",0.233,0.274,"4.230088496",-0.024,-0.02300000000000002,-0.034,-0.024,14.8,"39.7",9.690228829833137,-2.3116672556443882,32.12123706091878,0.49489795918367346,36.000355739542044,29.67352195441795
339,671096,"Abbott, Andrew",339,100,0.265,0.184,0.31,0.449,0.312,0.297,0.263,26,98,87.6,13.9,2247,88.5,88.54,45,212,127,0,6.3,108,152,118,148,298,323,287,"10.454","-10.454","72.2","7.3",100,75,16,6,0,4,23,23,2,2,1.97499,0.96172,0.72956,-0.61333,"90.8",180,33.78378378378378,8.108108108108109,6,6.03,2.57,0.82,2.47,0.28,6,"-3.083775811",0.277,0.411,"3.083775811",0.002,0.0030000000000000027,0.038,0.015,21.2,"47.3",8.534336260044999,3.229512170617445,28.954104895935394,0.4634146341463415,43.16808873928142,28.66690546122358
335,607074,"Rodón, Carlos",335,100,0.248,0.139,0.272,0.386,0.288,0.278,0.236,25,101,86.9,11.4,2243,89.8,89.26,53,206,129,-0.5,6.05,109,151,123,150,295,321,284,"12.044","-12.044","71.0","7.3",107,84,17,5,0,3,18,16.8,5,4.7,2.11896,0.74174,0.65003,-0.41582,"91.1",167,32.53012048192771,4.819277108433735,3.7383177570093453,6.35,2.34,0.81,2.49,0.28,4,"-3.595223881",0.274,0.362,"3.595223881",0.012,0.006000000000000005,0.024,0.01,25.7,"44.4",9.03845801880424,3.9959463710382086,30.366958947778528,0.55,42.211101619524165,27.03417036449133
318,664285,"Valdez, Framber",318,100,0.247,0.135,0.282,0.382,0.292,0.305,0.26,22,89,85.8,1.9,2270,89.2,88.06,24,172,146,-1.1000000000000085,5.85,108,148,115,146,301,327,297,"5.044","-5.044","70.2","7.1",97,74,15,4,1,2,17,17.5,6,6.2,2.98767,-0.04116,0.66569,-0.25871,"91.4",130,32.432432432432435,8.108108108108109,6.185567010309279,6,0.75,0.8,2.47,0.292,6,"-1.586163522",0.304,0.396,"1.586163522",-0.013,-0.01200000000000001,-0.014,-0.013,14,"41.4",6.1776774037858715,6.9168885899360095,30.691255153309793,0.4785276073619632,40.6075872215082,25.013060953052975
317,657746,"Ryan, Joe",317,100,0.22,0.159,0.306,0.378,0.279,0.207,0.169,18,82,86.3,17.7,2386,90.5,91.02,36,165,152,0.5,6.77,116,148,115,150,299,327,293,"5.452","-5.452","71.3","7.2",87,52,11,4,0,3,30,34.5,5,5.7,2.03931,0.79858,0.51375,-0.02435,"91.0",166,32.69230769230769,1.9230769230769231,1.1494252873563218,4.78,-2.45,0.79,2.46,0.264,1,"-1.719873817",0.217,0.247,"1.719873817",0.051,0.047000000000000014,0.131,0.072,21.8,"25.4",7.955348995665664,-1.2075967998456314,30.845684857726738,0.4567901234567901,37.468289854729925,29.746130724704376
312,671106,"Allen, Logan",312,100,0.279,0.128,0.31,0.407,0.316,0.28,0.241,24,86,87.7,4.5,1913,85.1,85.06,25,165,147,0,6.29,108,151,121,146,302,322,297,"4.915","-4.915","71.2","7.3",92,74,17,5,0,2,13,14.1,5,5.4,2.51573,0.67984,0.25713,-0.06163,"91.9",157,40.54054054054054,4.054054054054054,3.260869565217391,5.22,2.41,0.8,2.49,0.319,3,"-1.575320513",0.283,0.354,"1.575320513",0.038,0.03600000000000003,0.053,0.036,15.2,"35.4",6.535446719344562,6.723420200091432,31.291042996078122,0.4506172839506173,41.44936585693967,25.69343256516696
301,676979,"Crochet, Garrett",301,100,0.187,0.088,0.242,0.275,0.204,0.232,0.199,17,91,84.7,2.5,2408,93.3,94,37,178,123,0.7000000000000028,6.72,109,150,115,147,291,321,288,"13.852","-13.852","70.1","7.0",92,64,13,2,0,2,27,29.3,1,1.1,1.87359,0.76714,0.56643,-0.15917,"90.5",150,29.6875,7.8125,5.434782608695652,6.09,2.51,0.81,2.58,0.196,5,"-4.601993355",0.208,0.334,"4.601993355",-0.012,-0.011999999999999983,-0.059,-0.028,20.8,"33.3",5.282716652519559,8.473803303238311,30.37945229710482,0.4659090909090909,39.585612836463255,23.712619735586838
