"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
192,543243,"Gray, Sonny",192,100,0.209,0,0.45,0.209,0.207,0.158,0.138,9,43,76.7,10.8,2578,86.6,86.86,38,92,100,0.30000000000001137,6.51,109,148,115,147,302,324,296,"2.351","-2.351","68.2","8.0",45,20,9,0,0,0,23,51.1,2,4.4,3.12411,-0.05911,-0.54812,-0.10687,"91.1",71,25,0,0,5.56,-0.78,0.83,1.52,0.244,0,"-1.224479167",0.177,0.163,"1.224479167",0.071,0.067,0.046,0.049,41.3,"48.0",15.542390002107844,-11.170497640451243,36.62477958796034,0.4111111111111111,38.388785495471424,37.44351628742343
174,663903,"Singer, Brady",174,100,0.179,0.077,0.286,0.256,0.245,0.251,0.174,7,39,84.6,6,2415,85.3,86.38,39,83,91,1.1000000000000085,6.91,112,150,119,150,297,323,291,"0.566","-0.566","68.9","8.2",44,22,6,0,0,1,17,38.6,5,11.4,2.92523,0.22483,-0.05512,-0.01547,"90.6",98,27.27272727272727,4.545454545454546,2.272727272727273,5.22,-1.49,0.82,1.51,0.273,1,"-0.325287356",0.268,0.285,"0.325287356",0.005,0.0050000000000000044,-0.029,-0.006,47,"25.6",17.104315252585266,-15.3158120438421,35.51739842392941,0.4578313253012048,39.49562042025238,38.88852833246949
165,594798,"deGrom, Jacob",165,100,0.152,0,0.263,0.152,0.15,0.129,0.115,5,33,83.1,2.3,2608,91.2,91.91,35,72,93,0.7000000000000028,6.73,112,151,116,149,299,324,295,"4.231","-4.231","68.6","8.0",34,19,5,0,0,0,14,41.2,1,2.9,2.33891,0.42913,-0.12273,-0.03109,"90.3",89,15.789473684210526,0,0,5.51,-1.38,0.82,1.47,0.176,0,"-2.564242424",0.141,0.147,"2.564242424",0.037,0.035,0.005,0.021,48.6,"32.2",14.011751659576804,-10.518865273797509,34.50705887851238,0.5416666666666666,40.75955152026888,35.344538082263654
163,656427,"Flaherty, Jack",163,100,0.069,0.103,0.059,0.172,0.202,0.209,0.105,2,29,82.2,-6.8,2362,86.2,86.53,27,71,92,0.29999999999999716,6.53,111,151,118,149,300,326,293,"2.461","-2.461","67.0","7.9",35,18,1,0,0,1,11,31.4,6,17.1,2.75067,0.37,-0.28129,-0.02153,"90.7",55,33.33333333333333,5.555555555555555,2.857142857142857,5.31,-2.57,0.8,1.48,0.229,1,"-1.509815951",0.259,0.144,"1.509815951",-0.036,-0.03,0.028,-0.007,38,"27.1",13.250187472388102,-13.55089520074634,34.95074845593967,0.4852941176470588,36.80425015151891,37.44939209064626
156,656605,"Keller, Mitch",156,100,0.108,0.081,0.15,0.189,0.194,0.227,0.14,4,37,83,11.1,2569,87.3,87.66,30,68,88,0.4000000000000057,6.62,109,148,114,148,294,312,294,"4.087","-4.087","68.6","7.8",42,21,3,0,0,1,16,38.1,5,11.9,2.81327,0.22732,-0.26577,0.01949,"91.4",92,33.33333333333333,4.761904761904762,2.380952380952381,5.8,-1.82,0.83,1.51,0.214,1,"-2.619871795",0.242,0.245,"2.619871795",-0.032,-0.027999999999999997,-0.056,-0.033,44.1,"37.4",12.340736339926805,-13.941607082740259,35.34725746006089,0.5074626865671642,36.50662108757776,37.55386796903476
151,656302,"Cease, Dylan",151,100,0.152,0.03,0.313,0.182,0.217,0.222,0.162,5,33,75.8,8.5,2748,90.1,90.03,44,79,72,-0.09999999999999432,6.38,115,150,122,149,303,324,297,"2.704","-2.704","69.3","8.1",38,16,4,1,0,0,17,44.7,5,13.2,2.49755,0.35034,-0.13453,-0.07507,"89.6",111,18.75,0,0,6.08,-1.41,0.81,1.52,0.263,0,"-1.790728477",0.272,0.18,"1.790728477",-0.01,-0.009000000000000008,0.002,-0.005,55.7,"50.2",15.36179326041703,-14.754239469276992,34.83947682695363,0.5194805194805194,39.06242832930125,38.98238850734619
138,663623,"Irvin, Jake",138,100,0.15,0.2,0.167,0.35,0.38,0.404,0.225,3,20,83.4,7.5,2393,85.1,86.26,21,51,87,1.2000000000000028,7.05,112,149,120,150,303,327,301,"-2.896","2.896","71.1","8.1",31,13,1,1,0,1,7,22.6,11,35.5,2.92355,0.27935,0.01406,0.0342,"92.0",103,38.46153846153847,15.384615384615385,6.451612903225806,5.64,-2.25,0.8,1.58,0.452,2,"2.098550725",0.5,0.347,"-2.098550725",-0.075,-0.04799999999999999,0.003,-0.024,41.2,"26.8",20.162144760348834,-19.160632476704865,36.0018768012235,0.29411764705882354,35.27357138326571,42.367474806380635
135,693821,"Elder, Bryce",135,100,0.143,0,0.273,0.143,0.175,0.192,0.157,3,21,72.8,-17.7,2340,87.6,87.23,27,54,81,-0.3999999999999915,6.11,112,151,122,149,305,324,296,"1.275","-1.275","66.4","8.0",23,11,3,0,0,0,10,43.5,2,8.7,2.69496,0.3055,0.3718,0.20895,"89.2",73,0,0,0,6.46,-0.96,0.81,1.51,0.217,0,"-0.944444444",0.23,0.171,"0.944444444",-0.014,-0.013000000000000012,-0.028,-0.017,50,"52.1",16.887777067828736,-12.695879200166772,35.66340384922417,0.4528301886792453,37.908791874521654,37.71389440560645
134,667755,"Soriano, José",134,100,0.136,0.045,0.333,0.182,0.322,0.279,0.076,3,22,71.3,-16.1,2195,92.2,92.74,30,49,85,0.5,6.69,108,148,116,149,307,328,301,"-0.602","0.602","68.3","7.8",33,9,2,1,0,0,13,39.4,11,33.3,2.87134,-0.14955,0.1306,-0.11776,"89.8",55,11.11111111111111,0,0,5.87,-1.14,0.8,1.5,0.424,0,"0.449253731",0.384,0.089,"-0.449253731",0.06,0.03999999999999998,0.093,0.043,61.2,"37.1",15.830867444343191,-11.649004731614054,36.237301242793556,0.4897959183673469,37.57942575161813,37.00887077804154
133,518876,"Kelly, Merrill",133,100,0.04,0,0.077,0.04,0.126,0.204,0.133,1,25,80,14.9,2360,88.5,88.04,17,41,92,-0.5,6.08,109,150,118,148,305,324,300,"3.425","-3.425","70.9","8.2",29,13,1,0,0,0,12,41.4,4,13.8,2.54361,0.38947,0.38722,0.16947,"92.0",111,7.6923076923076925,0,0,5.48,-1.85,0.82,1.56,0.172,0,"-2.57518797",0.252,0.156,"2.57518797",-0.093,-0.08000000000000002,-0.116,-0.078,41.5,"24.0",17.79605846163472,-11.543581933823225,37.23559411956537,0.4634146341463415,40.373898384237314,37.73044810436305
131,450203,"Morton, Charlie",131,100,0.292,0.042,0.438,0.333,0.319,0.305,0.275,7,24,83.6,5.9,2821,85.3,84.93,36,75,56,-0.3999999999999915,6.17,112,149,117,147,302,327,297,"0.393","-0.393","70.2","7.9",27,16,6,1,0,0,8,29.6,3,11.1,3.48168,-0.30077,-0.427,0.14962,"90.6",100,18.75,0,0,5.33,-2.51,0.8,1.53,0.37,0,"-0.3",0.356,0.313,"0.3",0.017,0.014000000000000012,0.02,0.014,48,"21.1",15.39520493448162,-12.004084312586855,37.3497148093904,0.4533333333333333,35.88844384536966,37.74747539143435
131,694297,"Pfaadt, Brandon",131,100,0.05,0.05,0.167,0.1,0.145,0.122,0.04,1,20,77.1,-2.2,2640,88,88.44,28,49,82,0.4000000000000057,6.62,111,147,115,148,300,321,298,"2.054","-2.054","65.6","7.9",23,6,0,1,0,0,14,60.9,3,13,2.64,0.33534,-0.0326,-0.15473,"89.8",61,0,0,0,5.5,-2.23,0.8,1.52,0.174,0,"-1.567938931",0.165,0.046,"1.567938931",0.01,0.00899999999999998,0.054,0.023,57.1,"26.9",17.226216809233794,-13.42361621822182,36.09674331055105,0.5510204081632653,39.335210022859044,37.48312831089208
126,683004,"Leiter, Jack",126,100,0.118,0,0.25,0.118,0.275,0.285,0.125,2,17,78.1,-9.3,2358,90.9,91.5,19,41,85,0.5999999999999943,6.81,112,150,114,150,293,323,297,"-1.46","1.46","68.5","8.0",24,8,2,0,0,0,9,37.5,7,29.2,2.35238,0.45589,0.30841,-0.02365,"89.2",79,0,0,0,5.64,-1.73,0.79,1.45,0.375,0,"1.158730159",0.38,0.143,"-1.158730159",-0.007,-0.0050000000000000044,-0.025,-0.01,46.3,"46.1",15.616693043902789,-13.894785109678313,33.72343981019425,0.5121951219512195,37.88294063015465,39.45460444594821
126,808967,"Yamamoto, Yoshinobu",126,100,0.105,0,0.2,0.105,0.175,0.193,0.113,2,19,79.3,-6.7,2471,86.7,87.02,29,51,75,0.29999999999999716,6.54,111,152,122,149,300,319,294,"1.74","-1.74","67.9","7.9",22,10,2,0,0,0,9,40.9,3,13.6,3.1204,-0.00238,-0.28754,0.01786,"92.4",124,33.33333333333333,0,0,5.49,-1.74,0.81,1.5,0.227,0,"-1.380952381",0.24,0.142,"1.380952381",-0.008,-0.012999999999999984,-0.037,-0.018,56.9,"45.3",14.35203476812036,-12.526068632947446,35.871457013371135,0.49019607843137253,36.65487116928157,36.125090896130104
124,676440,"Bibee, Tanner",124,100,0.118,0.059,0.25,0.176,0.291,0.27,0.099,2,17,77.3,0.7,2522,86.3,86.64,18,42,82,0.29999999999999716,6.67,112,150,125,149,297,321,297,"-1.352","1.352","66.2","8.0",24,8,1,1,0,0,9,37.5,7,29.2,2.82895,0.28154,-0.34944,-0.11169,"90.0",85,25,0,0,6.29,-2.19,0.84,1.55,0.375,0,"1.090322581",0.362,0.12,"-1.090322581",0.019,0.013000000000000012,0.056,0.021,42.9,"54.4",15.73415550971684,-9.425991683667121,36.35645161633428,0.5,39.505867228245194,35.46600519290161
124,682990,"Priester, Quinn",124,100,0.1,0,0.182,0.1,0.167,0.156,0.084,2,20,72.2,-19.2,2356,88.8,89.1,33,56,68,0.29999999999999716,6.44,111,151,123,150,305,326,297,"2.287","-2.287","67.8","8.0",23,11,2,0,0,0,9,39.1,3,13,2.74048,0.16556,0.16065,0.01122,"88.6",41,9.090909090909092,0,0,6.08,-1.68,0.8,1.51,0.217,0,"-1.844354839",0.203,0.09,"1.844354839",0.016,0.013999999999999985,0.01,0.011,58.9,"47.1",16.505989595578612,-13.903538338956603,34.83897073521385,0.5454545454545454,41.52195866612016,38.24649959204468
122,669358,"Baz, Shane",122,100,0.077,0,0.143,0.077,0.228,0.346,0.211,2,26,86.6,-0.6,2558,89.5,89.62,25,50,72,0.09999999999999432,6.41,107,148,119,147,302,324,295,"0.444","-0.444","72.3","7.9",35,14,2,0,0,0,12,34.3,9,25.7,2.87393,0.00582,-0.02984,-0.11459,"91.1",90,21.428571428571427,7.142857142857142,2.857142857142857,5.78,-1.38,0.81,1.56,0.314,1,"-0.363934426",0.414,0.313,"0.363934426",-0.134,-0.09999999999999998,-0.236,-0.118,50,"37.5",12.640099433038445,-10.523764050996698,34.62821139940258,0.6938775510204082,39.0158130831959,36.033946020356886
122,605488,"Springs, Jeffrey",122,100,0.256,0.154,0.391,0.41,0.304,0.279,0.256,10,39,83.5,14.2,1605,80.8,80.61,37,73,49,-0.20000000000000284,6.19,108,150,120,145,301,323,292,"-0.489","0.489","65.6","8.2",41,24,6,3,0,1,15,36.6,2,4.9,2.96352,0.55844,0.83877,-0.92254,"90.3",169,20.833333333333336,4.166666666666666,2.4390243902439024,6.2,2.4,0.82,1.54,0.293,1,"0.400819672",0.292,0.339,"-0.400819672",0,0.0010000000000000009,0.071,0.025,50.7,"44.4",17.200039201820587,-16.6824398175572,33.68857476695082,0.4305555555555556,44.335815257278306,40.36287125129237
121,607074,"Rodón, Carlos",121,100,0.185,0,0.278,0.185,0.2,0.197,0.169,5,27,80,-10.2,2128,89.3,88.82,24,60,61,-0.5,6.08,110,151,125,151,295,323,284,"4.118","-4.118","72.6","7.9",29,18,5,0,0,0,9,31,2,6.9,2.19554,0.69653,0.89182,-0.5105,"89.7",81,16.666666666666664,0,0,6.34,2.34,0.78,1.56,0.241,0,"-3.403305785",0.226,0.199,"3.403305785",0.016,0.014999999999999986,-0.014,0.003,40,"44.6",13.87457101812701,-6.5089430954977106,36.419549358969626,0.6206896551724138,40.430760968742355,34.40352144369103
