"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
125,686613,"Brown, Hunter",125,100,0.261,0.043,0.429,0.304,0.339,0.314,0.225,6,23,78.4,19.4,2227,94.8,95.11,17,56,69,0.29999999999999716,6.66,114,148,118,150,296,327,303,"-1.663","1.663","63.6","6.2",29,14,5,1,0,0,9,31,5,17.2,1.53984,1.03096,0.70272,-0.06784,"89.2",166,14.285714285714285,0,0,6.19,-2.05,-0.82,3.51,0.414,0,"1.3304",0.386,0.263,"-1.3304",0.036,0.02799999999999997,0.041,0.025,30.4,"56.3",1.8148198927162031,18.747116335445995,24.85070343099829,0.32727272727272727,38.16502218024336,18.761139817108816
110,676440,"Bibee, Tanner",110,100,0.333,0,0.444,0.333,0.427,0.34,0.178,4,12,71.6,19.6,2286,89.9,90.52,8,32,78,0.5999999999999943,6.6,109,147,121,149,297,319,296,"-3.07","3.07","63.6","6.1",18,9,4,0,0,0,3,16.7,6,33.3,2.00191,0.85459,0.35218,-0.10491,"89.5",158,22.22222222222222,0,0,6.3,-2.25,-0.83,3.53,0.556,0,"2.790909091",0.452,0.196,"-2.790909091",0.155,0.10400000000000004,0.137,0.087,25,"53.5",2.634825393562707,17.627286408871658,26.794923389908575,0.4375,35.84363239541519,21.905820089628666
107,641793,"Littell, Zack",107,100,0.182,0,0.333,0.182,0.328,0.268,0.079,2,11,77.5,16.3,1901,88.8,88.6,13,38,69,-0.20000000000000284,6.15,112,149,114,150,298,325,297,"-1.991","1.991","57.9","5.9",17,6,2,0,0,0,5,29.4,4,23.5,2.07299,0.83916,0.59393,-0.03579,"90.3",127,33.33333333333333,0,0,6.14,-0.76,-0.8,3.55,0.438,0,"1.860747664",0.367,0.082,"-1.860747664",0.103,0.07100000000000001,0.1,0.06,34.2,"39.4",2.4673629263884367,11.895007650556543,25.717843878188305,0.2972972972972973,34.981403595574726,19.07442588231722
95,669358,"Baz, Shane",95,100,0,0,0,0,0.203,0.221,0.026,0,12,75,-6.7,2437,93.5,93.61,12,33,62,0.09999999999999432,6.32,106,148,115,149,299,322,296,"0.604","-0.604","63.1","6.0",17,3,0,0,0,0,9,52.9,5,29.4,1.76674,0.86558,0.54874,-0.15926,"88.0",173,0,0,0,5.8,-1.51,-0.78,3.52,0.294,0,"-0.635789474",0.313,0.026,"0.635789474",-0.026,-0.019000000000000017,-0.026,-0.018,36.4,"35.9",4.30747811924701,11.422965975937126,25.45274787518025,0.36363636363636365,32.6420691140124,19.328606839997843
90,622663,"Severino, Luis",90,100,0.167,0.083,0.222,0.25,0.217,0.186,0.143,2,12,73.1,39.2,2227,94.3,94.14,4,38,52,-0.20000000000000284,6.25,110,148,115,147,300,324,297,"-0.421","0.421","62.0","5.8",13,9,1,1,0,0,3,23.1,1,7.7,1.54678,1.03867,0.63233,0.36256,"89.1",177,11.11111111111111,0,0,6.02,-2.02,-0.79,3.49,0.231,0,"0.467777778",0.209,0.189,"-0.467777778",0.024,0.02200000000000002,0.061,0.031,10.5,"40.9",-1.0669888805981877,17.765945265611542,27.014213595918555,0.34285714285714286,29.677836586653477,19.857220826099567
90,686752,"Pepiot, Ryan",90,100,0.143,0,0.25,0.143,0.296,0.338,0.194,1,7,91.1,18,2448,92.5,93.2,15,36,54,0.7000000000000028,6.64,107,148,116,149,299,325,296,"-1.166","1.166","61.9","6.2",10,4,1,0,0,0,3,30,3,30,1.47556,1.199,0.51438,-0.19685,"90.0",205,25,0,0,5.94,-0.97,-0.84,3.55,0.4,0,"1.295555556",0.436,0.233,"-1.295555556",-0.051,-0.035999999999999976,-0.09,-0.042,41.7,"42.3",2.98859985289723,17.26721475042642,26.418055259479363,0.4444444444444444,34.39983183399292,19.679953772811725
90,642547,"Peralta, Freddy",90,100,0,0,0,0,0.218,0.284,0.099,0,13,75.8,22.4,2397,93,93.55,11,37,53,0.5999999999999943,6.77,112,149,122,150,303,326,300,"1.151","-1.151","67.9","6.4",20,8,0,0,0,0,6,30,6,30,1.42289,1.24667,0.35467,-0.12511,"89.2",191,0,0,0,5.42,-3.41,-0.78,3.49,0.316,0,"-1.278888889",0.383,0.124,"1.278888889",-0.099,-0.067,-0.124,-0.066,29.7,"40.8",5.357219417986602,11.31895351993825,24.878211353122012,0.42857142857142855,36.17114199274857,21.735054920905277
89,607259,"Martinez, Nick",89,100,0.182,0,0.286,0.182,0.16,0.198,0.211,2,11,73.1,1.9,2270,88.7,88.01,5,33,56,-0.7000000000000028,5.89,113,148,115,149,292,321,291,"0.099","-0.099","65.1","6.5",12,8,2,0,0,0,4,33.3,0,0,2.00899,0.9327,0.58295,0.15023,"88.4",165,12.5,0,0,6.21,-1.59,-0.79,3.5,0.182,0,"-0.111235955",0.211,0.231,"0.111235955",-0.029,-0.028999999999999998,-0.049,-0.038,15.2,"57.3",6.524872999845242,10.585923721659812,24.909703679444725,0.41935483870967744,35.297063189218804,23.408037218390195
88,615698,"Quantrill, Cal",88,100,0.105,0,0.25,0.105,0.175,0.163,0.078,2,19,64.5,32.6,2088,90.4,90.52,15,35,53,0.09999999999999432,6.32,110,145,118,147,297,320,294,"1.95","-1.95","66.0","6.2",22,8,2,0,0,0,11,50,3,13.6,1.91705,0.88398,0.53138,-0.02471,"88.6",172,0,0,0,6.33,-1.28,-0.8,3.46,0.227,0,"-2.215909091",0.203,0.098,"2.215909091",0.027,0.023999999999999994,0.007,0.012,42.9,"44.4",4.583970186149009,14.819056954236872,25.33872036933038,0.4857142857142857,35.033574062989935,21.31641461375088
87,601713,"Pivetta, Nick",87,100,0.083,0,0.167,0.083,0.112,0.148,0.102,1,12,84.4,23.7,2481,88,88.35,7,30,57,0.29999999999999716,6.71,122,150,122,151,301,327,302,"1.019","-1.019","62.3","6.2",14,6,1,0,0,0,7,50,1,7.1,2.47609,0.55609,-0.12402,0.18747,"88.8",150,16.666666666666664,0,0,6.86,-1.06,-0.78,3.53,0.143,0,"-1.171264368",0.162,0.147,"1.171264368",-0.019,-0.019000000000000017,-0.064,-0.036,23.3,"56.9",2.34688255382773,13.76678472289337,25.289523279159933,0.3,35.830008223550074,21.390691447347017
