"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
62,656605,"Keller, Mitch",62,100,0.261,0.217,0.238,0.478,0.313,0.435,0.355,6,23,95.6,20.9,2444,91.5,91.95,4,46,16,0.5,6.57,112,147,109,149,293,315,299,"2.266","-2.266","69.5","6.5",23,22,3,2,0,1,1,4.3,0,0,1.80887,0.95344,0.46226,-0.26742,"92.9",198,59.09090909090909,18.181818181818183,17.391304347826086,5.82,-1.86,-0.42,3.02,0.261,4,"-3.65483871",0.355,0.675,"3.65483871",-0.094,-0.09399999999999997,-0.197,-0.122,8.7,"37.1",2.5493757052315136,12.356984059557478,28.190979337332315,0.4883720930232558,37.44129986844309,22.39891478936994
61,686752,"Pepiot, Ryan",61,100,0.235,0.118,0.267,0.353,0.251,0.279,0.241,4,17,91.4,14.3,2472,92.5,93.36,7,48,13,0.9000000000000057,6.67,109,147,118,149,298,324,296,"3.257","-3.257","70.1","6.7",17,15,2,2,0,0,2,11.8,0,0,1.46754,1.1959,0.42328,-0.21934,"91.6",206,42.857142857142854,7.142857142857142,5.88235294117647,5.91,-0.94,-0.39,3.08,0.235,1,"-5.339344262",0.241,0.417,"5.339344262",-0.006,-0.006000000000000005,-0.064,-0.028,14.6,"42.0",2.9822654580268164,8.115021984072394,28.258179680526162,0.3958333333333333,37.35926935934138,23.988496501365802
58,622491,"Castillo, Luis",58,100,0.3,0.3,0.235,0.6,0.38,0.415,0.335,6,20,89.3,31.5,2183,94.9,93.21,8,51,7,-1.7000000000000028,5.39,115,147,114,148,287,321,295,"-1.285","1.285","70.4","6.7",20,19,4,0,0,2,1,5,0,0,1.64259,0.90155,1.12724,-0.18759,"92.3",203,47.368421052631575,10.526315789473683,10,5.17,-2.19,-0.41,2.99,0.3,2,"2.215517241",0.335,0.644,"-2.215517241",-0.035,-0.03500000000000003,-0.044,-0.035,15.7,"16.9",6.428999765055495,7.747964326439814,28.361417490439177,0.5294117647058824,37.342777692486166,26.363528348058857
55,676440,"Bibee, Tanner",55,100,0.353,0.294,0.333,0.647,0.423,0.396,0.316,6,17,89.3,23.9,2274,89.6,90.2,8,40,15,0.6000000000000085,6.65,108,147,122,148,299,319,298,"-0.43","0.43","69.9","6.7",17,16,3,2,0,1,1,5.9,0,0,2.03091,0.83764,0.40109,-0.07091,"92.0",159,31.25,18.75,17.647058823529413,6.3,-2.19,-0.4,3.03,0.353,3,"0.781818182",0.316,0.621,"-0.781818182",0.037,0.03699999999999998,0.026,0.027,20,"54.1",6.924078643814246,4.156068157253357,27.73958044599995,0.425,37.25666486579551,27.226067692356956
54,434378,"Verlander, Justin",54,100,0.467,0.467,0.455,0.933,0.59,0.482,0.396,7,15,96.8,20.2,2406,89.5,88.86,9,40,14,-0.5999999999999943,6,111,148,118,147,295,325,295,"-1.521","1.521","69.2","6.9",15,13,4,1,0,2,2,13.3,0,0,1.94667,0.94981,0.40759,-0.02537,"94.3",195,69.23076923076923,15.384615384615385,13.333333333333334,7.15,-1.79,-0.4,3,0.467,2,"2.816666667",0.396,0.75,"-2.816666667",0.071,0.07100000000000001,0.183,0.108,22.5,"56.0",9.257103260588615,5.073117294657224,28.90112943344051,0.38461538461538464,36.44993689926579,29.568163610984335
51,663554,"Mize, Casey",51,100,0.471,0.588,0.417,1.059,0.641,0.34,0.239,8,17,93.8,17.3,2045,91.5,92.52,6,36,15,1,6.88,110,148,115,147,298,330,297,"-3.941","3.941","70.8","6.7",17,15,4,1,0,3,2,11.8,0,0,1.85412,0.88706,0.74804,0.15863,"92.2",185,53.333333333333336,13.333333333333334,11.76470588235294,5.8,-2.07,-0.4,3.02,0.471,2,"7.72745098",0.239,0.579,"-7.72745098",0.232,0.23199999999999998,0.48,0.301,16.7,"45.3",7.677686295952994,7.267912845090165,29.301019033124643,0.5277777777777778,35.68948058240263,26.21615186760191
50,605135,"Bassitt, Chris",50,100,0.308,0.231,0.333,0.538,0.36,0.415,0.346,4,13,92.1,12.1,2159,86.4,86.35,10,34,16,0,6.33,110,147,113,149,290,321,295,"2.203","-2.203","70.3","6.7",13,10,3,0,0,1,3,23.1,0,0,2.7994,0.3672,0.388,-0.194,"92.0",208,40,10,7.6923076923076925,5.48,-2.12,-0.42,3.02,0.308,1,"-4.406",0.346,0.625,"4.406",-0.038,-0.03799999999999998,-0.087,-0.055,29.4,"32.3",3.7557426505151135,8.463403558997298,28.655966491644715,0.38235294117647056,37.337736971822615,24.438774722775747
48,669358,"Baz, Shane",48,100,0.235,0.235,0.188,0.471,0.297,0.312,0.266,4,17,86.1,7.9,2450,93.9,93.99,2,35,13,0.09999999999999432,6.4,112,147,116,149,299,324,296,"1.698","-1.698","69.4","6.8",17,17,2,1,0,1,0,0,0,0,1.64771,0.95917,0.63375,-0.25208,"91.4",173,41.17647058823529,11.76470588235294,11.76470588235294,5.77,-1.55,-0.4,3.07,0.235,2,"-3.5375",0.266,0.463,"3.5375",-0.031,-0.031000000000000028,0.008,-0.015,5.7,"36.3",4.527889246389878,8.820010401519013,28.358724605347888,0.35294117647058826,37.14734901534183,24.711921803293503
48,665152,"Kremer, Dean",48,100,0.333,0.143,0.389,0.476,0.347,0.294,0.241,7,21,94.2,13.9,2125,91.2,90.69,10,42,6,-0.5,6.09,115,147,119,150,299,326,301,"1.368","-1.368","70.7","6.6",21,18,4,3,0,0,3,14.3,0,0,1.64917,1.12062,0.67021,-0.22979,"92.9",214,50,16.666666666666664,14.285714285714285,6.14,-2.29,-0.41,3.03,0.333,3,"-2.85",0.241,0.454,"2.85",0.092,0.09200000000000003,0.022,0.053,23.8,"40.5",5.870454017095718,9.653519082480267,29.312376779097658,0.525,37.12324399078661,23.7656064209747
47,669022,"Gore, MacKenzie",47,100,0.222,0.056,0.286,0.278,0.217,0.189,0.197,4,18,91.1,31.5,2213,92.8,93.55,9,41,6,0.7000000000000028,6.84,112,150,122,150,297,320,297,"2.903","-2.903","70.2","6.6",18,14,3,1,0,0,4,22.2,0,0,1.58362,1.09213,0.31936,-0.16234,"91.2",148,35.714285714285715,0,0,5.67,1.98,-0.41,3.03,0.222,0,"-6.176595745",0.197,0.236,"6.176595745",0.025,0.024999999999999994,0.042,0.028,22,"43.9",4.2282999108082455,8.196066176149493,28.332256930265586,0.4358974358974359,34.931918810641136,25.1433840724731
47,593958,"Rodriguez, Eduardo",47,100,0.4,0,0.429,0.4,0.331,0.304,0.339,6,15,77.5,24.7,2289,91,91.27,10,40,7,0.29999999999999716,6.32,105,149,116,147,303,321,296,"0.285","-0.285","69.8","6.5",18,16,6,0,0,0,2,11.1,0,0,1.67064,1.06936,0.30894,-0.19957,"89.8",152,12.5,0,0,5.89,1.23,-0.4,3.03,0.375,0,"-0.606382979",0.318,0.388,"0.606382979",0.061,0.056999999999999995,0.012,0.027,25,"38.7",4.4478883873673025,3.857943225488934,31.292977568121305,0.4473684210526316,31.48194229337731,24.387764033351154
46,607067,"Rea, Colin",46,100,0.1,0.3,0,0.4,0.185,0.452,0.332,1,10,93.4,21.7,2195,88.3,88.74,0,24,22,0.4000000000000057,6.57,114,151,118,152,300,322,297,"2.351","-2.351","71.3","7.0",11,10,0,0,0,1,1,9.1,0,0,2.415,0.55043,0.16913,0.05435,"92.3",221,70,20,18.181818181818183,5.59,-1.68,-0.41,2.97,0.091,2,"-5.110869565",0.352,0.621,"5.110869565",-0.232,-0.261,-0.221,-0.267,0,"30.9",8.49315704511201,1.5929788498412858,27.701646657300717,0.782608695652174,35.52269886381515,28.094535227925352
