"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
70,676979,"Crochet, Garrett",70,100,0.176,0.294,0.222,0.471,0.265,0.29,0.238,3,17,100.3,14.8,2487,93.4,94.21,19,45,25,0.7999999999999972,6.72,108,151,121,147,293,322,288,"2","-2","71.1","6.8",18,10,1,0,1,1,7,38.9,0,0,1.77471,0.86435,0.34971,-0.21435,"93.1",204,90,10,5.555555555555555,6.14,2.46,0.41,3.05,0.176,1,"-2.857142857",0.238,0.448,"2.857142857",-0.062,-0.062,0.023,-0.025,42.2,"35.3",3.913605936310314,13.483778742045239,27.336801194280376,0.5,40.04332983826502,20.753467809935668
58,579328,"Kikuchi, Yusei",58,100,0.455,0.545,0.375,1,0.611,0.349,0.301,5,11,91,19.5,2218,88.8,89.37,6,34,24,0.6000000000000085,6.69,107,151,113,147,307,327,300,"-1.528","1.528","70.1","6.7",11,10,3,0,0,2,1,9.1,0,0,2.29397,0.63397,0.24103,-0.06552,"90.5",204,40,10,9.090909090909092,5.38,2.48,0.42,3.03,0.455,1,"2.634482759",0.301,0.528,"-2.634482759",0.154,0.15400000000000003,0.472,0.262,17.6,"35.8",3.4271034936674383,11.854486189567904,27.6985699302466,0.4411764705882353,38.84168043796179,24.027908746561106
58,592662,"Ray, Robbie",58,100,0.167,0.167,0.2,0.333,0.209,0.398,0.331,2,12,95.5,20.1,2301,92.2,91.71,11,46,12,-0.5,6.12,112,151,119,148,293,324,291,"2.877","-2.877","70.1","6.6",12,10,0,2,0,0,2,16.7,0,0,1.385,1.32362,0.70155,-0.33328,"91.1",212,40,30,25,6.18,2.61,0.4,3.02,0.167,3,"-4.960344828",0.331,0.609,"4.960344828",-0.164,-0.164,-0.276,-0.189,23.9,"46.2",2.8302245809000923,11.963380760851283,29.27995121148883,0.4090909090909091,38.7897154174189,23.107700485218444
57,680730,"Parker, Mitchell",57,100,0.348,0.174,0.318,0.522,0.358,0.413,0.348,8,23,98.1,20.8,2123,89.1,90.01,6,49,8,0.9000000000000057,6.84,109,150,119,149,304,324,300,"1.029","-1.029","69.5","6.6",24,23,6,1,0,1,1,4.2,0,0,2.03228,0.86667,0.35737,-0.23105,"94.4",199,69.56521739130434,8.695652173913043,8.333333333333332,6.27,1.46,0.42,2.99,0.333,2,"-1.805263158",0.342,0.638,"1.805263158",0,-0.009000000000000008,-0.116,-0.055,12.2,"61.5",4.567051201679892,8.82266497681456,26.179150415943518,0.5208333333333334,37.911651887228444,25.272844360587143
57,693433,"Woo, Bryan",57,100,0,0,0,0,0,0.186,0.147,0,19,87.6,36.1,2272,94.7,94.95,9,36,21,0.20000000000000284,6.52,116,149,115,147,288,321,297,"6.114","-6.114","72.0","6.8",19,12,0,0,0,0,7,36.8,0,0,1.52579,1.03,0.79228,-0.04351,"90.6",196,16.666666666666664,8.333333333333332,5.263157894736842,5.05,-1.34,0.41,3.03,0,1,"-10.726315789",0.147,0.298,"10.726315789",-0.147,-0.147,-0.298,-0.186,25,"25.1",5.985743725540989,5.740628071105547,27.55173863781001,0.5555555555555556,35.580420124104684,27.205371140866315
57,641793,"Littell, Zack",57,100,0.3,0.25,0.294,0.55,0.359,0.322,0.268,6,20,93.1,24.2,2062,89.2,89.23,6,39,18,0,6.23,109,150,118,149,303,327,296,"0.75","-0.75","71.6","6.8",20,18,3,2,0,1,2,10,0,0,2.03579,0.83912,0.3125,-0.00857,"92.6",202,33.33333333333333,11.11111111111111,10,6.11,-0.73,0.41,3.03,0.3,2,"-1.315789474",0.268,0.492,"1.315789474",0.032,0.03199999999999997,0.058,0.037,15.4,"40.1",7.767155776288141,5.0691401269932985,27.256272907413948,0.5263157894736842,37.244976638536464,26.875853564410093
57,434378,"Verlander, Justin",57,100,0.5,0.346,0.524,0.846,0.573,0.472,0.375,13,26,91.7,25.3,2440,92.1,91.4,8,46,11,-0.6999999999999886,6.03,112,150,120,148,299,326,293,"-3.714","3.714","71.9","7.0",26,23,8,3,0,2,3,11.5,0,0,1.47386,1.25193,0.49281,0.14719,"92.6",212,43.47826086956522,13.043478260869565,11.538461538461538,7.13,-1.68,0.41,3.02,0.5,3,"6.515789474",0.375,0.74,"-6.515789474",0.125,0.125,0.106,0.101,17.4,"56.6",10.349775841412832,-0.24374381626623115,27.894075527389028,0.6888888888888889,36.94726416573673,27.976326522905232
56,601713,"Pivetta, Nick",56,100,0.313,0.188,0.364,0.5,0.348,0.315,0.282,5,16,91.3,18.3,2419,89.6,90.15,4,32,24,0.6000000000000085,6.8,118,151,120,150,302,326,299,"1.036","-1.036","71.5","7.0",16,12,4,0,0,1,4,25,0,0,1.92036,0.97911,-0.15982,-0.14455,"92.6",199,41.66666666666667,8.333333333333332,6.25,6.81,-1.02,0.39,3.01,0.313,1,"-1.85",0.282,0.464,"1.85",0.031,0.031000000000000028,0.036,0.033,12.5,"57.1",7.326978435333963,2.9904295640318903,28.67741147704795,0.5517241379310345,37.28149431628456,27.781261937054936
55,669358,"Baz, Shane",55,100,0.4,0.4,0.455,0.8,0.504,0.336,0.297,6,15,93.9,20.7,2477,93.9,94.05,9,41,14,0.19999999999998863,6.37,109,150,118,149,301,325,294,"-0.205","0.205","70.1","6.5",15,12,2,3,0,1,3,20,0,0,1.71782,0.90352,0.37527,0.108,"92.6",200,66.66666666666666,8.333333333333332,6.666666666666667,5.78,-1.47,0.41,3.05,0.4,1,"0.372727273",0.297,0.493,"-0.372727273",0.103,0.10300000000000004,0.307,0.168,22,"36.0",2.1863973388692366,12.620526383860945,28.324876408125032,0.375,36.856722629488665,22.826369824477155
54,543243,"Gray, Sonny",54,100,0.188,0.25,0.2,0.438,0.261,0.192,0.166,3,16,90.6,24.9,2529,89.9,90.36,9,36,18,0.5,6.45,113,150,116,149,303,324,298,"3.486","-3.486","70.4","6.6",16,11,1,1,0,1,5,31.3,0,0,2.35519,0.47148,-0.09698,-0.08302,"91.3",205,36.36363636363637,9.090909090909092,6.25,5.58,-0.78,0.42,3,0.188,1,"-6.455555556",0.166,0.282,"6.455555556",0.022,0.021999999999999992,0.156,0.069,25,"47.8",4.117941584701815,11.984195472542387,31.009654073951193,0.3888888888888889,36.9370701505911,23.16339272253952
