"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
51,663993,"Lowe, Nathaniel",51,100,0.417,0,0.625,0.417,0.368,0.329,0.339,5,12,80.1,39.8,2266,92.2,92.41,6,33,18,0.20000000000000284,6.43,112,147,129,150,294,324,304,"1.049","-1.049","72.2","6.8",12,8,5,0,0,0,4,33.3,0,0,1.7,1.00216,0.59078,-0.20451,"88.9",182,0,0,0,5.9,-0.7,0.42,3.05,0.417,0,"-2.056862745",0.339,0.401,"2.056862745",0.078,0.07799999999999996,0.016,0.039,18.2,"39.1",5.120206887867311,11.284986713092394,29.498867327804366,0.5151515151515151,33.18282179188071,25.873894446875507
51,672695,"Perdomo, Geraldo",51,100,0.333,0.4,0.231,0.733,0.42,0.325,0.307,5,15,85.8,24.7,2271,91.7,91.85,3,27,24,0.20000000000000284,6.37,115,147,106,150,295,323,297,"-0.297","0.297","67.7","6.5",16,15,3,0,0,2,1,6.3,0,0,1.83431,0.89667,0.48,-0.48,"92.3",194,33.33333333333333,6.666666666666667,6.25,5.96,-0.47,0.41,3.1,0.313,1,"0.582352941",0.29,0.493,"-0.582352941",0.026,0.02300000000000002,0.24,0.095,11.1,"41.9",9.055512705594166,0.8867318175471361,30.654479204328986,0.46153846153846156,33.33440206178838,24.545472014680456
50,677594,"Rodríguez, Julio",50,100,0.25,0.75,0,1,0.509,0.628,0.425,2,8,98.9,11.5,2347,91.5,91.8,9,36,14,0.29999999999999716,6.54,108,152,124,148,304,325,295,"-1.003","1.003","75.7","7.2",8,8,0,0,0,2,0,0,0,0,1.76,0.998,0.3786,-0.0314,"91.9",203,62.5,37.5,37.5,5.75,-0.58,0.41,2.95,0.25,3,"2.006",0.425,1.09,"-2.006",-0.175,-0.175,-0.09,-0.119,25,"37.2",1.7574440904519117,12.181886752549048,26.349337551804513,0.34285714285714286,42.45495571090019,24.366682639484758
48,677951,"Witt Jr., Bobby",48,100,0.357,0.5,0.3,0.857,0.507,0.447,0.315,5,14,97.7,25.2,2317,90.5,90.96,8,34,14,0.5,6.45,108,151,122,147,313,328,297,"-0.997","0.997","72.3","6.6",14,12,2,1,0,2,2,14.3,0,0,2.05312,0.75708,0.29875,0.135,"93.4",217,66.66666666666666,33.33333333333333,28.57142857142857,5.81,-0.91,0.4,3.12,0.357,4,"2.077083333",0.315,0.755,"-2.077083333",0.042,0.04199999999999998,0.102,0.06,23.5,"40.4",0.650510973854294,10.204398166469153,23.151355211366003,0.25806451612903225,38.222491921628844,22.168398552613585
48,668227,"Arozarena, Randy",48,100,0.273,0.273,0.286,0.545,0.346,0.36,0.263,3,11,94.3,10.3,2307,91.6,91.77,12,31,17,0.20000000000000284,6.43,107,151,120,147,299,324,296,"1.213","-1.213","71.4","6.8",11,8,2,0,0,1,3,27.3,0,0,1.80083,0.95915,0.40979,0.03362,"93.6",231,75,25,18.181818181818183,5.81,-0.81,0.41,2.96,0.273,2,"-2.527083333",0.263,0.59,"2.527083333",0.01,0.010000000000000009,-0.045,-0.014,38.7,"36.9",5.073529857091291,20.914516807187564,19.462752213326397,0.5161290322580645,37.749133565767835,20.901089711705
48,650402,"Torres, Gleyber",48,100,0.167,0.25,0.143,0.417,0.243,0.279,0.197,2,12,94.9,35.4,2377,89.8,89.95,7,30,18,0.10000000000000853,6.43,109,152,124,148,303,326,291,"2.568","-2.568","69.2","6.9",12,8,1,0,0,1,4,33.3,0,0,2.14979,0.72417,0.17479,0.09396,"90.5",231,37.5,12.5,8.333333333333332,5.86,-0.92,0.41,2.85,0.167,1,"-5.35",0.197,0.474,"5.35",-0.03,-0.03,-0.057,-0.036,23.3,"41.1",7.848710380083887,12.952847729012202,31.734919924907434,0.6666666666666666,39.33864705777834,25.47291569604614
48,596019,"Lindor, Francisco",48,100,0.375,0.313,0.385,0.688,0.449,0.365,0.319,6,16,86.2,31.1,2287,91.5,91.61,5,38,10,0.09999999999999432,6.43,117,148,119,150,298,325,299,"-0.614","0.614","69.9","7.0",16,14,3,2,0,1,2,12.5,0,0,1.83021,0.92458,0.46333,-0.46333,"91.0",189,28.57142857142857,14.285714285714285,12.5,5.63,-0.42,0.41,3.04,0.375,2,"1.279166667",0.319,0.532,"-1.279166667",0.056,0.055999999999999994,0.156,0.084,13.2,"34.6",8.054497899174702,4.363236813652772,30.686375044338167,0.4857142857142857,32.78073606850197,25.44382639374365
46,680574,"McLain, Matt",46,100,0.235,0.059,0.333,0.294,0.229,0.241,0.238,4,17,95.7,24.9,2397,90,90.18,3,25,21,0.20000000000000284,6.43,107,152,119,148,298,319,289,"2.361","-2.361","68.5","6.7",17,12,3,1,0,0,5,29.4,0,0,2.18283,0.66696,0.20565,0.12826,"93.1",204,66.66666666666666,0,0,5.81,-1.48,0.42,2.74,0.235,0,"-5.132608696",0.238,0.321,"5.132608696",-0.003,-0.0030000000000000027,-0.027,-0.012,12,"37.9",11.297282519590519,3.8924822916083475,28.228132476830766,0.625,39.48326519046748,29.499693215125433
45,668715,"Steer, Spencer",45,100,0.25,0,0.375,0.25,0.221,0.319,0.327,3,12,93.2,10.9,2310,91.6,91.87,6,30,15,0.30000000000001137,6.45,105,151,120,147,299,322,290,"2.058","-2.058","69.4","6.8",12,8,3,0,0,0,4,33.3,0,0,1.89956,0.84378,0.34133,0.21289,"90.4",174,50,0,0,5.64,-1.09,0.41,2.94,0.25,0,"-4.573333333",0.327,0.409,"4.573333333",-0.077,-0.07700000000000001,-0.159,-0.098,20,"36.4",7.783192198400273,12.19370098937987,22.664536091580445,0.4827586206896552,39.17899721914363,24.809736127053238
45,673548,"Suzuki, Seiya",45,100,0.25,0.083,0.333,0.333,0.251,0.272,0.199,3,12,91.7,28.6,2414,89.7,89.9,5,28,17,0.20000000000000284,6.45,108,151,123,147,302,322,295,"1.924","-1.924","72.5","6.9",12,9,2,1,0,0,3,25,0,0,2.19889,0.68444,0.17622,0.08111,"91.1",212,55.55555555555556,22.22222222222222,16.666666666666664,5.75,-0.8,0.42,2.78,0.25,2,"-4.275555556",0.199,0.452,"4.275555556",0.051,0.05099999999999999,-0.119,-0.021,17.9,"38.3",3.2292261948399235,7.5459099327069765,29.38825675700932,0.4444444444444444,40.916006392828926,28.125350237310368
