"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
144,695578,"Wood, James",144,100,0.077,0,0.143,0.077,0.228,0.225,0.07,2,26,70,-15.4,2179,87.2,87.25,28,55,89,0,6.35,116,145,125,149,301,326,305,"3.207","-3.207","68.7","8.5",35,14,2,0,0,0,12,34.3,9,25.7,2.735,0.30062,0.39583,-0.50236,"88.0",66,0,0,0,5.83,-0.29,-0.77,1.72,0.314,0,"-2.227083333",0.309,0.073,"2.227083333",0.007,0.0050000000000000044,0.004,0.003,50.9,"37.1",17.424903620257265,-5.566906042021937,40.28654724226163,0.38181818181818183,47.04680303433816,37.50674899875617
132,665833,"Cruz, Oneil",132,100,0.154,0.077,0.25,0.231,0.201,0.288,0.244,4,26,92.2,0.3,2245,87.2,87.2,29,58,74,0,6.33,118,147,124,152,302,327,302,"2.324","-2.324","76.6","8.4",28,16,3,0,1,0,10,35.7,2,7.1,2.89818,0.14802,0.28068,-0.4672,"93.0",97,43.75,6.25,3.571428571428571,5.67,-0.91,-0.78,1.69,0.214,1,"-1.760606061",0.298,0.355,"1.760606061",-0.09,-0.08399999999999999,-0.124,-0.087,50,"35.1",13.230838738921113,-15.027140400858645,33.91736723422244,0.6851851851851852,43.77976290412831,40.670155546615966
128,656941,"Schwarber, Kyle",128,100,0.208,0.042,0.385,0.25,0.298,0.364,0.26,5,24,81.5,8.1,2234,87.2,87.31,26,44,84,0.09999999999999432,6.46,117,145,129,151,298,328,297,"-0.675","0.675","69.8","8.0",30,13,4,1,0,0,11,36.7,6,20,2.80437,0.25008,0.27397,-0.25286,"89.5",151,15.384615384615385,7.6923076923076925,3.3333333333333335,5.79,0.27,-0.81,1.45,0.367,1,"0.52734375",0.408,0.395,"-0.52734375",-0.052,-0.04099999999999998,-0.145,-0.066,59.1,"35.6",18.185452318199747,-11.34837928364882,31.412688484508607,0.5454545454545454,42.83965136622349,39.44539421898774
121,660271,"Ohtani, Shohei",121,100,0.2,0,0.4,0.2,0.262,0.266,0.186,4,20,86.6,4,2163,87.2,87.1,22,37,84,-0.10000000000000853,6.26,118,146,131,152,300,326,307,"-0.251","0.251","68.5","8.7",24,10,4,0,0,0,10,41.7,4,16.7,2.85397,0.18372,0.42008,-0.43908,"91.4",83,30,0,0,5.8,-0.43,-0.8,1.53,0.333,0,"0.207438017",0.322,0.233,"-0.207438017",0.014,0.01100000000000001,-0.033,-0.004,59.5,"38.3",19.815202813830794,-12.674485583412178,37.20883228689567,0.5,48.99142973765991,33.59027041695311
117,641355,"Bellinger, Cody",117,100,0.37,0.111,0.435,0.481,0.417,0.335,0.28,10,27,80.6,-10.9,2217,88.5,88.54,14,55,62,0,6.45,113,145,119,151,293,324,296,"-2.375","2.375","67.9","8.4",32,23,8,1,1,0,4,12.5,5,15.6,2.53231,0.43122,0.43761,-0.36684,"90.4",83,27.27272727272727,0,0,5.7,-0.89,-0.8,1.73,0.469,0,"2.02991453",0.396,0.33,"-2.02991453",0.09,0.07299999999999995,0.151,0.082,25.5,"36.2",17.05337608123329,-8.913169170099781,33.964711654946754,0.5094339622641509,38.513072101282866,34.30050738647126
112,683002,"Henderson, Gunnar",112,100,0.16,0.08,0.308,0.24,0.171,0.138,0.147,4,25,82.9,2.2,2217,86.5,86.65,22,47,65,0.09999999999999432,6.42,117,146,126,151,297,325,302,"2.604","-2.604","72.1","8.1",25,13,2,2,0,0,12,48,0,0,2.81107,0.27982,0.32205,-0.29634,"89.4",85,16.666666666666664,0,0,5.8,-0.29,-0.81,1.7,0.16,0,"-2.325",0.147,0.17,"2.325",0.013,0.013000000000000012,0.07,0.033,46.8,"36.4",12.789866042890479,-7.945230599107326,28.832552311585744,0.6808510638297872,42.98460191497758,38.28351403818462
110,663616,"Larnach, Trevor",110,100,0.143,0.071,0.235,0.214,0.205,0.195,0.148,4,28,79.3,5.1,2134,86.7,86.79,26,51,59,0.09999999999999432,6.4,112,145,123,150,295,327,303,"1.3","-1.3","67.4","7.7",32,17,2,2,0,0,11,34.4,3,9.4,2.85164,0.23083,0.40118,-0.43155,"89.7",93,17.647058823529413,0,0,5.64,-1.09,-0.79,1.68,0.226,0,"-1.181818182",0.231,0.177,"1.181818182",-0.005,-0.0050000000000000044,0.037,0.01,51,"33.4",10.72404643601302,-13.930660020905515,34.926418445583586,0.5686274509803921,44.67102041432214,36.98621155492724
103,682829,"De La Cruz, Elly",103,100,0.24,0.08,0.429,0.32,0.259,0.178,0.169,6,25,84.3,-6,2114,86.4,86.42,23,52,51,0,6.37,112,146,121,149,298,325,301,"0.763","-0.763","73.0","7.7",26,14,4,2,0,0,11,42.3,1,3.8,2.89398,0.19553,0.39097,-0.39097,"90.6",92,21.428571428571427,0,0,5.74,-1.14,-0.79,1.63,0.269,0,"-0.740776699",0.201,0.19,"0.740776699",0.071,0.068,0.13,0.081,44.2,"35.9",11.176817000378335,-6.311382742715276,36.10164783558808,0.6470588235294118,42.77737837233235,40.96583365550505
103,621566,"Olson, Matt",103,100,0,0,0,0,0.216,0.276,0.096,0,11,75.9,-21,2176,87.2,87.36,11,25,78,0.20000000000000284,6.42,117,147,130,152,301,328,304,"-0.087","0.087","71.0","8.1",16,7,0,0,0,0,4,25,5,31.3,2.77175,0.27068,0.30641,-0.26,"88.4",73,0,0,0,5.72,-0.3,-0.8,1.62,0.313,0,"0.084466019",0.378,0.098,"-0.084466019",-0.096,-0.065,-0.098,-0.06,44,"35.5",10.394140050657418,-1.7761356185626922,33.084014775035364,0.6,48.680034321544596,34.76577398603423
102,646240,"Devers, Rafael",102,100,0.059,0,0.143,0.059,0.197,0.219,0.087,1,17,79.9,-1.7,2109,87.2,87.29,19,35,67,0.09999999999999432,6.38,114,147,130,151,291,325,308,"1.564","-1.564","67.9","8.2",22,7,1,0,0,0,10,45.5,5,22.7,2.66402,0.37157,0.5099,-0.39833,"88.2",104,0,0,0,5.68,-0.19,-0.81,1.54,0.273,0,"-1.533333333",0.294,0.098,"1.533333333",-0.028,-0.020999999999999963,-0.039,-0.022,54.3,"36.0",12.006815352034195,-8.612315106056407,29.015200599775028,0.6285714285714286,43.35002202163559,36.242188814109355
