"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
82,545361,"Trout, Mike",82,100,0,0,,0,0.23,0.23,,0,6,,,2306,93.9,93.96,4,7,75,0.09999999999999432,6.42,109,152,123,146,306,328,296,"-2.024","2.024","68.5","6.8",9,0,0,0,0,0,6,66.7,3,33.3,1.4322,1.17537,0.51439,0.16634,"88.0",217,,,,5.85,-0.66,0.79,3.65,0.333,,"2.468292683",0.333,,"-2.468292683",,0,,0,57.1,"39.9",4.267399430430231,16.984765725094395,23.38085411828705,0.42857142857142855,42.97960199428675,13.730471511945735
72,668227,"Arozarena, Randy",72,100,0.2,0.1,0.5,0.3,0.257,0.323,0.254,2,10,95.1,19.5,2267,92.1,92.21,7,16,56,0.10000000000000853,6.37,106,151,121,146,300,324,294,"-0.217","0.217","71.7","7.1",11,4,1,1,0,0,6,54.5,1,9.1,1.65944,1.06319,0.62571,0.06629,"91.8",216,50,25,9.090909090909092,5.81,-0.14,0.79,3.41,0.273,1,"0.301388889",0.322,0.411,"-0.301388889",-0.054,-0.04899999999999999,-0.111,-0.066,43.8,"39.4",8.34090695601372,14.497774800889985,14.095168751181362,0.625,40.679766635717,24.062699028211064
70,650402,"Torres, Gleyber",70,100,0.111,0,0.2,0.111,0.206,0.258,0.172,1,9,81.1,-0.6,2271,90.2,90.4,2,17,53,0.20000000000000284,6.39,112,152,124,147,302,326,290,"-0.126","0.126","63.0","6.7",11,5,1,0,0,0,4,36.4,2,18.2,1.92071,0.91071,0.322,-0.10971,"89.0",183,0,0,0,5.74,-0.49,0.83,3.26,0.273,0,"0.18",0.322,0.199,"-0.18",-0.061,-0.04899999999999999,-0.088,-0.052,11.8,"39.3",4.340235076202811,19.3308687316531,27.28709382092683,0.5625,44.14824718946281,18.946053223004483
67,671218,"Ramos, Heliot",67,100,0,0,0,0,0,0.004,0.003,0,7,85.7,51.3,2254,90.5,90.6,7,20,47,0.09999999999999432,6.41,109,151,121,147,305,324,293,"1.668","-1.668","68.6","6.2",7,3,0,0,0,0,4,57.1,0,0,1.94313,0.87881,0.36597,-0.18388,"88.5",223,0,0,0,5.89,-0.14,0.82,3.24,0,0,"-2.489552239",0.003,0.006,"2.489552239",-0.003,-0.003,-0.006,-0.004,35,"40.9",2.4359286867200973,17.93789410226672,24.01137723943257,0.4,45.0114236961265,16.84574562220375
67,514888,"Altuve, Jose",67,100,0.25,0.15,0.286,0.4,0.332,0.265,0.205,5,20,87.1,8.6,2327,90,89.87,6,29,38,-0.09999999999999432,6.38,106,151,111,146,294,324,292,"0.14","-0.14","61.1","6.9",23,15,4,0,0,1,5,21.7,3,13,2.13179,0.73712,0.17909,-0.00727,"90.5",150,20,0,0,5.78,-1.08,0.84,2.9,0.348,0,"-0.208955224",0.308,0.255,"0.208955224",0.045,0.03999999999999998,0.145,0.067,20.7,"37.0",13.190592158283186,11.799406629449669,23.84362478443232,0.5555555555555556,47.93825724736693,26.901615842343187
66,663647,"Hayes, Ke'Bryan",66,100,0.111,0,0.167,0.111,0.157,0.288,0.238,1,9,86.9,22.3,2317,91.8,91.96,7,26,40,0.20000000000000284,6.48,111,150,122,148,307,321,287,"0.409","-0.409","64.8","6.2",10,6,1,0,0,0,3,30,1,10,1.82333,0.93662,0.42561,-0.05591,"90.0",217,50,0,0,5.85,-0.21,0.8,3.3,0.2,0,"-0.61969697",0.314,0.322,"0.61969697",-0.127,-0.11399999999999999,-0.211,-0.131,26.9,"40.4",4.435048618266739,11.066273301364117,19.468585973116213,0.5384615384615384,43.78143365279376,25.543459817656156
66,682998,"Carroll, Corbin",66,100,0.133,0.133,0.2,0.267,0.252,0.259,0.133,2,15,72.7,46.3,2293,93.5,93.78,12,34,32,0.29999999999999716,6.45,116,146,111,151,297,329,303,"-0.187","0.187","69.8","6.2",18,10,1,0,1,0,5,27.8,3,16.7,1.64485,0.97939,0.56515,-0.1503,"90.7",179,20,10,5.555555555555555,5.87,-0.91,0.79,3.3,0.278,1,"0.283333333",0.277,0.275,"-0.283333333",0,0.0010000000000000009,-0.008,-0.007,35.3,"40.2",6.708857546028238,11.906281473203496,20.34220913782542,0.7878787878787878,29.53287204734989,27.368530430482696
65,673548,"Suzuki, Seiya",65,100,0.25,0.375,0.333,0.625,0.454,0.425,0.219,2,8,99.9,23,2284,90.9,90.82,7,25,40,-0.10000000000000853,6.3,108,150,123,146,301,325,295,"-1.626","1.626","68.2","6.7",11,4,1,0,0,1,4,36.4,3,27.3,1.90385,0.89492,0.3525,-0.05156,"90.8",254,75,50,18.181818181818183,5.82,-0.12,0.78,3.23,0.455,2,"2.501538462",0.432,0.576,"-2.501538462",0.031,0.02300000000000002,0.049,0.029,28,"39.0",3.9619336655630226,14.054250941074956,25.1634076739954,0.44,45.25851043703916,23.159571955672277
63,671732,"Butler, Lawrence",63,100,0.182,0.091,0.5,0.273,0.194,0.097,0.1,2,11,88,35.3,2317,92.5,92.57,16,33,30,0.09999999999999432,6.43,114,147,111,151,295,326,304,"0.789","-0.789","65.4","5.7",11,4,1,1,0,0,7,63.6,0,0,1.61143,1.08333,0.36565,-0.37758,"88.7",190,0,0,0,5.71,-0.94,0.76,3.6,0.182,0,"-1.252380952",0.1,0.123,"1.252380952",0.082,0.08199999999999999,0.15,0.097,48.5,"35.6",1.8477278533716108,17.143643554960317,26.327233219855376,0.30303030303030304,31.14805578220135,19.676910926085508
60,680574,"McLain, Matt",60,100,0,0,0,0,0.106,0.127,0.014,0,11,88.3,50.5,2352,90.2,90.3,7,14,46,0.09999999999999432,6.41,107,152,117,148,301,322,291,"1.696","-1.696","67.2","6.5",13,2,0,0,0,0,9,69.2,2,15.4,2.10267,0.74567,0.19083,-0.0795,"89.0",205,50,0,0,5.88,-0.19,0.8,3.17,0.154,0,"-2.826666667",0.166,0.046,"2.826666667",-0.014,-0.01200000000000001,-0.046,-0.021,50,"40.5",7.786232283092655,17.11659480704902,24.29600506476797,0.7142857142857143,45.24543013234333,21.22608897042679
