"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
115,673548,"Suzuki, Seiya",115,100,0.26,0.44,0.184,0.7,0.388,0.413,0.291,13,50,94.1,26.2,2327,90.7,90.73,8,87,28,0,6.31,107,150,122,146,301,323,294,"-2.828","2.828","73.8","6.8",51,44,5,0,2,6,7,13.7,0,0,2.14348,0.67487,0.42635,0.07887,"92.9",226,47.72727272727273,25,21.568627450980394,5.88,-0.61,0.01,2.8,0.255,11,"2.459130435",0.294,0.695,"-2.459130435",-0.031,-0.03899999999999998,0.005,-0.025,9.2,"38.8",3.904007528108515,4.058084637123139,29.167023548353182,0.4883720930232558,36.30467965641256,30.999474208013055
115,672695,"Perdomo, Geraldo",115,100,0.238,0.238,0.211,0.476,0.273,0.216,0.225,5,21,85.3,20.6,2347,93.7,94.07,7,73,42,0.3999999999999915,6.53,114,147,107,149,295,324,297,"3.424","-3.424","63.3","6.1",24,21,3,0,1,1,3,12.5,0,0,1.53678,1.07687,0.52614,-0.52614,"89.4",186,14.285714285714285,4.761904761904762,4.166666666666666,5.82,-0.68,0,3.08,0.217,1,"-2.977391304",0.208,0.311,"2.977391304",0.013,0.009000000000000008,0.165,0.057,9.6,"40.6",3.8317477843677965,0.736812120512509,32.55587572816853,0.4027777777777778,34.3608503605226,20.184890637010437
110,596115,"Story, Trevor",110,100,0.289,0.211,0.321,0.5,0.336,0.365,0.332,11,38,91.4,17.2,2345,92.2,92.2,20,85,25,0,6.36,107,150,121,146,292,323,296,"2.406","-2.406","69.2","6.6",38,30,7,2,0,2,8,21.1,0,0,1.76482,0.94673,0.49881,0.21165,"91.5",200,40,6.666666666666667,5.263157894736842,5.76,-1.05,-0.02,3.07,0.289,2,"-2.187272727",0.332,0.515,"2.187272727",-0.043,-0.04300000000000004,-0.015,-0.029,23.5,"38.0",4.412327336801257,9.355799283649388,24.834657256694413,0.40963855421686746,38.06654924281072,26.57064829565434
110,641487,"Crawford, J.P.",110,100,0.306,0.028,0.393,0.333,0.28,0.314,0.299,11,36,86.3,18,2327,91.3,91.19,14,77,33,-0.09999999999999432,6.28,116,147,107,151,285,318,297,"4.314","-4.314","67.3","6.4",37,29,10,1,0,0,8,21.6,0,0,1.90482,0.86555,0.46073,0.00673,"90.4",206,31.03448275862069,3.4482758620689653,2.7027027027027026,5.78,-0.31,0.01,2.91,0.306,1,"-3.921818182",0.299,0.432,"3.921818182",0.007,0.007000000000000006,-0.099,-0.034,18.2,"38.7",-1.819198122014233,12.268896659726641,33.14780083245815,0.26666666666666666,36.12167021440886,31.246115922230885
107,665742,"Soto, Juan",107,100,0.28,0.4,0.235,0.68,0.385,0.467,0.287,7,25,98.8,21.3,2332,91.7,91.74,22,78,29,0,6.38,118,147,124,152,300,329,306,"0.899","-0.899","73.8","6.7",26,20,3,1,0,3,6,23.1,0,0,1.94542,0.79925,0.39533,-0.15095,"94.1",224,75,35,26.923076923076923,5.75,-0.7,-0.02,2.85,0.269,7,"-0.840186916",0.286,0.835,"0.840186916",-0.007,-0.01699999999999996,-0.155,-0.082,28.2,"38.8",9.601729113140147,12.177969259101056,26.472636564728955,0.5844155844155844,39.042953854152096,18.55719145981705
106,670770,"Friedl, TJ",107,99.1,0.356,0.067,0.341,0.422,0.339,0.266,0.249,16,45,86.3,16.1,2277,90.7,90.93,1,66,40,0.20000000000000284,6.45,113,146,99,152,289,320,295,"4.005","-4.005","66.4","6.2",45,45,15,0,0,1,0,0,0,0,1.9929,0.81131,0.44121,-0.11168,"90.8",163,22.22222222222222,4.444444444444445,4.444444444444445,5.83,-0.84,-0.02,2.85,0.356,2,"-3.778301887",0.249,0.376,"3.778301887",0.107,0.10699999999999998,0.046,0.073,1.5,"37.4",4.182089979228239,2.1888079422725304,25.137722841409055,0.46875,33.00777257835543,36.8550695732083
106,680757,"Kwan, Steven",106,100,0.191,0.085,0.178,0.277,0.201,0.2,0.208,9,47,83.8,9.5,2241,91.5,91.85,3,66,40,0.4000000000000057,6.49,114,146,98,150,279,313,299,"7.945","-7.945","62.1","5.8",47,46,7,1,0,1,1,2.1,0,0,1.84953,0.895,0.61047,-0.03613,"89.9",151,13.043478260869565,0,0,5.74,-0.37,0.01,2.77,0.191,0,"-7.495283019",0.208,0.252,"7.495283019",-0.017,-0.016999999999999987,0.025,0.001,4.5,"37.4",0.549837731936893,-1.5280998473610565,32.0119515613975,0.3220338983050847,31.093665270979805,28.18583280117594
103,621566,"Olson, Matt",103,100,0.333,0.267,0.421,0.6,0.396,0.427,0.322,10,30,102.2,20.8,2323,91.5,91.69,20,72,31,0.20000000000000284,6.4,116,147,130,151,304,330,304,"2.115","-2.115","73.2","6.9",30,21,6,2,0,2,9,30,0,0,1.8832,0.87029,0.49748,-0.00291,"94.6",220,90.47619047619048,33.33333333333333,23.333333333333332,5.77,-0.63,-0.01,3.17,0.333,7,"-2.053398058",0.322,0.695,"2.053398058",0.011,0.01100000000000001,-0.095,-0.031,27.8,"37.4",4.375508555105463,11.223248177253002,29.49145966602424,0.45714285714285713,39.60996680518571,27.20816502584914
102,663993,"Lowe, Nathaniel",102,100,0.269,0.462,0.2,0.731,0.413,0.366,0.278,7,26,92.8,13,2336,92.7,92.86,11,81,21,0.20000000000000284,6.4,114,147,125,150,293,323,304,"-0.42","0.42","72.9","6.8",26,23,1,3,0,3,3,11.5,0,0,1.7151,0.96892,0.54265,-0.21265,"91.2",219,43.47826086956522,13.043478260869565,11.538461538461538,5.85,-0.76,-0.02,3.05,0.269,3,"0.411764706",0.278,0.592,"-0.411764706",-0.009,-0.009000000000000008,0.139,0.047,13.6,"39.5",3.6893764949455257,18.33352266106033,27.348766165025733,0.38271604938271603,38.42150537842776,22.60941066820924
100,545361,"Trout, Mike",100,100,0.04,0,0.077,0.04,0.035,0.161,0.149,1,25,89.5,20.3,2315,92.1,92.23,21,57,43,0.10000000000000853,6.44,107,151,123,146,306,328,297,"8.883","-8.883","70.8","6.7",25,13,1,0,0,0,12,48,0,0,1.7737,0.9579,0.415,0.218,"90.5",177,46.15384615384615,7.6923076923076925,4,5.79,-1.06,0,3.18,0.04,1,"-8.883",0.149,0.229,"8.883",-0.109,-0.10899999999999999,-0.189,-0.126,36.8,"37.8",2.4583137521003353,10.363386307344255,31.853287927333135,0.45614035087719296,33.8913959967813,17.983492284901494
