"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
376,695578,"Wood, James",376,100,0.149,0.04,0.263,0.188,0.181,0.224,0.195,15,101,89.1,0.9,2247,87.2,87.47,70,177,199,0.29999999999999716,6.45,118,147,127,151,300,326,306,"17.192","-17.192","73.1","8.4",108,57,11,4,0,0,44,40.7,7,6.5,2.80566,0.23416,0.24553,-0.14101,"92.3",86,38.59649122807017,3.508771929824561,1.8518518518518516,5.83,-0.79,-0.02,1.73,0.204,2,"-4.572340426",0.247,0.247,"4.572340426",-0.046,-0.04300000000000001,-0.059,-0.043,39.5,"37.5",17.703175482197384,-5.139073627533561,42.62835706166805,0.39204545454545453,38.629785064166185,38.7690160507545
315,641355,"Bellinger, Cody",315,100,0.275,0.275,0.254,0.55,0.347,0.382,0.336,22,80,92.9,13.4,2235,88,88.16,35,168,147,0.20000000000000284,6.47,113,146,121,152,294,326,297,"-0.122","0.122","69.7","8.4",82,69,13,2,1,6,12,14.6,1,1.2,2.70032,0.28955,0.32511,-0.19692,"93.2",123,52.17391304347826,8.695652173913043,7.317073170731707,5.75,-0.96,-0.04,1.71,0.28,6,"0.038730159",0.344,0.547,"-0.038730159",-0.061,-0.06399999999999995,0.003,-0.035,20.8,"37.4",17.909922158573846,-11.403941629737492,38.83780170887849,0.43902439024390244,29.862590245439236,35.46638906015622
306,592450,"Judge, Aaron",306,100,0.154,0,0.294,0.154,0.19,0.265,0.198,10,65,86.6,4.9,2211,87.8,87.86,73,153,153,0.10000000000000853,6.41,107,152,124,146,307,332,297,"12.042","-12.042","76.5","8.7",72,34,10,0,0,0,31,43.1,7,9.7,2.7467,0.26193,0.30375,0.13638,"92.5",87,41.17647058823529,5.88235294117647,2.7777777777777777,5.72,-1.16,0.07,1.75,0.236,2,"-3.935294118",0.276,0.314,"3.935294118",-0.044,-0.040000000000000036,-0.16,-0.075,47.7,"36.8",19.7241364792723,-14.22231661911403,41.494868739876196,0.3618421052631579,41.76637835520807,37.89133004767382
305,518692,"Freeman, Freddie",305,100,0.284,0.111,0.324,0.395,0.289,0.317,0.311,23,81,92.5,6.4,2235,88.2,88.41,53,200,105,0.20000000000000284,6.4,118,146,128,151,295,322,302,"8.026","-8.026","69.6","7.4",82,69,16,6,0,1,13,15.9,0,0,2.70151,0.27128,0.32322,-0.20382,"92.7",115,47.82608695652174,8.695652173913043,7.317073170731707,5.75,-1.09,-0.04,1.7,0.28,6,"-2.63147541",0.309,0.426,"2.63147541",-0.027,-0.02899999999999997,-0.031,-0.028,26.5,"36.8",14.30702974792917,-5.321279814429652,46.60549020340652,0.4744897959183674,39.167102663476726,31.255044575121424
303,621566,"Olson, Matt",303,100,0.227,0.103,0.253,0.33,0.26,0.33,0.27,22,97,94.3,9.6,2286,87.8,87.9,26,173,130,0.10000000000000853,6.38,117,147,130,152,300,329,304,"6.574","-6.574","73.7","8.1",105,81,16,4,0,2,18,17.1,6,5.7,2.8001,0.20129,0.20208,-0.15007,"93.6",128,54.32098765432099,9.876543209876543,7.6190476190476195,5.79,-0.86,0.01,1.62,0.267,8,"-2.169636964",0.313,0.447,"2.169636964",-0.043,-0.045999999999999985,-0.117,-0.07,15,"36.0",12.537119919398563,-5.565568768491694,38.014797727367515,0.4759036144578313,39.04808283261899,37.98345730916339
303,663757,"Grisham, Trent",303,100,0.292,0.25,0.309,0.542,0.363,0.358,0.288,28,96,91.5,10.4,2192,89,89.11,37,178,125,0.09999999999999432,6.48,115,145,107,150,295,325,297,"-0.552","0.552","69.4","8.0",99,75,18,3,0,7,21,21.2,3,3,2.54541,0.38397,0.49538,-0.3103,"93.1",146,50.66666666666667,14.666666666666666,11.11111111111111,5.76,-0.92,-0.02,1.65,0.313,11,"0.182178218",0.31,0.531,"-0.182178218",0.004,0.0030000000000000027,0.011,0.005,20.8,"37.0",16.147577913194706,-2.863453561908124,34.194552314325215,0.5114942528735632,39.81055322964822,27.33614866388196
301,686469,"Pasquantino, Vinnie",301,100,0.227,0.28,0.224,0.507,0.322,0.31,0.258,17,75,94.9,11,2224,88.2,88.45,39,158,143,0.20000000000000284,6.46,118,144,120,149,298,327,305,"1.213","-1.213","73.5","8.0",78,55,8,3,0,6,20,25.6,3,3.8,2.61206,0.35699,0.39359,-0.20841,"95.0",123,56.36363636363636,12.727272727272727,8.974358974358974,5.76,-1.05,0,1.6,0.256,7,"-0.402990033",0.287,0.438,"0.402990033",-0.031,-0.030999999999999972,0.069,0.012,24.7,"37.8",14.407476442649529,-18.802055895960233,33.83696476764138,0.6710526315789473,39.83390135256449,38.75538361207194
294,663728,"Raleigh, Cal",294,100,0.297,0.338,0.381,0.635,0.406,0.325,0.242,22,74,89.8,12.7,2242,87.1,87.27,71,193,101,0.20000000000000284,6.41,115,147,129,150,299,326,298,"-2.7","2.7","73.1","8.5",78,48,9,7,0,6,26,33.3,4,5.1,2.83442,0.21596,0.16144,-0.16144,"93.4",127,47.91666666666667,14.583333333333334,8.974358974358974,5.78,-0.82,-0.02,1.58,0.333,7,"0.918367347",0.281,0.483,"-0.918367347",0.055,0.05199999999999999,0.152,0.081,36.8,"37.8",23.054752742504284,-17.719183770839624,39.94425069683239,0.273224043715847,33.712760092843205,42.88974013743166
292,682985,"Greene, Riley",292,100,0.275,0.231,0.345,0.505,0.338,0.346,0.277,25,91,92.2,8.9,2181,87.5,87.64,59,203,89,0.09999999999999432,6.4,114,146,127,151,297,329,303,"4.109","-4.109","75.5","7.9",95,63,14,6,0,5,29,30.5,3,3.2,2.69983,0.32,0.45192,-0.14746,"93.3",124,58.730158730158735,17.46031746031746,11.578947368421053,5.64,-0.81,-0.03,1.62,0.295,11,"-1.407191781",0.297,0.522,"1.407191781",-0.002,-0.0020000000000000018,-0.017,-0.008,29.1,"36.0",20.850929690571853,-6.4744396521147625,47.839781486021124,0.30612244897959184,33.408676117470755,38.828680165946196
290,665487,"Tatis Jr., Fernando",290,100,0.186,0.071,0.25,0.257,0.242,0.272,0.226,13,70,94,-9.1,2189,88.7,88.76,50,151,139,0.09999999999999432,6.44,109,152,122,147,305,326,297,"8.991","-8.991","72.4","7.6",78,49,10,2,0,1,21,26.9,8,10.3,2.62786,0.32298,0.43845,0.2379,"93.7",57,51.02040816326531,4.081632653061225,2.564102564102564,5.69,-0.91,0.05,1.65,0.269,2,"-3.100344828",0.305,0.294,"3.100344828",-0.04,-0.035999999999999976,-0.037,-0.03,33.1,"36.2",9.750599053358343,-6.423999296863582,34.028081078964775,0.5486111111111112,38.117560030257316,34.35583806888093
287,665833,"Cruz, Oneil",287,100,0.172,0.109,0.257,0.281,0.243,0.302,0.218,11,64,96.6,12.5,2283,87.5,87.77,55,135,152,0.29999999999999716,6.47,119,146,125,152,303,327,303,"9.608","-9.608","79.0","8.3",71,37,8,1,0,2,27,38,7,9.9,2.81909,0.20607,0.2078,-0.16185,"94.9",116,54.054054054054056,18.91891891891892,9.859154929577464,5.69,-1.06,-0.02,1.72,0.254,7,"-3.347735192",0.295,0.397,"3.347735192",-0.046,-0.04099999999999998,-0.116,-0.059,40.7,"37.5",14.911412939668633,-18.291525899688352,36.82781841626707,0.4925373134328358,36.03624588390511,42.47224791002284
285,608070,"Ramírez, José",285,100,0.338,0.247,0.324,0.584,0.39,0.372,0.351,26,77,87.4,16.5,2173,87.3,87.6,25,170,115,0.29999999999999716,6.54,114,147,126,150,294,321,296,"-1.096","1.096","71.4","7.7",79,72,15,7,0,4,6,7.6,1,1.3,2.78589,0.25053,0.33869,-0.33869,"92.2",149,36.11111111111111,8.333333333333332,7.59493670886076,5.63,-0.92,-0.02,1.48,0.346,6,"0.384561404",0.36,0.508,"-0.384561404",-0.013,-0.014000000000000012,0.076,0.018,14.7,"35.3",9.690624395557565,-17.094993008027945,34.80212112206027,0.6242424242424243,31.61074066580254,37.102725883706455
285,683002,"Henderson, Gunnar",285,100,0.278,0.153,0.346,0.431,0.301,0.312,0.273,20,72,93.5,6.2,2185,88.4,88.43,54,148,137,0,6.43,114,146,126,151,295,325,303,"2.332","-2.332","75.3","8.0",77,54,13,5,0,2,21,27.3,2,2.6,2.55828,0.41123,0.48542,-0.31697,"93.9",133,55.55555555555556,11.11111111111111,7.792207792207792,5.83,-0.84,-0.05,1.66,0.286,6,"-0.818245614",0.298,0.4,"0.818245614",0.005,-0.01200000000000001,0.031,-0.011,36.5,"37.6",13.682815867641986,-12.572529819437543,32.97156884346635,0.5510204081632653,34.81589951043172,40.97325643440434
283,668930,"Turang, Brice",283,100,0.262,0.071,0.379,0.333,0.299,0.296,0.241,22,84,84.9,9,2297,87.6,87.87,32,122,161,0.30000000000001137,6.52,115,146,105,150,288,316,299,"-0.151","0.151","71.0","7.5",93,58,17,4,1,0,26,28,9,9.7,2.74788,0.27423,0.19466,-0.11021,"91.6",121,36.206896551724135,8.620689655172415,5.376344086021505,5.72,-0.94,-0.02,1.52,0.333,5,"0.05335689",0.315,0.35,"-0.05335689",0.021,0.018000000000000016,-0.017,0.003,26.2,"39.0",15.568203016213843,-7.4521616717656425,37.03424774318348,0.4745762711864407,35.11670666527857,42.36065236780048
283,668804,"Reynolds, Bryan",283,100,0.077,0.096,0.158,0.173,0.165,0.177,0.107,4,52,87.1,-4.5,2202,87.4,87.55,77,154,129,0.09999999999999432,6.43,113,147,121,150,300,323,296,"9.689","-9.689","70.3","7.6",58,20,1,2,0,1,32,55.2,6,10.3,2.81481,0.21287,0.29724,-0.29724,"90.3",55,20,10,3.4482758620689653,5.73,-0.88,0.02,1.48,0.172,2,"-3.423674912",0.2,0.166,"3.423674912",-0.03,-0.028000000000000025,0.007,-0.012,50,"37.8",18.347276654261268,-11.704643205488628,40.83707132852504,0.37333333333333335,36.218329610766816,35.078979043682025
281,641857,"McMahon, Ryan",281,100,0.163,0.061,0.246,0.224,0.178,0.218,0.201,16,98,93.7,3.1,2220,87.3,87.57,77,185,96,0.29999999999999716,6.41,118,146,118,151,297,329,304,"14.174","-14.174","73.2","7.9",100,62,12,3,0,1,36,36,2,2,2.71459,0.30871,0.33627,-0.20903,"94.5",111,56.451612903225815,3.225806451612903,2,5.75,-0.94,0,1.54,0.18,2,"-5.044128114",0.217,0.286,"5.044128114",-0.038,-0.037000000000000005,-0.062,-0.04,41.6,"37.7",18.158130797173076,-8.304503894369638,41.4810001393113,0.3858695652173913,40.31120708560012,33.340394728008455
