"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
68,682829,"De La Cruz, Elly",68,100,0.107,0.107,0.143,0.214,0.134,0.306,0.246,3,28,92.2,3.8,2211,86.7,86.84,8,40,28,0.09999999999999432,6.42,112,145,119,149,296,325,300,"5.902","-5.902","74.5","7.4",28,21,0,3,0,0,7,25,0,0,2.81824,0.25779,0.24716,-0.24716,"94.6",130,57.14285714285714,19.047619047619047,14.285714285714285,5.79,-1.1,-0.42,2.11,0.107,4,"-8.679411765",0.246,0.479,"8.679411765",-0.139,-0.139,-0.265,-0.172,20,"37.2",9.317808292768152,-2.0852968397932625,34.5093797303801,0.5,41.76131491754852,39.867692028869186
66,668930,"Turang, Brice",66,100,0.217,0.043,0.25,0.261,0.208,0.199,0.181,5,23,80.7,4.6,2288,88.6,88.98,5,38,28,0.4000000000000057,6.58,112,144,104,147,287,316,300,"2.963","-2.963","66.0","6.7",23,20,4,1,0,0,3,13,0,0,2.56697,0.39485,0.36281,-0.065,"90.5",140,35,5,4.3478260869565215,5.56,-0.68,-0.41,2,0.217,1,"-4.489393939",0.181,0.281,"4.489393939",0.036,0.036000000000000004,-0.02,0.009,13.2,"34.3",5.313353141102884,8.418034893998492,34.524085646284234,0.631578947368421,40.136824059958215,31.27008752305427
66,695578,"Wood, James",66,100,0.412,0.176,0.4,0.588,0.407,0.396,0.375,7,17,90.3,14.1,2268,88.1,88.28,13,38,28,0.20000000000000284,6.39,119,147,124,151,300,326,306,"-0.661","0.661","75.0","8.0",18,16,6,0,0,1,2,11.1,0,0,2.5197,0.45667,0.38394,-0.41182,"92.4",177,37.5,6.25,5.555555555555555,5.83,-0.25,-0.4,2.24,0.389,1,"1.001515152",0.356,0.595,"-1.001515152",0.037,0.03300000000000003,-0.007,0.011,34.2,"35.7",15.049414920063294,-0.03546916901731678,39.402143980014486,0.4594594594594595,43.63460656640586,35.70548288259499
65,656941,"Schwarber, Kyle",65,100,0.1,0.05,0.182,0.15,0.107,0.167,0.143,2,20,93.6,2,2251,86.7,87,17,39,26,0.29999999999999716,6.5,115,146,129,152,300,327,297,"5.762","-5.762","76.0","8.0",20,11,1,1,0,0,9,45,0,0,2.84569,0.246,0.01215,-0.286,"93.4",129,63.63636363636363,9.090909090909092,5,5.66,0.09,-0.4,1.89,0.1,1,"-8.864615385",0.143,0.259,"8.864615385",-0.043,-0.04299999999999998,-0.109,-0.06,43.6,"35.4",18.79156916600706,-15.434327293640527,30.25352428005134,0.48717948717948717,38.80154537402552,40.89765466283506
65,665742,"Soto, Juan",65,100,0.2,0,0.235,0.2,0.176,0.315,0.309,4,20,87.4,-7.6,2186,89.6,89.84,2,26,39,0.20000000000000284,6.46,115,146,122,151,302,329,305,"5.239","-5.239","69.2","7.3",20,17,4,0,0,0,3,15,0,0,2.41077,0.47469,0.44554,-0.28738,"93.2",110,41.17647058823529,11.76470588235294,10,5.75,-0.09,-0.43,1.92,0.2,2,"-8.06",0.309,0.417,"8.06",-0.109,-0.10899999999999999,-0.217,-0.139,7.7,"37.1",12.564131196448185,3.9527784736596927,28.863229878296938,0.6521739130434783,43.857313417669275,24.005825478384907
63,681082,"Stott, Bryson",63,100,0.333,0.056,0.353,0.389,0.315,0.273,0.278,6,18,88.6,0.9,2245,90.6,90.63,4,35,28,0,6.37,116,146,108,150,285,319,298,"1.719","-1.719","67.3","7.2",18,17,5,1,0,0,1,5.6,0,0,2.24635,0.56873,0.57919,-0.34597,"91.2",131,35.294117647058826,0,0,5.8,-1.15,-0.42,1.99,0.333,0,"-2.728571429",0.278,0.363,"2.728571429",0.055,0.05499999999999999,0.026,0.042,11.4,"35.9",4.2934990359387415,9.157145798284343,33.04246417061353,0.4857142857142857,37.321657632433,24.917218638628995
62,682985,"Greene, Riley",62,100,0.389,0.722,0.25,1.111,0.62,0.518,0.356,7,18,94.6,22.3,2158,89.1,89.23,9,36,26,0.10000000000000853,6.45,116,146,125,151,296,327,302,"-2.849","2.849","76.2","7.5",18,16,2,1,0,4,2,11.1,0,0,2.44226,0.48613,0.46258,-0.20226,"94.4",210,56.25,31.25,27.77777777777778,5.74,-0.99,-0.43,2.1,0.389,5,"4.59516129",0.356,0.897,"-4.59516129",0.033,0.03300000000000003,0.214,0.102,25,"38.1",14.356365639288047,3.2049860979775753,45.16381427319232,0.4444444444444444,38.097295265815944,32.051675834308995
61,621566,"Olson, Matt",61,100,0.318,0.091,0.389,0.409,0.314,0.3,0.282,7,22,93,15.9,2253,87.5,87.57,6,37,24,0.09999999999999432,6.33,114,147,129,152,302,328,304,"2.234","-2.234","73.6","7.9",22,18,5,2,0,0,4,18.2,0,0,2.77016,0.25984,0.33967,-0.00066,"92.7",159,55.55555555555556,11.11111111111111,9.090909090909092,5.65,-0.27,-0.41,2.11,0.318,2,"-3.662295082",0.282,0.412,"3.662295082",0.036,0.03600000000000003,-0.003,0.014,16.2,"33.9",9.494916760255546,-1.981070599157837,34.0374281450142,0.5,43.51281618138509,34.55648367602435
60,607043,"Nimmo, Brandon",60,100,0.458,0.458,0.444,0.917,0.58,0.481,0.405,11,24,97.7,7.7,2217,89.6,89.72,6,36,24,0.10000000000000853,6.44,122,148,113,152,292,324,304,"-3.543","3.543","72.6","7.6",24,21,6,2,0,3,3,12.5,0,0,2.28733,0.593,0.40983,-0.19317,"97.0",180,76.19047619047619,19.047619047619047,16.666666666666664,5.81,-0.77,-0.41,2.12,0.458,4,"5.905",0.405,0.73,"-5.905",0.053,0.05299999999999999,0.187,0.099,16.7,"38.7",6.969252979287624,1.7666168799383417,28.73760224946305,0.45161290322580644,44.66065223923362,26.8958243182342
58,686469,"Pasquantino, Vinnie",58,100,0.28,0.2,0.286,0.48,0.31,0.321,0.269,7,25,94.3,19,2271,89.2,89.48,4,34,24,0.29999999999999716,6.49,118,145,123,151,297,325,305,"1.663","-1.663","74.4","7.7",26,22,4,2,0,1,4,15.4,0,0,2.41655,0.49948,0.38638,-0.29017,"95.1",175,54.54545454545454,9.090909090909092,7.6923076923076925,5.76,-0.85,-0.39,2.09,0.269,2,"-2.867241379",0.26,0.519,"2.867241379",0.011,0.009000000000000008,-0.039,-0.011,11.8,"37.5",10.008252754186188,-8.946518336664468,31.00981913298951,0.7058823529411765,44.225052487106566,32.54937421760045
