"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
130,695578,"Wood, James",130,100,0.327,0.469,0.313,0.796,0.458,0.471,0.35,16,49,99.3,11,2296,89.3,89.45,10,80,50,0.10000000000000853,6.39,117,148,128,151,300,327,306,"-1.649","1.649","77.0","7.9",50,38,5,5,0,6,12,24,0,0,2.37038,0.52769,0.32285,-0.03669,"96.4",162,68.42105263157895,28.947368421052634,22,5.76,-0.45,0,2.27,0.32,11,"1.268461538",0.348,0.789,"-1.268461538",-0.023,-0.02799999999999997,0.007,-0.013,12.5,"36.5",12.287983961856355,-0.09469621780405024,41.06904093543253,0.47368421052631576,38.75321260743393,34.65814504163307
125,672695,"Perdomo, Geraldo",125,100,0.291,0.255,0.26,0.545,0.353,0.367,0.329,16,55,88.9,12.8,2267,89.7,89.89,4,78,47,0.20000000000000284,6.45,111,146,106,150,294,326,299,"-1.271","1.271","67.0","6.8",56,54,9,3,1,3,2,3.6,0,0,2.31072,0.56784,0.35984,-0.35984,"93.3",161,40.74074074074074,9.25925925925926,8.928571428571429,5.71,-0.63,0,2.06,0.291,5,"1.0168",0.329,0.53,"-1.0168",-0.038,-0.038000000000000034,0.015,-0.014,5.1,"36.9",4.030122920151105,-3.5340333944585693,38.74807612068668,0.5135135135135135,34.669420385002304,26.110677669882808
124,668930,"Turang, Brice",124,100,0.419,0.302,0.429,0.721,0.473,0.343,0.3,18,43,90.5,10,2339,89.7,89.82,5,74,50,0.09999999999999432,6.45,115,147,101,150,287,316,299,"-1.4","1.4","71.1","7.1",44,38,11,4,0,3,6,13.6,0,0,2.33782,0.54766,0.31411,-0.08508,"92.2",166,50,7.894736842105263,6.8181818181818175,5.72,-0.59,-0.02,2.02,0.409,3,"1.129032258",0.293,0.527,"-1.129032258",0.119,0.11599999999999999,0.194,0.13,6.8,"37.9",7.643836011990371,0.5395949324732162,35.74074547076479,0.6027397260273972,35.415503569658846,35.31120977594132
121,621566,"Olson, Matt",121,100,0.417,0.396,0.39,0.813,0.506,0.53,0.408,20,48,101.2,15.4,2295,89.4,89.58,12,95,26,0.19999999999998863,6.38,116,147,130,152,302,328,304,"-3.263","3.263","76.2","7.7",49,45,10,5,1,4,4,8.2,0,0,2.41198,0.4824,0.37496,-0.11446,"96.6",202,75.55555555555556,26.666666666666668,24.489795918367346,5.81,-0.84,-0.02,2.13,0.408,12,"2.696694215",0.4,0.878,"-2.696694215",0.009,0.007999999999999952,-0.065,-0.024,12.6,"36.7",8.802754450070013,1.0705186512895184,36.37794360049825,0.5333333333333333,39.32162355444156,33.162382112348034
118,660271,"Ohtani, Shohei",118,100,0.38,0.54,0.375,0.92,0.541,0.491,0.342,19,50,98.1,13.8,2329,89.5,89.76,5,77,41,0.29999999999999716,6.41,119,146,131,152,301,327,307,"-7.481","7.481","75.9","8.2",50,39,7,4,1,7,11,22,0,0,2.4411,0.44222,0.32974,-0.11026,"96.3",176,71.7948717948718,33.33333333333333,26,5.73,-0.62,0,2.04,0.38,13,"6.339830508",0.342,0.831,"-6.339830508",0.038,0.03799999999999998,0.089,0.05,6.5,"37.2",15.354524713093172,-3.2320693571988537,39.56243636515048,0.5844155844155844,40.23262323196838,29.718336899796167
117,607043,"Nimmo, Brandon",117,100,0.278,0.167,0.31,0.444,0.308,0.32,0.298,15,54,94.2,8.3,2312,88.5,88.55,12,77,40,0,6.43,118,147,113,151,294,325,304,"3.621","-3.621","74.0","7.6",54,44,10,3,0,2,10,18.5,0,0,2.54598,0.42385,0.29658,0.01556,"95.4",143,54.54545454545454,9.090909090909092,7.4074074074074066,5.71,-0.59,-0.01,2.13,0.278,4,"-3.094871795",0.298,0.444,"3.094871795",-0.02,-0.019999999999999962,0,-0.012,15.6,"36.7",8.118399873550102,-3.671402284158432,31.13219958614415,0.4861111111111111,40.10311733080524,30.288955254483277
117,650490,"Díaz, Yandy",117,100,0.489,0.319,0.452,0.809,0.542,0.401,0.374,23,47,100.4,-0.4,2299,88.8,89.01,4,77,40,0.20000000000000284,6.39,108,148,123,146,304,322,286,"-6.23","6.23","75.2","7.8",48,46,16,3,0,4,2,4.2,0,0,2.49949,0.44949,0.39453,0.27231,"97.8",134,80.43478260869566,13.043478260869565,12.5,5.76,-0.94,-0.01,2.03,0.479,6,"5.324786325",0.37,0.572,"-5.324786325",0.115,0.10899999999999999,0.237,0.141,5.2,"37.2",2.6081709365743313,3.5776812698909635,26.737009169932435,0.4189189189189189,37.076397739137434,32.28236124982431
114,670770,"Friedl, TJ",114,100,0.275,0.078,0.304,0.353,0.271,0.3,0.311,14,51,91.4,4.3,2194,89.5,89.74,6,66,48,0.20000000000000284,6.46,114,146,101,151,286,318,294,"4.648","-4.648","70.6","6.9",51,46,10,4,0,0,5,9.8,0,0,2.28553,0.61161,0.56675,-0.08711,"93.3",117,47.82608695652174,0,0,5.85,-0.67,-0.03,1.87,0.275,0,"-4.077192982",0.311,0.375,"4.077192982",-0.036,-0.035999999999999976,-0.022,-0.029,9.1,"38.3",8.0814152968965,-9.085903812984784,32.257463964453684,0.5230769230769231,33.324417995553006,41.62996531286902
113,646240,"Devers, Rafael",113,100,0.311,0.267,0.355,0.578,0.376,0.418,0.347,14,45,100.4,6.7,2236,89.8,90.06,16,85,28,0.29999999999999716,6.49,113,146,129,151,295,325,306,"-0.284","0.284","73.1","7.7",45,34,8,3,0,3,11,24.4,0,0,2.33814,0.54509,0.42893,0.02429,"95.6",178,79.41176470588235,20.588235294117645,15.555555555555555,5.73,-0.22,-0.02,2.01,0.311,7,"0.251327434",0.347,0.639,"-0.251327434",-0.036,-0.035999999999999976,-0.061,-0.042,18.8,"37.4",7.727703816810212,2.2661099691858757,31.34576484300023,0.5301204819277109,34.76471483667589,30.163755265421923
111,665742,"Soto, Juan",111,100,0.265,0.408,0.212,0.673,0.391,0.442,0.327,13,49,94.3,4.9,2240,88.8,88.95,8,68,43,0.20000000000000284,6.48,117,146,123,151,299,328,306,"-1.395","1.395","72.4","7.3",49,39,5,2,0,6,10,20.4,0,0,2.49162,0.44459,0.40423,-0.20784,"95.7",143,60.526315789473685,26.31578947368421,20.408163265306122,5.7,-0.57,0,1.9,0.265,10,"1.256756757",0.327,0.727,"-1.256756757",-0.062,-0.062,-0.054,-0.051,11.8,"37.6",9.801969210058015,-2.626605858442686,30.41914148409746,0.609375,38.9230798409385,27.36737879796043
109,808982,"Lee, Jung Hoo",109,100,0.233,0.186,0.231,0.419,0.273,0.343,0.318,10,43,89.7,18.1,2283,88.3,88.43,7,76,33,0.10000000000000853,6.39,114,147,108,152,289,319,301,"3.855","-3.855","69.4","7.9",43,40,6,1,2,1,3,7,0,0,2.52872,0.47824,0.29269,-0.07231,"91.9",153,40,5,4.651162790697675,5.81,-0.71,-0.01,1.86,0.233,2,"-3.536697248",0.318,0.483,"3.536697248",-0.085,-0.08499999999999999,-0.064,-0.07,9.2,"39.4",8.225334268116178,-10.237754120159169,41.862308592170194,0.3972602739726027,29.978460152311634,34.65846421544574
108,671732,"Butler, Lawrence",108,100,0.289,0.289,0.294,0.578,0.365,0.326,0.267,13,45,93.4,18.1,2152,88.3,88.4,13,75,33,0.10000000000000853,6.44,118,147,113,151,295,327,304,"1.798","-1.798","74.1","7.5",45,37,6,4,0,3,8,17.8,0,0,2.57704,0.39361,0.45065,-0.27676,"93.8",160,51.35135135135135,8.108108108108109,6.666666666666667,5.69,-0.89,0.01,2.08,0.289,3,"-1.664814815",0.267,0.503,"1.664814815",0.022,0.021999999999999964,0.075,0.039,17.3,"33.8",8.220092146309149,-5.435547588904185,32.60155853468922,0.5135135135135135,39.7392562760713,33.203781555822644
107,663616,"Larnach, Trevor",107,100,0.283,0.326,0.231,0.609,0.366,0.46,0.379,13,46,96.5,8.7,2297,89.7,90.04,6,73,34,0.29999999999999716,6.49,118,147,126,151,295,326,302,"-0.01","0.01","74.3","7.4",47,43,6,3,0,4,4,8.5,0,0,2.25196,0.61717,0.37075,-0.19654,"95.7",164,67.44186046511628,18.6046511627907,17.02127659574468,5.75,-1.27,-0.05,2.22,0.277,8,"0.009345794",0.373,0.727,"-0.009345794",-0.096,-0.09599999999999997,-0.118,-0.094,8.2,"38.5",7.578435438817341,-9.492064284119941,35.5372269702672,0.4927536231884058,36.231346633102525,33.97857779415616
