"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
271,672695,"Perdomo, Geraldo",271,100,0.402,0.313,0.373,0.714,0.468,0.42,0.37,45,112,88.9,21,2328,91.1,91.3,5,189,82,0.20000000000000284,6.46,115,148,109,150,295,323,298,"-9.089","9.089","68.3","6.7",114,110,26,10,2,7,4,3.5,0,0,2.02775,0.76233,0.3829,-0.3829,"91.4",192,35.77981651376147,11.009174311926607,10.526315789473683,5.82,-0.61,0,2.56,0.398,12,"3.353874539",0.367,0.621,"-3.353874539",0.032,0.031000000000000028,0.093,0.048,2.6,"39.3",7.505918068080218,-0.30655021465805354,35.21425039583511,0.5084745762711864,34.45134348826264,24.177938792379038
244,641487,"Crawford, J.P.",244,100,0.318,0.227,0.333,0.545,0.367,0.33,0.299,28,88,88.1,13.6,2261,90.1,90.24,27,187,57,0.10000000000000853,6.41,115,146,110,151,286,319,298,"3.814","-3.814","70.8","6.9",88,76,16,8,0,4,12,13.6,0,0,2.0823,0.80418,0.44765,-0.18412,"90.8",181,33.33333333333333,10.666666666666668,9.090909090909092,5.73,-0.83,0,2.42,0.318,8,"-1.563114754",0.299,0.474,"1.563114754",0.019,0.019000000000000017,0.071,0.037,14.4,"36.7",0.5853883932403212,5.277540516610362,36.62595611605189,0.33519553072625696,36.088194299376234,34.36263144581146
243,596019,"Lindor, Francisco",243,100,0.3,0.3,0.25,0.6,0.38,0.426,0.336,24,80,94.2,19.2,2309,90.7,90.82,16,178,65,0.09999999999999432,6.46,116,148,114,151,298,325,300,"4.163","-4.163","71.6","7.3",80,75,14,3,0,7,5,6.3,0,0,2.07716,0.74264,0.44888,-0.44888,"92.4",194,57.333333333333336,14.666666666666666,13.750000000000002,5.8,-0.84,0.01,2.47,0.3,11,"-1.713168724",0.336,0.674,"1.713168724",-0.036,-0.03600000000000003,-0.074,-0.046,9,"38.6",8.617940054444922,1.4014002078920704,34.743075865762705,0.4970414201183432,34.3747832557202,27.490286679166683
242,646240,"Devers, Rafael",242,100,0.402,0.378,0.426,0.78,0.499,0.493,0.357,33,82,100.3,11.5,2281,91.3,91.45,46,192,50,0.20000000000000284,6.4,117,147,129,152,291,324,308,"-2.424","2.424","72.2","7.4",82,68,16,10,0,7,14,17.1,0,0,1.93925,0.83967,0.5261,-0.02867,"95.6",196,79.41176470588235,30.88235294117647,25.609756097560975,5.77,-0.39,0,2.56,0.402,21,"1.001652893",0.357,0.823,"-1.001652893",0.045,0.04500000000000004,-0.043,0.006,24,"38.0",7.763736177789868,10.16615626490078,29.640920894044005,0.5837837837837838,34.35810485325929,25.81250465859284
241,664023,"Happ, Ian",241,100,0.354,0.26,0.337,0.615,0.407,0.425,0.353,34,96,92.4,18.5,2304,90.5,90.68,23,201,40,0.20000000000000284,6.45,116,147,118,150,295,323,299,"-0.391","0.391","72.0","6.6",97,89,21,7,0,6,8,8.2,0,0,2.05568,0.77745,0.39552,-0.39552,"93.1",190,47.19101123595505,16.853932584269664,15.463917525773196,5.83,-0.92,-0.01,2.57,0.351,15,"0.162240664",0.35,0.656,"-0.162240664",0.001,0.0010000000000000009,-0.041,-0.018,11.4,"38.9",5.999686347165579,-0.20031097912527818,33.01445091429849,0.39487179487179486,35.203530752322244,30.913600315310042
237,680757,"Kwan, Steven",237,100,0.291,0.175,0.273,0.466,0.323,0.325,0.3,30,103,89.8,17.8,2278,90.2,90.48,2,163,74,0.29999999999999716,6.47,116,146,100,150,280,314,298,"7.2","-7.2","64.8","6.3",103,102,19,7,1,3,1,1,0,0,2.13004,0.70764,0.48713,-0.15852,"91.0",187,27.450980392156865,3.9215686274509802,3.8834951456310676,5.7,-0.75,-0.01,2.31,0.291,4,"-3.037974684",0.3,0.464,"3.037974684",-0.009,-0.009000000000000008,0.002,-0.002,1.2,"35.2",1.8041395380515084,-3.3599560263290833,36.23908634445049,0.37333333333333335,31.276383420271284,30.070857256309637
235,621566,"Olson, Matt",235,100,0.443,0.357,0.463,0.8,0.519,0.491,0.382,31,70,98.8,15.7,2330,89.7,89.84,35,177,58,0.09999999999999432,6.4,116,147,131,152,302,328,304,"-5.138","5.138","74.9","7.4",71,60,18,7,0,6,11,15.5,0,0,2.26353,0.62098,0.3066,-0.10991,"94.0",196,71.66666666666667,21.666666666666668,18.30985915492958,5.74,-0.5,0,2.63,0.437,13,"2.186382979",0.378,0.797,"-2.186382979",0.061,0.059,0.003,0.028,19.8,"35.3",7.638645449273691,2.4691009155169956,33.62425896308553,0.45614035087719296,38.7927221160503,31.63755790472121
230,656941,"Schwarber, Kyle",230,100,0.36,0.535,0.293,0.895,0.523,0.508,0.357,31,86,100.1,23.9,2301,89.7,89.78,28,167,63,0.09999999999999432,6.38,117,145,128,151,298,327,297,"-8.062","8.062","77.8","7.4",86,72,13,4,0,14,14,16.3,0,0,2.25578,0.634,0.33391,-0.0247,"96.1",191,79.16666666666666,23.61111111111111,19.767441860465116,5.86,-0.15,-0.02,2.4,0.36,17,"3.505217391",0.357,0.864,"-3.505217391",0.003,0.0030000000000000027,0.031,0.015,16.8,"38.5",12.157835075095397,-3.6451361946623493,30.971322556683827,0.6506024096385542,34.023920474914355,32.00804103779492
228,668930,"Turang, Brice",228,100,0.299,0.273,0.277,0.571,0.358,0.414,0.328,23,77,95.1,12.9,2305,90.7,90.85,21,170,58,0.20000000000000284,6.41,115,147,102,150,288,317,300,"5.234","-5.234","71.7","6.7",79,70,12,6,0,5,9,11.4,0,0,2.10645,0.70355,0.37114,-0.16684,"92.9",204,67.14285714285714,12.857142857142856,11.39240506329114,5.75,-0.73,-0.01,2.51,0.291,9,"-2.295614035",0.33,0.638,"2.295614035",-0.029,-0.039000000000000035,-0.067,-0.056,12.4,"38.2",3.5213196816801595,10.132963154038887,32.95745901356206,0.4024390243902439,35.36865596230913,30.46707529866269
228,668227,"Arozarena, Randy",228,100,0.325,0.237,0.339,0.563,0.378,0.363,0.308,26,80,93.7,15.3,2330,90.9,91.07,39,173,55,0.19999999999998863,6.45,108,152,121,147,302,324,295,"0.556","-0.556","72.4","7.2",80,65,19,1,0,6,15,18.8,0,0,2.0786,0.73031,0.42539,0.18039,"93.1",173,55.38461538461539,10.76923076923077,8.75,5.75,-0.73,0.02,2.45,0.325,7,"-0.243859649",0.308,0.546,"0.243859649",0.017,0.017000000000000015,0.017,0.015,22.5,"37.0",5.621482479697376,7.035711779917643,25.78894632044356,0.49696969696969695,33.008006160249465,27.819344704123395
