"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
135,646240,"Devers, Rafael",135,100,0.297,0.459,0.286,0.757,0.438,0.438,0.323,11,37,97.3,8.6,2255,91,91.04,29,97,38,0,6.42,118,147,130,152,291,324,308,"-0.236","0.236","71.2","7.5",37,26,4,2,0,5,11,29.7,0,0,1.92111,0.94222,0.55111,-0.09704,"94.0",205,73.07692307692307,23.076923076923077,16.216216216216218,5.72,-0.27,-0.41,2.55,0.297,6,"0.174814815",0.323,0.722,"-0.174814815",-0.026,-0.026000000000000023,0.035,0,29.9,"36.4",5.448261577783773,14.482350055266545,27.195245195240126,0.5,39.15438732933498,22.013355567259214
130,672695,"Perdomo, Geraldo",130,100,0.372,0.093,0.395,0.465,0.364,0.4,0.388,16,43,88.4,11,2289,91.1,91.41,7,77,53,0.30000000000001137,6.47,114,147,106,149,293,323,298,"2.861","-2.861","65.5","6.5",44,40,14,1,0,1,4,9.1,0,0,2.05646,0.72077,0.45899,-0.45899,"91.5",166,37.5,7.5,6.8181818181818175,5.77,-0.81,-0.41,2.57,0.372,3,"-2.200769231",0.388,0.538,"2.200769231",-0.016,-0.016000000000000014,-0.073,-0.036,9.1,"37.4",2.44417064606119,4.8316273884300545,36.2145803183417,0.37333333333333335,36.155299581036616,21.49870236329623
121,668930,"Turang, Brice",121,100,0.222,0.028,0.276,0.25,0.206,0.285,0.271,8,36,88.3,6.2,2255,90.1,90.28,10,75,46,0.20000000000000284,6.46,115,146,103,150,288,318,301,"6.611","-6.611","69.9","6.8",36,29,7,1,0,0,7,19.4,0,0,2.19777,0.64678,0.43612,-0.32025,"91.0",190,44.827586206896555,3.4482758620689653,2.7777777777777777,5.74,-0.8,-0.41,2.51,0.222,1,"-5.463636364",0.271,0.391,"5.463636364",-0.049,-0.049000000000000016,-0.141,-0.079,13.3,"36.9",4.34645122796528,9.581302915372587,29.531483698397714,0.37333333333333335,40.14239836039009,29.63468484125247
120,641487,"Crawford, J.P.",120,100,0.219,0.094,0.231,0.313,0.229,0.336,0.292,7,32,91.8,12.1,2301,89.7,89.76,15,81,39,0.09999999999999432,6.33,116,146,106,151,286,318,299,"6.515","-6.515","69.8","6.9",33,28,6,0,0,1,5,15.2,0,0,2.15758,0.71642,0.36633,-0.3055,"91.6",175,60.71428571428571,7.142857142857142,6.0606060606060606,5.67,-0.75,-0.41,2.42,0.219,2,"-5.429166667",0.292,0.495,"5.429166667",-0.073,-0.07299999999999998,-0.182,-0.107,18.5,"35.6",0.1284144929393139,7.958593793212843,34.47957119349742,0.30864197530864196,40.98434614296768,32.90125758482195
120,650333,"Arraez, Luis",120,100,0.333,0.083,0.333,0.417,0.325,0.318,0.327,12,36,88.1,6.2,2267,89.9,89.85,1,73,47,-0.10000000000000853,6.39,113,147,107,149,273,313,300,"3.855","-3.855","62.0","5.7",37,37,9,3,0,0,0,0,0,0,2.20033,0.67292,0.43479,-0.19193,"90.1",179,27.027027027027028,0,0,5.7,-0.61,-0.41,2.4,0.333,0,"-3.2125",0.327,0.407,"3.2125",0.006,0.006000000000000005,0.01,0.007,1.4,"35.3",3.222152367138934,11.033070384266425,35.31088259639133,0.25,39.299224111123486,29.587353317142412
118,680757,"Kwan, Steven",118,100,0.257,0.114,0.242,0.371,0.27,0.295,0.289,9,35,85.9,12.8,2264,89.9,90.16,2,60,58,0.29999999999999716,6.48,114,146,98,150,279,314,299,"4.135","-4.135","59.7","6.0",35,34,7,1,0,1,1,2.9,0,0,2.22703,0.63735,0.42881,-0.24508,"90.0",186,20.588235294117645,2.941176470588235,2.857142857142857,5.7,-0.54,-0.41,2.31,0.257,1,"-3.504237288",0.289,0.399,"3.504237288",-0.032,-0.03199999999999997,-0.028,-0.025,3.3,"35.7",-1.6491734482531273,-2.018675297334551,34.58691525428323,0.28846153846153844,36.07249724949558,27.426306357368762
116,664023,"Happ, Ian",116,100,0.326,0.239,0.3,0.565,0.379,0.405,0.315,15,46,91.5,13.4,2250,90.5,90.68,7,80,36,0.20000000000000284,6.44,116,148,116,151,294,322,300,"0.29","-0.29","71.3","6.7",46,43,10,2,0,3,3,6.5,0,0,2.08224,0.73888,0.44129,-0.44129,"94.0",205,51.162790697674424,11.627906976744185,10.869565217391305,5.87,-1.02,-0.42,2.59,0.326,5,"-0.25",0.315,0.651,"0.25",0.011,0.01100000000000001,-0.086,-0.026,8.8,"39.1",5.851502596521158,-1.4444308691024348,31.242704478670454,0.4931506849315068,37.86643635845262,30.531186521075703
115,695578,"Wood, James",115,100,0.343,0.257,0.458,0.6,0.399,0.372,0.321,12,35,96.4,5.2,2292,89,89.24,18,61,54,0.20000000000000284,6.4,119,147,128,151,301,327,305,"1.353","-1.353","74.8","7.4",35,25,5,6,0,1,10,28.6,0,0,2.34791,0.56974,0.29722,-0.23878,"96.1",162,56.00000000000001,16,11.428571428571429,5.82,-0.65,-0.41,2.8,0.343,4,"-1.176521739",0.321,0.549,"1.176521739",0.022,0.02200000000000002,0.051,0.027,29.5,"37.2",6.184680111354331,10.985427542500933,37.51139019456279,0.4166666666666667,43.543605483293554,26.719262089074448
115,656941,"Schwarber, Kyle",115,100,0.371,0.857,0.15,1.229,0.658,0.663,0.438,13,35,98.4,14.4,2252,89.3,89.37,18,74,41,0.10000000000000853,6.4,116,145,128,151,299,326,297,"-6.864","6.864","75.3","7.4",35,30,3,0,0,10,5,14.3,0,0,2.3973,0.51491,0.32261,-0.18261,"95.2",200,70,33.33333333333333,28.57142857142857,5.88,-0.15,-0.41,2.41,0.371,10,"5.968695652",0.438,1.159,"-5.968695652",-0.067,-0.067,0.07,-0.005,24.3,"37.5",12.455932786355962,2.352007439884182,29.511431864172973,0.6081081081081081,38.37092039478442,30.758145337745013
114,670770,"Friedl, TJ",114,100,0.15,0,0.167,0.15,0.132,0.274,0.269,6,40,88.5,13.9,2264,90.1,90.45,3,65,49,0.4000000000000057,6.51,115,146,101,151,287,318,294,"8.723","-8.723","68.6","6.5",41,37,6,0,0,0,4,9.8,0,0,2.23982,0.60894,0.47912,-0.16877,"91.6",160,37.83783783783784,2.7027027027027026,2.4390243902439024,5.77,-0.93,-0.41,2.33,0.15,1,"-7.651754386",0.269,0.366,"7.651754386",-0.119,-0.11900000000000002,-0.216,-0.142,4.6,"36.1",5.401993706531442,0.47293881858756426,28.860425120638936,0.484375,37.637713371825775,36.96447713139607
113,702616,"Holliday, Jackson",113,100,0.342,0.211,0.355,0.553,0.382,0.374,0.318,13,38,94.5,11.6,2216,90.1,90.25,10,75,38,0.10000000000000853,6.39,117,146,108,151,294,323,303,"1.374","-1.374","71.1","6.8",38,33,9,2,0,2,5,13.2,0,0,2.12106,0.72416,0.44681,-0.31442,"92.2",181,54.54545454545454,15.151515151515152,13.157894736842104,5.85,-0.83,-0.4,2.49,0.342,5,"-1.215929204",0.318,0.564,"1.215929204",0.024,0.02400000000000002,-0.011,0.008,13.3,"36.6",5.766907235165179,10.197017458725322,30.46703091934813,0.4594594594594595,40.66836280595414,23.27582668467697
112,641355,"Bellinger, Cody",112,100,0.135,0.108,0.152,0.243,0.155,0.229,0.191,5,37,91.8,31.9,2316,90.7,90.76,11,82,30,0.09999999999999432,6.39,115,145,120,151,294,325,297,"8.521","-8.521","71.4","7.7",38,33,1,4,0,0,5,13.2,0,0,2.03554,0.78429,0.39705,-0.31366,"91.3",193,39.39393939393939,6.0606060606060606,5.263157894736842,5.78,-0.9,-0.4,2.81,0.132,2,"-7.608035714",0.198,0.324,"7.608035714",-0.056,-0.066,-0.081,-0.074,13.4,"39.2",11.003634611467026,1.457668317251865,30.820892780444964,0.7073170731707317,34.290071379087216,27.610907389622078
