"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
55,668942,"Rojas, Josh",55,100,0.231,0,0.231,0.231,0.238,0.268,0.25,3,13,88.2,11,2398,90.2,90.45,5,27,28,0.20000000000000284,6.37,112,144,106,149,284,321,301,"0.64","-0.64","64.3","7.0",14,13,3,0,0,0,0,0,1,7.1,2.02691,0.77945,-0.1037,0.05741,"91.8",176,30.76923076923077,0,0,5.79,-1.3,0.05,2.71,0.286,0,"-1.163636364",0.304,0.289,"1.163636364",-0.019,-0.018000000000000016,-0.058,-0.03,18.5,"36.8",9.713571136644582,1.4714297438882258,30.84754384322537,0.56,34.553196393408705,23.87865387252177
55,641933,"O'Neill, Tyler",55,100,0.571,0.571,0.6,1.143,0.722,0.498,0.366,4,7,96,26.2,2391,88.8,88.97,10,24,31,0.20000000000000284,6.24,104,151,122,146,303,324,294,"-3.073","3.073","72.1","7.8",7,6,2,1,0,1,1,14.3,0,0,2.236,0.64473,-0.23774,-0.07396,"93.3",155,50,16.666666666666664,14.285714285714285,5.92,0.19,0.19,2.28,0.571,1,"5.587272727",0.366,0.818,"-5.587272727",0.205,0.20499999999999996,0.325,0.224,41.7,"39.0",20.682598400693482,-10.797602725281145,36.039221808315354,0.36363636363636365,35.828263851469664,35.69391876087658
54,695238,"Wagner, Will",54,100,0,0,0,0,0.154,0.212,0.082,0,7,83.8,26.6,2388,88.4,88.53,6,18,36,0.09999999999999432,6.31,113,146,108,151,285,318,298,"0.886","-0.886","68.6","6.5",9,5,0,0,0,0,2,22.2,2,22.2,2.39852,0.5187,-0.20111,0.07963,"88.6",97,20,0,0,5.74,-1.26,-0.15,2.59,0.222,0,"-1.640740741",0.286,0.097,"1.640740741",-0.082,-0.06399999999999997,-0.097,-0.058,33.3,"34.7",4.912748290426393,0.8844840046135801,30.977758465187918,0.16666666666666666,36.24538660638169,26.723977698314396
54,641343,"Bauers, Jake",54,100,0.462,0.538,0.4,1,0.613,0.661,0.484,6,13,94.2,21.8,2389,91.1,91.47,5,28,26,0.4000000000000057,6.38,111,143,116,149,296,317,295,"-1.697","1.697","75.6","7.6",13,12,3,1,0,2,1,7.7,0,0,2.04222,0.72,-0.10907,0.07833,"93.9",195,58.333333333333336,33.33333333333333,30.76923076923077,5.67,-1.54,0.19,2.68,0.462,4,"3.142592593",0.484,1.091,"-3.142592593",-0.022,-0.021999999999999964,-0.091,-0.048,17.9,"35.9",11.390499299986512,-4.450034370486593,34.6494750131852,0.4642857142857143,30.672312476176078,28.429277858336327
54,663368,"Perkins, Blake",54,100,0.333,0.083,0.444,0.417,0.325,0.24,0.256,4,12,73.3,6,2447,90.8,91.12,6,26,28,0.29999999999999716,6.34,114,147,101,151,290,317,298,"-0.074","0.074","64.4","6.6",12,9,3,1,0,0,3,25,0,0,2.03907,0.73189,-0.16074,0.16074,"91.2",135,33.33333333333333,0,0,5.87,-1.61,0.08,2.47,0.333,0,"0.137037037",0.256,0.292,"-0.137037037",0.077,0.07700000000000001,0.125,0.085,23.1,"39.4",4.4482414252287565,3.348627585355847,32.36497967230661,0.6521739130434783,34.97585273667084,26.570124956870167
54,553869,"Díaz, Elias",54,100,0.1,0.3,0,0.4,0.248,0.274,0.17,1,10,93.9,30,2447,90,90.03,12,29,25,0,6.38,106,152,121,147,300,323,289,"0.617","-0.617","71.5","6.8",11,8,0,0,0,1,2,18.2,1,9.1,2.05389,0.7763,-0.1663,-0.12407,"94.7",183,62.5,12.5,9.090909090909092,5.86,-1.14,0.25,2.42,0.182,1,"-1.142592593",0.246,0.398,"1.142592593",-0.07,-0.064,0.002,-0.026,41.4,"36.9",7.968477518873482,-3.509925244631547,28.617304311287906,0.6206896551724138,35.37736629834665,38.11332156881776
53,592192,"Canha, Mark",53,100,0.214,0.071,0.333,0.286,0.279,0.253,0.195,3,14,82,20.4,2368,89.7,90.16,7,21,32,0.5,6.33,107,152,123,147,307,322,295,"0.276","-0.276","67.9","7.4",16,9,2,1,0,0,5,31.3,0,0,2.15811,0.66377,-0.20327,-0.0825,"90.5",159,22.22222222222222,0,0,5.97,0.37,0.13,2.68,0.313,0,"-0.520754717",0.296,0.228,"0.520754717",0.019,0.017000000000000015,0.058,0.026,33.3,"39.9",10.481492588086713,3.582629474385656,32.27662961739985,0.5238095238095238,39.99585132310799,27.316773605254227
53,672744,"Canario, Alexander",53,100,0.4,0.3,0.375,0.7,0.468,0.565,0.421,4,10,91.3,15.2,2425,89.5,89.94,8,28,25,0.4000000000000057,6.41,107,152,123,147,301,323,290,"-0.03","0.03","76.4","8.2",10,9,3,0,0,1,1,10,0,0,2.17642,0.66453,-0.20547,0.00774,"93.5",153,55.55555555555556,22.22222222222222,20,5.81,0.53,-0.09,2.37,0.4,2,"0.056603774",0.421,0.926,"-0.056603774",-0.021,-0.020999999999999963,-0.226,-0.097,28.6,"39.5",12.614453671383913,4.202874469226074,35.34862886488284,0.5925925925925926,38.366961283557394,26.907683871124625
53,655316,"Monasterio, Andruw",53,100,0.071,0,0.1,0.071,0.105,0.159,0.119,1,14,84.7,34.1,2386,88.8,89.26,9,29,24,0.5,6.47,105,148,109,144,301,315,284,"2.877","-2.877","68.8","6.9",15,10,1,0,0,0,4,26.7,1,6.7,2.2683,0.62038,-0.23264,-0.05679,"90.7",176,30,0,0,5.92,0.2,0.2,2.34,0.133,0,"-5.428301887",0.178,0.163,"5.428301887",-0.048,-0.044999999999999984,-0.092,-0.054,31,"42.2",12.200821599472452,-1.34113046939846,34.36868544972727,0.4827586206896552,35.57104974161739,33.066114263809354
53,657557,"DeJong, Paul",53,100,0.625,0.25,0.625,0.875,0.644,0.286,0.26,5,8,91.6,30.3,2421,90.3,91.03,10,33,20,0.7000000000000028,6.46,105,150,122,145,301,319,296,"-1.453","1.453","71.8","6.6",8,8,3,2,0,0,0,0,0,0,2.03925,0.73717,-0.2234,-0.14604,"92.1",171,50,0,0,6.08,-0.66,0.17,2.59,0.625,0,"2.741509434",0.26,0.406,"-2.741509434",0.365,0.365,0.469,0.358,30.3,"43.0",14.044840970934546,1.3974567107128197,32.568852633903546,0.5757575757575758,36.20946135179511,31.333106162160504
52,571771,"Hernández, Enrique",52,100,0.625,1.125,0.5,1.75,0.857,0.745,0.589,5,8,96.2,23.4,2393,89.3,89.61,5,20,32,0.29999999999999716,6.35,106,152,120,148,302,319,289,"-2.82","2.82","69.9","7.5",10,7,2,0,0,3,2,20,1,10,2.21462,0.64769,-0.1802,-0.12922,"93.4",243,57.14285714285714,42.857142857142854,30,5.72,-0.45,0.18,2.5,0.6,3,"5.423076923",0.575,1.426,"-5.423076923",0.036,0.025000000000000022,0.324,0.112,25,"37.4",6.590414362223725,-1.4903867103866553,29.98856599851792,0.6,41.53161277540036,29.673684694778302
52,660844,"Rivas, Leo",52,100,0.364,0,0.364,0.364,0.4,0.319,0.23,4,11,78.3,6.6,2452,89.5,89.6,5,21,31,0.09999999999999432,6.3,100,141,103,141,280,317,292,"0.415","-0.415","57.0","6.2",14,11,4,0,0,0,0,0,3,21.4,2.20481,0.63904,-0.2751,0.2751,"89.5",116,9.090909090909092,0,0,5.78,-0.23,0.24,2.34,0.5,0,"-0.798076923",0.395,0.26,"0.798076923",0.134,0.10499999999999998,0.104,0.081,23.8,"36.8",6.154927091461902,-12.206033829109211,40.64208340207875,0.4,28.44476607909757,29.04790426448756
51,656537,"Hill, Derek",51,100,0.182,0,0.25,0.182,0.16,0.202,0.191,2,11,79.2,15,2365,89.6,89.78,12,33,18,0.20000000000000284,6.37,101,151,108,148,302,319,288,"1.889","-1.889","68.6","7.2",12,9,2,0,0,0,3,25,0,0,2.08294,0.75784,-0.1148,-0.0744,"90.6",128,33.33333333333333,0,0,5.98,-0.53,0.15,2.23,0.182,0,"-3.703921569",0.191,0.283,"3.703921569",-0.009,-0.009000000000000008,-0.101,-0.042,36.4,"41.9",14.827531510229823,-10.669527546902438,36.050629873205324,0.34375,36.44665036625768,36.358556746666935
51,694497,"Carter, Evan",51,100,0.273,0.455,0.25,0.727,0.455,0.356,0.261,3,11,84.8,32.4,2433,90.8,90.97,5,23,28,0.20000000000000284,6.34,109,146,107,152,290,325,300,"-1.575","1.575","67.8","6.9",13,9,1,0,1,1,2,15.4,1,7.7,1.96686,0.79784,-0.1404,0.0464,"92.7",152,33.33333333333333,11.11111111111111,7.6923076923076925,5.79,-1.31,-0.02,2.74,0.385,1,"3.088235294",0.375,0.433,"-3.088235294",0.012,0.010000000000000009,0.294,0.099,21.7,"38.0",6.962547933327239,-4.726937572184076,33.38428270884023,0.6086956521739131,30.186800971724324,33.21464643025524
51,687221,"Rushing, Dalton",51,100,0.25,0,0.4,0.25,0.221,0.307,0.242,2,8,98.7,25.4,2520,90,90.45,10,24,27,0.4000000000000057,6.26,115,144,119,150,294,323,298,"1.217","-1.217","70.7","7.5",8,5,2,0,0,0,3,37.5,0,0,2.21863,0.57176,-0.2449,0.18882,"96.3",179,60,20,12.5,5.78,-1.32,0.18,2.51,0.25,1,"-2.38627451",0.242,0.484,"2.38627451",0.008,0.008000000000000007,-0.234,-0.086,41.7,"41.1",13.755568252473294,-3.924495509670069,35.318439885743466,0.625,32.08733444825641,30.253268467221424
51,677595,"Mauricio, Ronny",51,100,0.308,0.077,0.333,0.385,0.352,0.335,0.285,4,13,87.1,10.9,2399,90.5,90.76,4,30,21,0.29999999999999716,6.34,113,147,123,152,299,325,300,"-0.093","0.093","73.4","7.4",15,12,3,1,0,0,1,6.7,2,13.3,2.10961,0.66843,-0.19588,0.19588,"92.4",125,33.33333333333333,8.333333333333332,6.666666666666667,5.86,-1.34,0.19,2.63,0.4,1,"0.182352941",0.38,0.361,"-0.182352941",0.023,0.020000000000000018,0.024,0.017,13.3,"41.3",8.334374326491503,-1.408904998774168,29.770431500425683,0.5666666666666667,31.290627923085136,33.11898930597533
51,680728,"Del Castillo, Adrian",51,100,0.545,0.273,0.556,0.818,0.586,0.516,0.45,6,11,89.2,15.4,2387,90.5,91.15,6,29,22,0.7000000000000028,6.56,118,146,115,151,293,326,300,"-1.795","1.795","71.9","6.9",11,10,5,0,0,1,1,9.1,0,0,2.09922,0.67804,-0.16667,0.10902,"94.9",140,60,10,9.090909090909092,5.68,-2.02,0.24,2.44,0.545,1,"3.519607843",0.45,0.759,"-3.519607843",0.095,0.09500000000000003,0.059,0.07,20.7,"37.0",14.318872037578107,-4.70287121723823,36.128261127547674,0.5517241379310345,31.510537155182078,36.897582142368044
51,666397,"Julien, Edouard",51,100,0.455,0.273,0.556,0.727,0.518,0.476,0.363,5,11,84.2,12,2401,88.5,88.91,3,21,30,0.4000000000000057,6.41,118,146,111,152,293,323,303,"-1.569","1.569","69.4","6.9",12,9,2,3,0,0,2,16.7,1,8.3,2.22863,0.67706,-0.21118,0.10647,"91.4",171,33.33333333333333,22.22222222222222,16.666666666666664,5.62,-1.65,0.05,2.55,0.5,2,"3.076470588",0.416,0.721,"-3.076470588",0.092,0.08400000000000002,0.006,0.042,14.3,"35.3",13.345230902143475,6.814596620041536,41.03917523237979,0.6666666666666666,33.43824351219196,28.66107778113436
