"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
307,650859,"Rengifo, Luis",307,100,0.181,0.096,0.21,0.277,0.235,0.292,0.231,15,83,86.9,11.1,2412,85.7,85.92,36,170,137,0.20000000000000284,6.39,113,146,111,149,291,321,298,"6.259","-6.259","69.2","7.3",90,64,11,2,0,2,19,21.1,7,7.8,2.97863,0.13637,-0.39168,0.39385,"91.5",149,28.125,9.375,6.666666666666667,5.77,-1.2,-0.02,1.8,0.244,6,"-2.038762215",0.291,0.374,"2.038762215",-0.05,-0.046999999999999986,-0.097,-0.057,21.2,"38.1",8.01300667428675,-2.1800328886484355,36.485248742416466,0.46987951807228917,33.26184907606656,29.09998859632081
306,606466,"Marte, Ketel",306,100,0.212,0.227,0.224,0.439,0.329,0.36,0.251,14,66,90.3,11.7,2508,86.5,86.64,29,131,175,0.09999999999999432,6.31,114,147,119,149,299,328,304,"-3.061","3.061","73.0","8.0",76,52,5,6,0,3,14,18.4,9,11.8,2.90624,0.14659,-0.39451,0.39451,"94.7",133,50,11.538461538461538,7.894736842105263,5.86,-0.65,-0.08,2.02,0.316,6,"1.000326797",0.349,0.483,"-1.000326797",-0.039,-0.032999999999999974,-0.044,-0.031,22.1,"39.3",11.585803909636255,-12.554842346405806,32.94414802816801,0.6201550387596899,30.173904799744097,39.520386932879234
304,702332,"Durbin, Caleb",304,100,0.29,0.101,0.352,0.391,0.34,0.352,0.302,20,69,83.1,12.8,2437,86.2,86.57,33,132,172,0.3999999999999915,6.44,106,150,110,146,298,315,286,"-4.283","4.283","63.1","7.1",79,56,15,4,0,1,14,17.7,8,10.1,2.88444,0.18812,-0.33419,-0.16827,"90.7",154,25,5.357142857142857,3.79746835443038,5.79,-0.98,0.31,2,0.372,3,"1.408881579",0.383,0.403,"-1.408881579",-0.012,-0.01100000000000001,-0.012,-0.012,25,"39.3",9.733522366790085,-8.841527416033637,27.95611287025701,0.7222222222222222,37.46063112944936,31.225191249541382
303,571448,"Arenado, Nolan",303,100,0.197,0.152,0.216,0.348,0.274,0.299,0.237,13,66,86.1,16.3,2456,86.4,86.77,47,148,155,0.3999999999999915,6.45,107,151,124,147,303,323,296,"3.839","-3.839","68.1","8.8",76,53,7,4,0,2,15,19.7,8,10.5,2.95215,0.10387,-0.34848,-0.29178,"91.7",138,28.30188679245283,3.7735849056603774,2.631578947368421,5.87,-1.26,0.42,1.84,0.276,2,"-1.2669967",0.315,0.355,"1.2669967",-0.04,-0.03899999999999998,-0.007,-0.025,31.8,"39.3",13.585808048750526,-15.924000590572678,34.02203232540285,0.4557823129251701,41.167375118303994,40.09036041626521
303,671056,"Herrera, Iván",303,100,0.262,0.246,0.277,0.508,0.371,0.411,0.291,17,65,95.2,9.9,2443,86.7,87.17,47,151,152,0.5,6.49,108,151,124,146,307,324,294,"-5.226","5.226","72.7","8.1",75,51,9,4,0,4,14,18.7,5,6.7,2.87802,0.1707,-0.33543,-0.19715,"94.2",128,60.78431372549019,19.607843137254903,13.333333333333334,5.88,-0.99,0.4,1.85,0.351,10,"1.724752475",0.377,0.588,"-1.724752475",-0.029,-0.026000000000000023,-0.08,-0.04,31.1,"40.4",11.147162808224978,-3.9886863510829724,32.376828714539734,0.46853146853146854,40.157848590747854,34.60748018193345
299,669224,"Wells, Austin",299,100,0.138,0.215,0.176,0.354,0.248,0.243,0.151,9,65,87,24.2,2389,86,86.38,59,143,156,0.4000000000000057,6.52,117,145,118,151,292,324,298,"3.883","-3.883","71.1","8.1",73,37,2,3,1,3,29,39.7,5,6.8,2.92161,0.17574,-0.32824,0.10769,"91.4",148,37.83783783783784,13.513513513513514,6.8493150684931505,5.86,0.12,-0.2,1.94,0.219,5,"-1.298662207",0.231,0.319,"1.298662207",-0.013,-0.01200000000000001,0.035,0.005,41.3,"39.5",16.286231085999795,-16.976805229801002,33.04336527891294,0.45774647887323944,32.36084458234292,37.55324534978117
299,608070,"Ramírez, José",299,100,0.224,0.197,0.222,0.421,0.303,0.327,0.269,17,76,86.7,23.1,2424,86.1,86.58,29,172,127,0.5,6.48,114,146,126,150,294,322,296,"2.822","-2.822","69.5","7.3",82,66,9,4,1,3,10,12.2,4,4.9,2.92338,0.14672,-0.38289,0.38289,"91.4",164,31.818181818181817,7.575757575757576,6.097560975609756,5.78,-1.13,0.02,1.9,0.28,5,"-0.943812709",0.323,0.426,"0.943812709",-0.045,-0.04299999999999998,-0.005,-0.024,16.9,"38.0",9.586455331507485,-14.190557430550697,30.986355911879944,0.5739644970414202,30.79307405167121,35.155129510431486
296,680777,"Jeffers, Ryan",296,100,0.228,0.14,0.279,0.368,0.308,0.344,0.265,13,57,87.7,5.4,2454,85.9,86.24,38,115,181,0.29999999999999716,6.46,108,150,122,145,302,324,293,"-0.472","0.472","68.4","7.7",65,44,7,5,0,1,13,20,7,10.8,3.01666,0.09308,-0.38418,-0.19418,"92.1",144,43.18181818181818,4.545454545454546,3.076923076923077,5.76,-0.8,0.42,1.8,0.323,2,"0.159459459",0.356,0.422,"-0.159459459",-0.037,-0.032999999999999974,-0.054,-0.036,33,"38.9",13.472168676379884,-10.017159847326559,28.89165851863588,0.5892857142857143,39.17307153407191,34.18218315580404
296,666158,"Lux, Gavin",296,100,0.216,0.041,0.32,0.257,0.253,0.239,0.196,16,74,89.2,14,2450,86.8,87.17,46,139,157,0.4000000000000057,6.49,116,146,115,150,289,320,300,"5.01","-5.01","66.7","7.9",82,50,13,3,0,0,24,29.3,8,9.8,2.87865,0.15386,-0.34807,0.19497,"91.2",129,32,2,1.2195121951219512,5.84,-1.04,-0.05,1.93,0.293,1,"-1.692567568",0.274,0.243,"1.692567568",0.02,0.01899999999999996,0.014,0.014,33.1,"39.4",17.113084789408685,-7.762140620296464,35.50493062111862,0.48175182481751827,33.10954856817499,38.481243146635364
296,683734,"Vaughn, Andrew",296,100,0.283,0.283,0.293,0.567,0.374,0.388,0.303,17,60,94,16.6,2449,85.8,86.15,41,127,169,0.4000000000000057,6.45,108,150,121,147,302,321,292,"-2.461","2.461","69.8","7.6",63,46,10,2,0,5,14,22.2,3,4.8,2.89037,0.20895,-0.38299,-0.22279,"93.6",168,54.347826086956516,17.391304347826086,12.698412698412698,5.76,-0.93,0.39,1.96,0.317,8,"0.831418919",0.336,0.578,"-0.831418919",-0.02,-0.019000000000000017,-0.011,-0.014,32.3,"38.8",11.231506878649638,-9.857441078784246,29.27358867683389,0.536,38.98619816348412,34.913922039025515
296,672356,"Arias, Gabriel",296,100,0.217,0.1,0.302,0.317,0.235,0.253,0.21,13,60,91.6,8.9,2457,85.8,86.26,68,151,145,0.5,6.48,104,150,119,145,301,322,290,"3.913","-3.913","72.3","7.8",64,43,8,4,1,0,19,29.7,2,3.1,2.93929,0.15869,-0.40224,-0.27892,"93.3",131,46.51162790697674,6.976744186046512,4.6875,5.79,-1.02,0.3,1.86,0.234,3,"-1.321959459",0.242,0.335,"1.321959459",0.007,-0.00799999999999998,-0.018,-0.018,45,"37.6",11.675997308121156,-4.842650221947699,28.381508122251535,0.5704697986577181,45.13016730228622,38.67540461427279
295,682985,"Greene, Riley",295,100,0.271,0.424,0.321,0.695,0.416,0.397,0.259,16,59,94.4,25.9,2389,85.5,85.74,67,152,143,0.20000000000000284,6.38,116,145,127,150,294,327,303,"-8.137","8.137","73.3","7.5",67,35,5,4,0,7,26,38.8,4,6,2.99285,0.13326,-0.33825,0.0243,"93.2",180,57.14285714285714,28.57142857142857,14.925373134328357,5.73,0.23,-0.21,1.87,0.328,10,"2.758305085",0.321,0.643,"-2.758305085",0.012,0.007000000000000006,0.052,0.019,44.1,"38.4",16.92092265648727,-2.757823242466764,45.109305111936955,0.4161073825503356,34.22452757945204,35.59089118686845
295,663993,"Lowe, Nathaniel",295,100,0.164,0.134,0.205,0.299,0.237,0.24,0.178,11,67,87,18.5,2414,85.8,86.11,41,134,161,0.29999999999999716,6.37,115,147,126,150,293,323,303,"3.17","-3.17","71.2","7.8",73,46,6,3,0,2,21,28.8,6,8.2,2.90166,0.1956,-0.33904,0.09134,"92.3",154,36.95652173913043,6.521739130434782,4.10958904109589,5.8,-0.3,-0.03,1.96,0.233,3,"-1.074576271",0.245,0.289,"1.074576271",-0.014,-0.011999999999999983,0.01,-0.003,30.6,"36.1",12.338086544649933,-5.116852063865546,31.07237093640247,0.5877862595419847,38.1087944265821,34.89105832866014
294,702616,"Holliday, Jackson",294,100,0.299,0.312,0.34,0.61,0.404,0.327,0.255,23,77,89.8,16.6,2420,85.7,86,49,153,141,0.29999999999999716,6.46,117,147,113,151,292,322,303,"-5.568","5.568","68.2","7.1",83,58,10,7,1,5,19,22.9,5,6,2.91789,0.19706,-0.39058,0.10473,"92.3",163,43.103448275862064,10.344827586206897,7.228915662650602,5.84,-0.01,-0.17,2,0.349,6,"1.893877551",0.309,0.448,"-1.893877551",0.044,0.03999999999999998,0.162,0.077,32,"38.5",10.424015512739167,-0.441890119333431,32.561099176580726,0.581081081081081,36.04105323432876,30.466445704551777
293,650333,"Arraez, Luis",293,100,0.26,0.078,0.257,0.338,0.277,0.282,0.267,20,77,81.7,17.1,2408,85.3,85.35,13,151,142,0,6.37,115,148,110,150,273,310,298,"2.877","-2.877","61.0","6.2",84,77,16,3,0,1,3,3.6,4,4.8,2.99689,0.19792,-0.38759,0.00814,"89.4",161,7.894736842105263,1.3157894736842104,1.1904761904761905,5.81,0.18,-0.26,1.91,0.293,1,"-0.981911263",0.302,0.338,"0.981911263",-0.007,-0.009000000000000008,0,-0.005,8.6,"37.8",9.299754644212106,-1.3196226012175127,38.94512879835078,0.46206896551724136,35.35878144570549,36.24959514194676
