"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
4,622534,"Margot, Manuel",4,100,0,0,,0,0,0,,0,1,,,623,82.1,83.2,2,4,0,1.1000000000000085,7.28,110,145,115,144,281,314,281,"0.265","-0.265","69.4","7.7",1,0,0,0,0,0,1,100,0,0,3.5425,-0.13,0.58,0.58,"88.0",3,,,,5.75,-0.99,-0.51,2.03,0,,"-6.625",,,"6.625",,,,0,50,"36.2",15.768333120007851,-28.349976786589764,25.185827686278547,0.25,29.11330389074653,47.239400213277214
3,665861,"Rivero, Sebastián",3,100,,,,,,,,,,,,1405,87.3,87.3,1,1,2,0,6.17,121,153,125,149,302,322,298,"-0.126","0.126","69.6","9.3",,,,,,,,,,,2.35667,0.63,1.00333,-0.23667,,,,,,6.1,0.71,0.15,1.28,,,"4.2",,,"-4.2",,,,,100,"49.3",27.583181753737623,-40.572296851045046,37.989920466378656,0,44.57463414453912,52.885621943000004
3,676801,"McCormick, Chas",3,100,1,0,1,1,0.882,0.235,0.261,1,1,34.3,-41,1277,82.2,83.03,1,2,1,0.7999999999999972,7.03,101,148,105,144,298,327,289,"0.016","-0.016","63.8","9.2",1,1,1,0,0,0,0,0,0,0,3.03333,0.36333,0.89,0.89,"88.0",3,0,0,0,6.03,-1.9,-0.44,2.49,1,0,"-0.533333333",0.261,0.264,"0.533333333",0.739,0.739,0.736,0.647,50,"41.0",32.98639766889841,-46.604234515943624,36.34020172298743,0,47.537984967901664,58.211782899199484
3,695681,"Moore, Christian",3,100,0,0,,0,0,0,,0,2,,,1284,87.3,87.83,2,2,1,0.5,6.43,110,152,115,144,310,328,288,"0.461","-0.461","75.2","7.8",2,0,0,0,0,0,2,100,0,0,2.71333,0.25667,0.64333,0.64333,,,,,,5.87,-2.08,-0.11,1.51,0,,"-15.366666667",,,"15.366666667",,,,0,100,"49.4",10.934581374718794,-9.693907019076203,39.05648201504019,1,33.58418431601029,37.526235543887786
3,669200,"McCoy, Mason",3,100,0,0,0,0,0,0.099,0.105,0,2,71.6,-6,1468,83.4,83.43,0,2,1,0,6.2,109,141,106,138,298,319,295,"0.459","-0.459","71.8","7.9",2,2,0,0,0,0,0,0,0,0,3.12,0.215,0.88,-0.88,"88.0",24,0,0,0,5.89,1.17,-0.24,1.52,0,0,"-15.3",0.105,0.108,"15.3",-0.105,-0.105,-0.108,-0.099,0,"43.3",7.297624945418913,-13.53420233759849,36.533103268313866,1,37.228802350361974,37.03698257040456
3,571912,"Maile, Luke",3,100,0,0,,0,0,0,,0,1,,,1030,82.2,82.73,1,1,2,0.5,6.27,121,152,119,150,307,346,292,"0.264","-0.264","25.7","6.4",1,0,0,0,0,0,1,100,0,0,3.59,-0.26333,0.45,0.45,,,,,,6.11,-1.05,-0.24,2.77,0,,"-8.8",,,"8.8",,,,0,100,"47.6",12.793859534123744,16.37770632487387,32.201023792895086,1,36.33857170047531,28.97783866923267
3,681987,"Eaton, Nate",3,100,,,,,,,,,,,,1577,87.8,88.17,0,1,2,0.4000000000000057,6.37,112,153,113,148,273,314,300,"0.035","-0.035","69.6","8.0",,,,,,,,,,,3.04,-0.09667,0.78667,0.78667,"88.0",3,,,,4.76,-1.8,0.46,1.67,,,"-1.166666667",,,"1.166666667",,,,,0,"32.5",11.4986625842589,-12.357103980020621,35.529730024466225,1,39.67507427753533,42.99825515667546
3,656577,"Jackson, Alex",3,100,0,0,,0,0.361,0.361,,0,1,,,1436,87.6,87.97,1,1,2,0.4000000000000057,6.67,107,153,122,148,302,318,293,"-0.337","0.337","69.1","7.6",2,0,0,0,0,0,1,50,0,0,2.77,0.23333,1.2,1.2,,,,,,5.54,-1.47,-1.56,2.94,0.5,,"11.233333333",0.5,,"-11.233333333",,0,,0,100,"45.0",15.278720100314908,-31.698163199655227,31.89119222505625,1,18.058616649316725,38.273104718444
3,678225,"Bae, Ji Hwan",3,100,0,0,,0,0,0,,0,1,,,1467,81.7,81.53,2,2,1,-0.20000000000000284,5.9,116,147,94,150,292,320,291,"0.215","-0.215","69.8","8.3",1,0,0,0,0,0,1,100,0,0,3.13,0.25333,0.33667,-0.33667,,,,,,5.97,-1.27,-0.44,1.3,0,,"-7.166666667",,,"7.166666667",,,,0,100,"38.1",28.01671181464013,-40.878352328439,32.61301202779278,0,32.224541374376535,59.18345066658741
3,688760,"Crim, Blaine",3,100,0,0,,0,0,0,,0,2,,,1279,90.7,92.93,2,2,1,2.200000000000003,7.53,96,152,115,146,296,322,292,"0.396","-0.396","71.4","8.7",2,0,0,0,0,0,2,100,0,0,2.20667,0.58667,0.63,0.17,,,,,,5.9,0.02,-1.06,0.89,0,,"-13.2",,,"13.2",,,,0,100,"55.7",28.65680110513101,-45.76416396307973,35.44375616442838,0,28.50921925171493,56.02805475058659
3,592696,"Rosario, Eddie",3,100,0,0,,0,0,0,,0,1,,,1531,88.2,89.7,1,1,2,1.5,6.9,111,148,116,154,310,339,315,"0.195","-0.195","64.4","6.7",1,0,0,0,0,0,1,100,0,0,2.88,0.03667,0.75333,-0.75333,,,,,,5.62,-2.48,-0.43,1.13,0,,"-6.5",,,"6.5",,,,0,100,"39.0",-3.024079324819982,27.214840868890693,35.340289168348406,0,46.55098674616038,9.812243450415753
3,672642,"Berroa, Steward",3,100,0,0,0,0,0,0.241,0.261,0,1,92.8,-5,1178,84.6,84.17,1,2,1,-0.3999999999999915,6.13,123,148,88,139,288,321,298,"-0.454","0.454","70.7","7.1",1,1,0,0,0,0,0,0,0,0,3.42333,-0.22667,1.05333,-1.05333,"92.8",21,0,0,0,6.06,-0.7,0.02,1.83,0,0,"15.133333333",0.261,0.284,"-15.133333333",-0.261,-0.261,-0.284,-0.241,50,"35.4",20.08394515668727,-10.496455311719926,31.354732126386036,0,38.1658113964902,40.969017540320515
3,663536,"English, Tristin",3,100,,,,,,,,,,,,1457,89.7,90.6,0,2,1,0.8999999999999915,6.73,114,146,120,146,307,322,284,"0.015","-0.015","73.7","7.7",,,,,,,,,,,2.51333,0.31333,1.15,1.15,"92.0",6,,,,5.57,-1.97,-0.66,2.76,,,"-0.5",,,"0.5",,,,,0,"41.0",15.234541969452518,-18.02347100354055,35.06904974609023,0.5,31.234046096451284,36.437895852500915
3,670032,"Lopez, Nicky",3,100,0,0,0,0,0,0.284,0.316,0,1,98.8,-4,1734,92.5,93.3,0,1,2,0.7999999999999972,6.63,110,146,95,150,281,315,299,"0.326","-0.326","64.6","6.7",1,1,0,0,0,0,0,0,0,0,2.63333,0.01667,0.84,-0.84,"98.8",24,100,0,0,5.72,-2.54,-0.56,1.95,0,0,"-10.866666667",0.316,0.317,"10.866666667",-0.316,-0.316,-0.317,-0.284,0,"27.9",3.1981387614206875,13.662096603924903,23.184763084507235,0,40.3655705972327,23.41539607246603
3,641645,"Guillorme, Luis",3,100,0,0,,0,0,0,,0,1,,,1183,82.4,81.53,1,1,2,-0.9000000000000057,6.07,87,148,134,150,302,324,307,"0.298","-0.298","67.8","8.9",1,0,0,0,0,0,1,100,0,0,3.76333,-0.36333,0.83333,-0.83333,,,,,,6.32,-1.67,-0.25,1.96,0,,"-9.933333333",,,"9.933333333",,,,0,100,"41.7",26.550197652178497,-16.843500846276946,36.458032754075916,0,46.996984934001425,39.65225631466927
3,608671,"Jankowski, Travis",3,100,,,,,0.691,0.691,,0,0,,,1592,89.9,90.23,0,0,3,0.29999999999999716,6.63,118,149,96,152,274,315,299,"-0.423","0.423",,,1,0,0,0,0,0,0,0,1,100,2.66667,0.17,1.18333,-1.18333,,,,,,5.64,-2.95,-1.29,3.08,1,,"14.1",1,,"-14.1",,0,,0,,"29.1",,,,,,
3,666165,"Sabol, Blake",3,100,1,0,1,1,0.882,0.341,0.369,1,1,82.5,7,1305,84.8,85.3,0,1,2,0.5,6.73,122,147,135,153,296,326,303,"-0.493","0.493","71.3","7.6",1,1,1,0,0,0,0,0,0,0,3.02333,0.16333,1.08667,-1.08667,"88.0",99,0,0,0,5.75,-1.43,-0.93,2.17,1,0,"16.433333333",0.369,0.404,"-16.433333333",0.631,0.631,0.596,0.541,0,"44.5",16.981239764725398,3.971224336836144,26.949992188007155,1,47.31665938485928,40.91756277426729
2,595751,"Alfaro, Jorge",2,100,0,0,,0,0,0,,0,1,,,1604,86.2,86.05,1,2,0,-0.10000000000000853,6.15,103,147,122,149,300,317,291,"0.275","-0.275","78.4","8.3",1,0,0,0,0,0,1,100,0,0,2.755,0.325,0.93,0.93,"88.0",157,,,,5.51,-1.82,-0.55,1.69,0,,"-13.75",,,"13.75",,,,0,50,"32.8",11.492748005778294,-38.55720460520858,47.2207190127216,0.5,28.292054524062106,42.01407595863843
2,671286,"Rodríguez, Johnathan",2,100,,,,,,,,,,,,1638,87.6,88.4,0,0,2,0.8000000000000114,6.65,118,153,127,149,306,325,301,"-0.103","0.103",,,,,,,,,,,,,2.6,0.37,0.945,0.335,,,,,,5.8,-0.11,0.83,0.64,,,"5.15",,,"-5.15",,,,,,"50.6",,,,,,
2,676679,"Vázquez, Luis",2,100,0,0,0,0,0,0.043,0.048,0,1,82.7,-25,1655,89.4,89.15,1,2,0,-0.20000000000000284,6.25,85,143,116,143,313,316,270,"0.25","-0.25","69.8","8.0",1,1,0,0,0,0,0,0,0,0,2.545,0.325,1.435,1.435,"88.0",3,0,0,0,6.21,-1.28,-0.08,1.55,0,0,"-12.5",0.048,0.049,"12.5",-0.048,-0.048,-0.049,-0.043,50,"39.8",10.91106050844867,-4.8829296557860316,33.3973122679981,1,37.236885181389944,32.37657186789586
2,457759,"Turner, Justin",2,100,,,,,,,,,,,,1249,85.9,85.45,0,0,2,-0.3999999999999915,6.1,123,149,126,150,298,319,287,"-0.049","0.049",,,,,,,,,,,,,3.03,0.085,0.925,0.545,,,,,,5.89,-0.03,-0.19,1.68,,,"2.45",,,"-2.45",,,,,,"47.6",,,,,,
2,682868,"Ramos, Bryan",2,100,0,0,,0,0,0,,0,1,,,1149,83.2,83.1,1,2,0,-0.10000000000000853,6.15,119,154,121,149,304,326,302,"0.25","-0.25","41.4","7.7",1,0,0,0,0,0,1,100,0,0,3.515,-0.23,0.525,0.525,,,,,,6.14,-1.05,0.3,1.03,0,,"-12.5",,,"12.5",,,,0,50,"45.9",13.468921741033885,1.837040430399714,28.203612432483446,0,41.82296364443332,21.68209629816989
2,676070,"Amaya, Jacob",2,100,,,,,,,,,,,,1297,86.9,87.35,0,0,2,0.3999999999999915,6.85,115,151,123,148,298,312,283,"-0.133","0.133",,,,,,,,,,,,,3.53,-0.48,0.87,0.87,,,,,,5.68,-2.34,0.47,1.18,,,"6.65",,,"-6.65",,,,,,"28.3",,,,,,
